scenario,component,year,med,p05,p17,p83,p95,unit,source,module,arm
vvH,ais,2164,82.50723099445018,31.145070581522198,48.20043637765878,138.3675894073818,200.2773366525002,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2165,84.16141984998353,31.895549573961635,49.33171871403397,140.72544175020923,204.11634133179376,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2166,85.83492206125754,32.657071463422746,50.46008364000911,143.14866129966623,207.99793722647053,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2167,87.34235127423484,33.42839656482986,51.48872526231709,145.42782235896635,211.917935798902,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2168,88.9323069510082,34.21746156823647,52.5755799931253,147.6912482366803,215.86847685672961,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2169,90.60031529358562,35.03101867469528,53.752045002462644,150.40916629515124,219.8456905636382,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2170,92.24718233918955,35.8492360813797,54.875590586922506,152.98800977417048,223.84862947050402,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2171,93.87005433293248,36.67315686928102,55.86045925794365,155.40826367333472,227.8782249383563,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2172,95.50678711014967,37.497340948065506,56.85389532055311,157.8447308235405,231.93700850230576,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2173,97.15345151857642,38.21987367714526,57.85715337672227,160.30149551524153,236.02454251213493,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2174,98.79793483916737,39.02904138527871,58.87143643570825,163.03743517252306,240.13340034020084,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2175,100.45863495873111,39.82475446260317,59.896888454183255,165.69813741580103,244.25001084157674,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2176,102.30312658341424,40.61842105805082,60.945579345623685,168.66966996412327,247.79426274544866,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2177,104.12339840102979,41.42082181557248,61.98988688658808,171.51644414423666,251.26764231566673,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2178,105.70679039063073,42.23040814388734,63.1164298810741,174.02773175647377,254.9942624415432,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2179,107.41527059075543,43.04619703703008,64.30530883386412,176.59983801454888,258.64906233496697,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2180,109.17554714370763,43.86794442630047,65.4131111505862,179.05461472195344,262.3243241532959,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2181,110.94781401728669,44.69547709292743,66.65585591926289,181.5886626555496,265.99846387398816,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2182,112.68271487415618,45.52888399762684,67.902786956106,184.1363379493854,269.6761037158259,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2183,114.19655966853783,46.3682797910963,69.13291605555396,186.69766004970043,273.3726215222026,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2184,115.83494589037929,47.214034228996695,70.19134925388347,189.3808257342903,277.0890077178038,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2185,117.51715296204213,48.066867301315014,71.25698184113674,192.38102834182757,280.8273931547247,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2186,119.2122237018207,48.92808721762636,72.34945310796844,195.11664454747353,284.59175186192414,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2187,121.1775941277258,49.804022614818045,73.4524217477172,197.8210193181763,288.38560691898044,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2188,123.22945140985746,50.688695261230826,74.58899129034288,200.4589600637555,292.51013645121463,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2189,125.05181800214493,51.581772127635325,75.77204271228335,203.19078113058654,296.7852166680044,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2190,127.1007659133727,52.482268623426435,76.98871267695358,205.93630495226412,300.65135981641396,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2191,129.14499953620555,53.38825875007914,78.32909197946782,208.6920092711199,304.40687976761177,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2192,131.11492160208192,54.30200768728922,79.72972144536942,211.46405664872705,308.1707645134113,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2193,133.04933863983143,55.22145385608699,81.14049189031445,214.67368064677908,311.9423421690671,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2194,134.99434676044922,56.145847064913546,82.42963698216955,217.8972839060572,315.73817650475496,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2195,136.95046122084435,57.07560166149154,83.6282490423783,221.13585139265103,319.7205494252602,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2196,138.91931476280791,58.01189839628357,84.83428032747129,224.21365313529554,323.70138264902346,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2197,140.96355323462205,59.07087190447924,85.9312159148684,227.20708204648588,327.70015278391594,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2198,143.04054516207407,60.15666732906447,87.00850268723325,230.3778421975366,331.7255917609038,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2199,145.13325701913664,61.25315191085333,88.15684763903086,233.72952249517527,335.77608429491767,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2200,147.11935444666676,62.24074065816331,89.39568071081342,237.0673286665279,339.9222257898654,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2201,149.08916447850268,63.17851428227449,90.63975165546752,240.36337399146382,344.284166279202,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2202,151.1969043818928,64.12427379531057,91.92508898037462,243.67040260006337,348.94832119682485,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2203,153.46011738755107,65.12165341923883,93.2237021447028,246.99113499256634,353.875593415523,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2204,155.6655895186007,66.22561285191377,94.55345305589744,250.3072412070034,358.81914114047026,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2205,157.72284323501933,67.08155609471038,95.90556484611584,253.46373209608254,363.0355844847404,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2206,159.78682216199894,67.92998290345791,97.18696446041702,256.61083423611234,367.0982586774663,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2207,161.85804755677725,68.89242395612341,98.47277437076553,259.7381372288131,371.1641477087401,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2208,163.93826865361677,69.96010212294084,99.76487835086931,262.87598539210336,375.2974329919328,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2209,166.0295804999318,71.1044959863589,101.0588564800915,266.0267475745395,379.7955684920747,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2210,167.95040940118628,72.26123570052489,102.36955515710946,269.15966877069695,384.3084984633303,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2211,170.1555682241169,73.40533902599299,103.70891117117182,272.3202333379014,388.83568628983045,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2212,172.27433524907048,74.5145509528313,105.13684414048605,275.55823265656323,393.3752572224893,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2213,174.37604502759763,75.46411179458528,106.48234793931881,278.79610485927066,397.92515127912736,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2214,176.5165386383193,76.55129706003663,107.83732593570289,282.24482072302266,402.4830900169036,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2215,178.6626656055793,77.66486900760094,109.19573679641226,285.70238772410823,407.04744516780346,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2216,180.75647080520827,78.78591938955944,110.5568782626077,288.8792323157004,411.66602090239905,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2217,182.93950894728727,79.90971632330243,111.92088814692907,291.74964267814755,416.4124641874028,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2218,185.12811355298203,81.03782597513829,113.25149222374155,294.79467912610903,421.1575635379684,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2219,187.27153382205108,82.17205835659493,114.56184519822267,298.01475235879076,425.90352962865836,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2220,189.6184643193825,83.31524456601865,115.92739805091037,301.3570835621006,430.6544434475555,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2221,191.91094563041446,84.2568117073804,117.3232326323745,304.5830639821297,435.41420507307396,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2222,194.00025842225853,85.15313458240965,118.70658725782069,307.8542185758141,440.1852890502589,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2223,196.3570273212223,86.27380302142247,120.12244788784673,311.1384110889473,444.9679880133851,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2224,198.7366364451043,87.39907679191052,121.54310753842913,314.43061634318923,449.75646376540317,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2225,201.1226865022652,88.52902293568829,122.96689699362574,317.7270612799658,454.54472299044147,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2226,203.5027727826298,89.67962285517547,124.44611384863404,321.0256104434211,459.32832416232276,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2227,205.81432168135734,90.83248661541926,125.95326414520652,324.3253532369713,464.10444035397603,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2228,208.22623367570088,91.9880112783744,127.39256336510985,327.62615705505794,468.8728993593723,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2229,210.5330853464552,93.1466558414324,128.84797330527175,331.1446935856378,473.63440127355983,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2230,212.72945468669317,94.30701413999303,130.38379809367603,334.6443004502764,478.4070057016579,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2231,214.89541212826794,95.45914248373428,131.94298480125013,337.8310630408345,483.64815998139073,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2232,217.28685013661635,96.61655012157131,133.50936897315603,341.03911749854313,489.1457016583775,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2233,219.74362389287637,97.77879605454254,135.09664180496142,344.66711654194904,494.6577489343173,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2234,222.0688512331968,98.94539386722263,136.7052379546572,348.3186375225715,500.18240283442555,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2235,224.38055152838297,100.11526283089547,138.31817809949382,351.944090629696,505.71530672590706,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2236,226.6957890951703,101.28754127296754,139.93397598549706,355.3743129366288,511.25281880884444,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2237,229.13387160156688,102.4615145707075,141.55151247753452,358.806034421763,516.7916870216485,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2238,231.6065583332923,103.63734968543072,142.96771812613977,362.2394781335829,522.3320049730331,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2239,234.0825490622161,104.81541597866644,144.4169514506385,365.67511478619457,527.874678799513,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2240,236.5631157866792,105.99638033709016,145.81378002512113,369.08779527647215,533.4218544365791,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2241,238.90478195884907,107.18137187228403,147.21426035656063,372.4170553469926,538.9775841132141,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2242,241.08651314209476,108.3716435443774,148.61993197831657,375.753325780913,544.5466196417312,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2243,243.52154070912667,109.56729496536089,150.07502653703335,379.09650076829763,550.0093168052683,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2244,245.9756733022336,110.52783072020587,151.7185907646045,382.44443734759983,554.9177569992127,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2245,248.40453503218464,111.41125958481767,153.21593559895857,385.79468281095626,559.8268998988501,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2246,250.79888354044638,112.2938802218822,154.56463361124995,389.1158228309546,564.7334447442571,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2247,253.12538875564383,113.17540463331216,155.91320946601323,392.26158830353216,569.6356879433982,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2248,255.42343470481288,114.0560548603816,157.26184698883705,395.66773031152195,574.5049368005073,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2249,257.6978235161657,114.93576037643041,158.64422929810283,399.44185965910617,579.3326490428744,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2250,259.85419877736905,115.81478165475906,160.0544946885565,402.98965314101815,584.1548090803752,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2251,262.01136562083536,116.69722138673269,161.48450663452923,406.53794634014577,588.9717298270331,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2252,264.16990374097287,117.58300211545506,162.92426434988724,410.0876131064528,593.7843842226966,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2253,266.55292334281864,118.47344964459865,164.32937778115493,413.59149715777255,598.5946071501244,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2254,269.1485137539382,119.36682061458431,165.7718561897323,416.97845186278954,603.4044810149705,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2255,271.4191955271658,120.29552047272138,167.39404982793386,420.3783353221247,608.1112826254675,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2256,273.6590592542318,121.50557824134397,169.11925729458213,424.10797111273365,613.0828302542202,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2257,275.92991460891665,122.72847750495039,170.87464542792875,427.8367979054216,617.9350387099805,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2258,278.27030714645025,123.95673173993175,172.646548515142,431.565861788082,622.7831416310243,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2259,280.56610141204544,125.18608734410773,174.28968957162593,435.29238112934576,627.6250503163282,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2260,283.13650826973526,126.4157165651018,175.7943721619306,438.9201862125954,632.459338439766,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2261,285.47574785403,127.64497347248086,177.2966236584623,442.13197824839375,637.2827214907836,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2262,287.7961867937672,128.87451455473135,178.79699825964028,445.32059158128015,642.072661211571,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2263,290.11622332989043,130.10536800295597,180.29683670994825,448.4326237285113,646.8550666016409,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2264,292.4373487247817,131.3388913324704,181.91402856962284,451.5429856860823,651.6314298673321,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2265,294.76203049987413,132.5770828754908,183.5409538232573,454.65491226800316,656.4042173172849,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2266,297.1665824171911,133.82118684149225,185.02406684724792,458.5321182930177,661.1753090238609,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2267,299.7038773688263,135.05305599509728,186.51252481470573,462.8047653189648,665.9451702701241,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2268,302.0629916579962,136.08982848083213,188.00466364982864,466.5739705002484,670.7122059265082,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2269,304.4026537465455,137.12669371216742,189.49644421896767,469.8430847833902,675.472128132784,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2270,306.81599439065315,138.16268042157523,190.98576074658064,473.1074652452701,680.1900239398819,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2271,309.2259794378107,139.1972181783038,192.47136834189,476.3656763809762,684.7252103416337,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2272,311.63223859190447,140.23029489948382,193.88916781127247,479.5970390815288,689.2460412624009,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2273,314.0543857638395,141.26211801270952,195.29831216968103,482.7032362914461,693.7525546420067,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2274,316.6234499800812,142.29355979276312,196.70661363143,485.80256484746667,698.2462587582312,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2275,319.12914912755036,143.3258023280677,198.1158983504922,488.89881098824145,702.7296104015284,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2276,321.640410665441,144.35959069724979,199.5273221144797,491.99494841400616,707.204494602266,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2277,324.30691736579104,145.39472258748845,200.98912076518351,495.09123692628697,711.6709444784511,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2278,326.9016433896047,146.4319955720153,202.4582638663055,498.1856562392999,716.1274260392382,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2279,329.49594941757334,147.4765331456838,203.92729351079035,501.5877096789513,720.5722835346894,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2280,332.087809487908,148.545016043019,205.39416561249453,505.1548165029746,725.0033500524156,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2281,334.67561752692666,149.84277112471275,206.85725206854977,508.716369519056,729.4187146500799,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2282,337.2594596301997,151.14052719919147,208.31895004118346,512.271023213137,733.818126772414,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2283,339.87368850909706,152.43864763109192,209.794502831711,515.5712995934643,738.2020421575654,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2284,342.515386998585,153.73828799316797,211.26807786982977,518.8179252706723,742.5713294605375,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2285,345.1578007296933,155.04432567362258,212.74218292131394,522.0294964812942,746.9281155025027,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2286,347.7269662075122,156.35420676986976,214.21981330650343,525.2383822803678,751.2751233174813,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvH,ais,2287,350.1946646962169,157.55191054034987,215.7021407404042,528.4454079126047,755.6135825682805,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
