,rgi_reg,model_author,temp_ch_ipcc,gcm_period_scenario,min_perc_change,resp_time_-50%,resp_time_-80%,resp_time_-90%,diff_resp_time_-50%,diff_resp_time_-80%,diff_resp_time_-90%
2675,RGI08,PyGEM-OGGM_v13,3.5323191142029637,gfdl-esm4_2081-2100_ssp370,25,14.0,31.0,43.0,-10.0,-21.0,-30.0
2676,RGI08,PyGEM-OGGM_v13,3.541685753482952,mri-esm2-0_2061-2080_ssp585,25,24.0,56.0,85.0,-8.0,-21.0,-27.0
2677,RGI08,PyGEM-OGGM_v13,3.646967337572662,ukesm1-0-ll_2041-2060_ssp585,25,14.0,28.0,38.0,-1.0,-4.0,-5.0
2678,RGI08,PyGEM-OGGM_v13,3.811452139882864,mri-esm2-0_2081-2100_ssp370,25,21.0,47.0,68.0,-10.0,-29.0,-41.0
2679,RGI08,PyGEM-OGGM_v13,3.9907986846486527,mpi-esm1-2-hr_2081-2100_ssp585,25,14.0,29.0,39.0,-6.0,-13.0,-20.0
2680,RGI08,PyGEM-OGGM_v13,4.001455331400752,gfdl-esm4_2081-2100_ssp585,25,15.0,30.0,40.0,-6.0,-14.0,-22.0
2681,RGI08,PyGEM-OGGM_v13,4.16009837781178,ipsl-cm6a-lr_2061-2080_ssp585,25,11.0,22.0,29.0,-4.0,-10.0,-14.0
2682,RGI08,PyGEM-OGGM_v13,4.439976778002009,ukesm1-0-ll_2061-2080_ssp370,25,11.0,22.0,30.0,-1.0,-2.0,-1.0
2683,RGI08,PyGEM-OGGM_v13,4.5943250252311145,mri-esm2-0_2081-2100_ssp585,25,20.0,51.0,77.0,-9.0,-20.0,-26.0
2684,RGI08,PyGEM-OGGM_v13,4.677751174879019,ipsl-cm6a-lr_2081-2100_ssp370,25,10.0,19.0,25.0,-3.0,-7.0,-10.0
2685,RGI08,PyGEM-OGGM_v13,5.23054329301376,ukesm1-0-ll_2061-2080_ssp585,25,10.0,18.0,23.0,0.0,-1.0,-2.0
2686,RGI08,PyGEM-OGGM_v13,5.840495049230714,ukesm1-0-ll_2081-2100_ssp370,25,10.0,15.0,20.0,0.0,-1.0,-1.0
2687,RGI08,PyGEM-OGGM_v13,5.849304978170279,ipsl-cm6a-lr_2081-2100_ssp585,25,10.0,16.0,22.0,0.0,-5.0,-5.0
2688,RGI08,PyGEM-OGGM_v13,6.884360785697311,ukesm1-0-ll_2081-2100_ssp585,25,10.0,13.0,16.0,0.0,-1.0,-2.0
2689,RGI09,GLIMB,0.373094646035073,ukesm1-0-ll_1851-1870_hist,25,562.0,1454.0,2231.0,357.0,921.0,1049.5
2690,RGI09,GLIMB,0.3922811293371855,gfdl-esm4_1951-1970_hist,25,502.0,1380.0,2188.0,272.0,750.5,881.5
2691,RGI09,GLIMB,0.478288564324949,gfdl-esm4_1901-1920_hist,25,505.0,1377.0,2207.0,278.0,788.5,1123.0
2692,RGI09,GLIMB,0.9014667339962784,gfdl-esm4_1995-2014_hist,25,564.0,1451.0,2240.0,319.5,808.5,904.0
2693,RGI09,GLIMB,0.913313145803356,ipsl-cm6a-lr_1995-2014_hist,25,590.0,1559.0,2367.0,305.5,787.5,866.0
2694,RGI09,GLIMB,0.9222489478058092,mri-esm2-0_1995-2014_hist,25,575.0,1499.0,2264.0,348.0,930.0,940.0
2695,RGI09,GLIMB,1.4691135287002737,mpi-esm1-2-hr_2021-2040_ssp126,25,420.0,1186.0,1920.0,210.0,610.5,743.0
2696,RGI09,GLIMB,1.4885639337566965,gfdl-esm4_2021-2040_ssp370,25,386.0,1107.0,1809.0,182.5,600.5,988.0
2697,RGI09,GLIMB,1.4937790687750323,mpi-esm1-2-hr_2021-2040_ssp370,25,329.0,925.0,1513.0,155.5,505.0,819.0
2698,RGI09,GLIMB,1.493791625332881,gfdl-esm4_2021-2040_ssp126,25,326.0,931.0,1548.0,136.5,461.0,768.0
2699,RGI09,GLIMB,1.5283027574212975,mpi-esm1-2-hr_2021-2040_ssp585,25,416.0,1164.0,1863.0,220.0,661.5,1033.5
2700,RGI09,GLIMB,1.5298023875255358,gfdl-esm4_2021-2040_ssp585,25,387.0,1123.0,1844.0,188.5,624.5,977.0
2701,RGI09,GLIMB,1.636714986028974,ipsl-cm6a-lr_2021-2040_ssp126,25,313.0,920.0,1567.0,150.5,494.5,875.5
2702,RGI09,GLIMB,1.656830649489223,mpi-esm1-2-hr_2041-2060_ssp126,25,293.0,871.0,1500.0,139.0,489.5,865.5
2703,RGI09,GLIMB,1.6599956464695365,mpi-esm1-2-hr_2081-2100_ssp126,25,292.0,859.0,1484.0,134.0,470.5,811.0
2704,RGI09,GLIMB,1.664909941388102,ipsl-cm6a-lr_2021-2040_ssp585,25,354.0,1020.0,1683.0,174.0,540.5,750.0
2705,RGI09,GLIMB,1.6781632715811343,ipsl-cm6a-lr_2021-2040_ssp370,25,267.0,798.0,1343.0,111.0,392.5,678.0
2706,RGI09,GLIMB,1.6787497715238051,gfdl-esm4_2041-2060_ssp126,25,365.0,1050.0,1735.0,171.5,586.0,990.5
2707,RGI09,GLIMB,1.6844760802167618,gfdl-esm4_2081-2100_ssp126,25,290.0,814.0,1344.0,113.0,357.0,567.5
2708,RGI09,GLIMB,1.695689895147091,mpi-esm1-2-hr_2061-2080_ssp126,25,331.0,982.0,1675.0,154.5,543.0,958.5
2709,RGI09,GLIMB,1.7054887108734946,mri-esm2-0_2021-2040_ssp370,25,296.0,837.0,1404.0,134.5,422.0,678.5
2710,RGI09,GLIMB,1.7263241376269964,mri-esm2-0_2021-2040_ssp126,25,245.0,671.0,1106.0,91.0,263.0,378.0
2711,RGI09,GLIMB,1.7300556075408982,gfdl-esm4_2061-2080_ssp126,25,266.0,734.0,1198.0,85.5,269.5,422.5
2712,RGI09,GLIMB,1.9117346788457827,mri-esm2-0_2021-2040_ssp585,25,167.0,440.0,706.0,43.0,130.0,174.0
2713,RGI09,GLIMB,1.9477879408841847,mri-esm2-0_2081-2100_ssp126,25,225.0,620.0,1050.0,90.5,272.5,440.0
2714,RGI09,GLIMB,1.996245046811256,mri-esm2-0_2041-2060_ssp126,25,139.0,362.0,573.0,37.5,118.5,176.5
2715,RGI09,GLIMB,2.049075466844948,ipsl-cm6a-lr_2041-2060_ssp126,25,127.0,327.0,494.0,24.0,76.5,112.5
2716,RGI09,GLIMB,2.0496075314919837,gfdl-esm4_2041-2060_ssp370,25,241.0,648.0,1031.0,72.5,208.5,296.5
2717,RGI09,GLIMB,2.0912659163195166,mri-esm2-0_2061-2080_ssp126,25,117.0,294.0,449.0,25.5,77.0,103.0
2718,RGI09,GLIMB,2.092677030991532,mpi-esm1-2-hr_2041-2060_ssp370,25,210.0,585.0,961.0,66.0,210.5,331.5
2719,RGI09,GLIMB,2.1396524250416253,mpi-esm1-2-hr_2041-2060_ssp585,25,281.0,813.0,1370.0,118.0,391.0,697.5
2720,RGI09,GLIMB,2.1712205231308155,ipsl-cm6a-lr_2081-2100_ssp126,25,107.0,281.0,442.0,22.5,74.5,105.0
2721,RGI09,GLIMB,2.1761438977250376,ukesm1-0-ll_2021-2040_ssp126,25,123.0,334.0,537.0,31.5,91.5,113.5
2722,RGI09,GLIMB,2.189115489502097,gfdl-esm4_2041-2060_ssp585,25,246.0,665.0,1070.0,81.5,248.0,337.0
2723,RGI09,GLIMB,2.191208340613269,ipsl-cm6a-lr_2061-2080_ssp126,25,115.0,288.0,426.0,25.0,81.5,111.5
2724,RGI09,GLIMB,2.3197325111266047,ukesm1-0-ll_2021-2040_ssp585,25,99.0,265.0,421.0,25.5,71.5,85.0
2725,RGI09,GLIMB,2.3233173057330725,ukesm1-0-ll_2021-2040_ssp370,25,79.0,199.0,301.0,8.0,36.0,66.5
2726,RGI09,GLIMB,2.404955505633247,mri-esm2-0_2041-2060_ssp370,25,124.0,313.0,479.0,30.5,82.5,85.0
2727,RGI09,GLIMB,2.5948271367994478,ipsl-cm6a-lr_2041-2060_ssp370,25,103.0,260.0,387.0,22.5,73.5,100.5
2728,RGI09,GLIMB,2.687006726396547,mri-esm2-0_2041-2060_ssp585,25,96.0,233.0,345.0,15.0,52.0,70.5
2729,RGI09,GLIMB,2.718961154542893,mpi-esm1-2-hr_2061-2080_ssp370,25,165.0,436.0,677.0,24.0,68.0,105.0
2730,RGI09,GLIMB,2.7398348752990143,ukesm1-0-ll_2041-2060_ssp126,25,51.0,127.0,189.0,-2.0,1.0,-26.5
2731,RGI09,GLIMB,2.8141615409733487,gfdl-esm4_2061-2080_ssp370,25,131.0,320.0,471.0,16.0,43.0,52.0
2732,RGI09,GLIMB,2.843937216517189,ipsl-cm6a-lr_2041-2060_ssp585,25,88.0,222.0,334.0,11.5,43.0,73.5
2733,RGI09,GLIMB,2.950346953824412,mpi-esm1-2-hr_2061-2080_ssp585,25,163.0,427.0,658.0,27.5,70.5,101.0
2734,RGI09,GLIMB,2.951472321285355,ukesm1-0-ll_2061-2080_ssp126,25,43.0,107.0,158.0,-1.0,4.5,1.0
2735,RGI09,GLIMB,3.038482494458876,ukesm1-0-ll_2081-2100_ssp126,25,37.0,92.0,136.0,-1.5,-1.5,-6.0
2736,RGI09,GLIMB,3.048039247761285,gfdl-esm4_2061-2080_ssp585,25,121.0,293.0,428.0,11.0,35.0,27.0
2737,RGI09,GLIMB,3.105613246951532,mri-esm2-0_2061-2080_ssp370,25,91.0,224.0,332.0,16.0,51.5,68.5
2738,RGI09,GLIMB,3.414119753355767,ukesm1-0-ll_2041-2060_ssp370,25,52.0,128.0,190.0,0.0,7.0,1.0
2739,RGI09,GLIMB,3.4545105505178424,mpi-esm1-2-hr_2081-2100_ssp370,25,113.0,290.0,440.0,5.0,27.0,37.0
2740,RGI09,GLIMB,3.5131147480935234,ipsl-cm6a-lr_2061-2080_ssp370,25,65.0,161.0,240.0,9.0,31.5,51.5
2741,RGI09,GLIMB,3.5323191142029637,gfdl-esm4_2081-2100_ssp370,25,93.0,224.0,323.0,4.5,22.5,14.5
2742,RGI09,GLIMB,3.541685753482952,mri-esm2-0_2061-2080_ssp585,25,76.0,180.0,259.0,11.5,38.5,56.0
2743,RGI09,GLIMB,3.646967337572662,ukesm1-0-ll_2041-2060_ssp585,25,34.0,85.0,125.0,0.5,3.0,1.5
2744,RGI09,GLIMB,3.811452139882864,mri-esm2-0_2081-2100_ssp370,25,83.0,196.0,280.0,13.5,43.0,61.5
2745,RGI09,GLIMB,3.9907986846486527,mpi-esm1-2-hr_2081-2100_ssp585,25,81.0,208.0,311.0,-4.0,-7.0,-44.0
2746,RGI09,GLIMB,4.001455331400752,gfdl-esm4_2081-2100_ssp585,25,80.0,189.0,271.0,0.0,7.0,-16.5
2747,RGI09,GLIMB,4.16009837781178,ipsl-cm6a-lr_2061-2080_ssp585,25,52.0,124.0,181.0,7.5,25.0,40.0
2748,RGI09,GLIMB,4.439976778002009,ukesm1-0-ll_2061-2080_ssp370,25,27.0,66.0,96.0,-0.5,1.5,5.0
2749,RGI09,GLIMB,4.5943250252311145,mri-esm2-0_2081-2100_ssp585,25,59.0,137.0,196.0,7.5,27.0,43.5
2750,RGI09,GLIMB,4.677751174879019,ipsl-cm6a-lr_2081-2100_ssp370,25,45.0,108.0,158.0,7.0,21.5,32.5
2751,RGI09,GLIMB,5.23054329301376,ukesm1-0-ll_2061-2080_ssp585,25,19.0,45.0,64.0,-0.5,0.5,2.0
2752,RGI09,GLIMB,5.840495049230714,ukesm1-0-ll_2081-2100_ssp370,25,17.0,39.0,57.0,-0.5,0.5,3.0
2753,RGI09,GLIMB,5.849304978170279,ipsl-cm6a-lr_2081-2100_ssp585,25,31.0,75.0,109.0,2.5,11.5,19.5
2754,RGI09,GLIMB,6.884360785697311,ukesm1-0-ll_2081-2100_ssp585,25,14.0,32.0,45.0,-0.5,1.0,2.5
2755,RGI09,GloGEMflow,0.2314087884401598,gfdl-esm4_1851-1870_hist,25,235.0,527.0,753.0,0.0,0.0,0.0
2756,RGI09,GloGEMflow,0.373094646035073,ukesm1-0-ll_1851-1870_hist,25,176.0,362.0,498.0,-29.0,-171.0,-683.5
2757,RGI09,GloGEMflow,0.3826520320932922,mri-esm2-0_1951-1970_hist,25,207.0,408.0,530.0,0.0,0.0,-177.0
2758,RGI09,GloGEMflow,0.3922811293371855,gfdl-esm4_1951-1970_hist,25,221.0,464.0,652.0,-9.0,-165.5,-654.5
2759,RGI09,GloGEMflow,0.478288564324949,gfdl-esm4_1901-1920_hist,25,221.0,462.0,634.0,-6.0,-126.5,-450.0
2760,RGI09,GloGEMflow,0.9014667339962784,gfdl-esm4_1995-2014_hist,25,237.0,483.0,687.0,-7.5,-159.5,-649.0
2761,RGI09,GloGEMflow,0.9049395549636868,mpi-esm1-2-hr_1995-2014_hist,25,251.0,556.0,879.0,3.0,0.0,0.0
2762,RGI09,GloGEMflow,0.913313145803356,ipsl-cm6a-lr_1995-2014_hist,25,327.0,911.0,1865.0,42.5,139.5,364.0
2763,RGI09,GloGEMflow,0.9222489478058092,mri-esm2-0_1995-2014_hist,25,223.0,490.0,743.0,-4.0,-79.0,-581.0
2764,RGI09,GloGEMflow,1.0587674077643272,ukesm1-0-ll_1995-2014_hist,25,305.0,734.0,1192.0,70.0,89.0,0.0
2765,RGI09,GloGEMflow,1.4691135287002737,mpi-esm1-2-hr_2021-2040_ssp126,25,158.0,326.0,436.0,-52.0,-249.5,-741.0
2766,RGI09,GloGEMflow,1.4885639337566965,gfdl-esm4_2021-2040_ssp370,25,162.0,362.0,565.0,-41.5,-144.5,-256.0
2767,RGI09,GloGEMflow,1.4937790687750323,mpi-esm1-2-hr_2021-2040_ssp370,25,123.0,228.0,293.0,-50.5,-192.0,-401.0
2768,RGI09,GloGEMflow,1.493791625332881,gfdl-esm4_2021-2040_ssp126,25,135.0,294.0,524.0,-54.5,-176.0,-256.0
2769,RGI09,GloGEMflow,1.5283027574212975,mpi-esm1-2-hr_2021-2040_ssp585,25,163.0,346.0,486.0,-33.0,-156.5,-343.5
2770,RGI09,GloGEMflow,1.5298023875255358,gfdl-esm4_2021-2040_ssp585,25,159.0,319.0,422.0,-39.5,-179.5,-445.0
2771,RGI09,GloGEMflow,1.636714986028974,ipsl-cm6a-lr_2021-2040_ssp126,25,125.0,280.0,440.0,-37.5,-145.5,-251.5
2772,RGI09,GloGEMflow,1.656830649489223,mpi-esm1-2-hr_2041-2060_ssp126,25,100.0,226.0,406.0,-54.0,-155.5,-228.5
2773,RGI09,GloGEMflow,1.6599956464695365,mpi-esm1-2-hr_2081-2100_ssp126,25,111.0,227.0,329.0,-47.0,-161.5,-344.0
2774,RGI09,GloGEMflow,1.664909941388102,ipsl-cm6a-lr_2021-2040_ssp585,25,170.0,443.0,1023.0,-10.0,-36.5,90.0
2775,RGI09,GloGEMflow,1.6781632715811343,ipsl-cm6a-lr_2021-2040_ssp370,25,117.0,257.0,372.0,-39.0,-148.5,-293.0
2776,RGI09,GloGEMflow,1.6787497715238051,gfdl-esm4_2041-2060_ssp126,25,139.0,263.0,339.0,-54.5,-201.0,-405.5
2777,RGI09,GloGEMflow,1.6844760802167618,gfdl-esm4_2081-2100_ssp126,25,120.0,260.0,544.0,-57.0,-197.0,-232.5
2778,RGI09,GloGEMflow,1.695689895147091,mpi-esm1-2-hr_2061-2080_ssp126,25,130.0,315.0,564.0,-46.5,-124.0,-152.5
2779,RGI09,GloGEMflow,1.7054887108734946,mri-esm2-0_2021-2040_ssp370,25,93.0,224.0,459.0,-68.5,-191.0,-266.5
2780,RGI09,GloGEMflow,1.7263241376269964,mri-esm2-0_2021-2040_ssp126,25,83.0,181.0,365.0,-71.0,-227.0,-363.0
2781,RGI09,GloGEMflow,1.7300556075408982,gfdl-esm4_2061-2080_ssp126,25,114.0,251.0,405.0,-66.5,-213.5,-370.5
2782,RGI09,GloGEMflow,1.9117346788457827,mri-esm2-0_2021-2040_ssp585,25,71.0,171.0,332.0,-53.0,-139.0,-200.0
2783,RGI09,GloGEMflow,1.9477879408841847,mri-esm2-0_2081-2100_ssp126,25,75.0,191.0,413.0,-59.5,-156.5,-197.0
2784,RGI09,GloGEMflow,1.996245046811256,mri-esm2-0_2041-2060_ssp126,25,58.0,141.0,262.0,-43.5,-102.5,-134.5
2785,RGI09,GloGEMflow,2.049075466844948,ipsl-cm6a-lr_2041-2060_ssp126,25,62.0,123.0,162.0,-41.0,-127.5,-219.5
2786,RGI09,GloGEMflow,2.0496075314919837,gfdl-esm4_2041-2060_ssp370,25,100.0,215.0,394.0,-68.5,-224.5,-340.5
2787,RGI09,GloGEMflow,2.0912659163195166,mri-esm2-0_2061-2080_ssp126,25,49.0,112.0,193.0,-42.5,-105.0,-153.0
2788,RGI09,GloGEMflow,2.092677030991532,mpi-esm1-2-hr_2041-2060_ssp370,25,94.0,227.0,469.0,-50.0,-147.5,-160.5
2789,RGI09,GloGEMflow,2.1396524250416253,mpi-esm1-2-hr_2041-2060_ssp585,25,110.0,264.0,510.0,-53.0,-158.0,-162.5
2790,RGI09,GloGEMflow,2.1712205231308155,ipsl-cm6a-lr_2081-2100_ssp126,25,53.0,106.0,137.0,-31.5,-100.5,-200.0
2791,RGI09,GloGEMflow,2.1761438977250376,ukesm1-0-ll_2021-2040_ssp126,25,43.0,123.0,310.0,-48.5,-119.5,-113.5
2792,RGI09,GloGEMflow,2.189115489502097,gfdl-esm4_2041-2060_ssp585,25,95.0,196.0,312.0,-69.5,-221.0,-421.0
2793,RGI09,GloGEMflow,2.191208340613269,ipsl-cm6a-lr_2061-2080_ssp126,25,55.0,106.0,140.0,-35.0,-100.5,-174.5
2794,RGI09,GloGEMflow,2.3197325111266047,ukesm1-0-ll_2021-2040_ssp585,25,35.0,90.0,251.0,-38.5,-103.5,-85.0
2795,RGI09,GloGEMflow,2.3233173057330725,ukesm1-0-ll_2021-2040_ssp370,25,34.0,86.0,167.0,-37.0,-77.0,-67.5
2796,RGI09,GloGEMflow,2.404955505633247,mri-esm2-0_2041-2060_ssp370,25,53.0,139.0,269.0,-40.5,-91.5,-125.0
2797,RGI09,GloGEMflow,2.5948271367994478,ipsl-cm6a-lr_2041-2060_ssp370,25,52.0,102.0,132.0,-28.5,-84.5,-154.5
2798,RGI09,GloGEMflow,2.687006726396547,mri-esm2-0_2041-2060_ssp585,25,43.0,102.0,178.0,-38.0,-79.0,-96.5
2799,RGI09,GloGEMflow,2.718961154542893,mpi-esm1-2-hr_2061-2080_ssp370,25,83.0,200.0,365.0,-58.0,-168.0,-207.0
2800,RGI09,GloGEMflow,2.7398348752990143,ukesm1-0-ll_2041-2060_ssp126,25,22.0,59.0,118.0,-31.0,-67.0,-97.5
2801,RGI09,GloGEMflow,2.8141615409733487,gfdl-esm4_2061-2080_ssp370,25,64.0,142.0,264.0,-51.0,-135.0,-155.0
2802,RGI09,GloGEMflow,2.843937216517189,ipsl-cm6a-lr_2041-2060_ssp585,25,47.0,93.0,120.0,-29.5,-86.0,-140.5
2803,RGI09,GloGEMflow,2.950346953824412,mpi-esm1-2-hr_2061-2080_ssp585,25,76.0,183.0,357.0,-59.5,-173.5,-200.0
2804,RGI09,GloGEMflow,2.951472321285355,ukesm1-0-ll_2061-2080_ssp126,25,19.0,46.0,82.0,-25.0,-56.5,-75.0
2805,RGI09,GloGEMflow,3.038482494458876,ukesm1-0-ll_2081-2100_ssp126,25,17.0,36.0,58.0,-21.5,-57.5,-84.0
2806,RGI09,GloGEMflow,3.048039247761285,gfdl-esm4_2061-2080_ssp585,25,59.0,133.0,244.0,-51.0,-125.0,-157.0
2807,RGI09,GloGEMflow,3.105613246951532,mri-esm2-0_2061-2080_ssp370,25,42.0,107.0,194.0,-33.0,-65.5,-69.5
2808,RGI09,GloGEMflow,3.414119753355767,ukesm1-0-ll_2041-2060_ssp370,25,22.0,52.0,84.0,-30.0,-69.0,-105.0
2809,RGI09,GloGEMflow,3.4545105505178424,mpi-esm1-2-hr_2081-2100_ssp370,25,56.0,140.0,272.0,-52.0,-123.0,-131.0
2810,RGI09,GloGEMflow,3.5131147480935234,ipsl-cm6a-lr_2061-2080_ssp370,25,33.0,65.0,84.0,-23.0,-64.5,-104.5
2811,RGI09,GloGEMflow,3.5323191142029637,gfdl-esm4_2081-2100_ssp370,25,47.0,112.0,213.0,-41.5,-89.5,-95.5
2812,RGI09,GloGEMflow,3.541685753482952,mri-esm2-0_2061-2080_ssp585,25,36.0,77.0,125.0,-28.5,-64.5,-78.0
2813,RGI09,GloGEMflow,3.646967337572662,ukesm1-0-ll_2041-2060_ssp585,25,15.0,31.0,48.0,-18.5,-51.0,-75.5
2814,RGI09,GloGEMflow,3.811452139882864,mri-esm2-0_2081-2100_ssp370,25,39.0,81.0,128.0,-30.5,-72.0,-90.5
2815,RGI09,GloGEMflow,3.9907986846486527,mpi-esm1-2-hr_2081-2100_ssp585,25,42.0,102.0,175.0,-43.0,-113.0,-180.0
2816,RGI09,GloGEMflow,4.001455331400752,gfdl-esm4_2081-2100_ssp585,25,41.0,100.0,196.0,-39.0,-82.0,-91.5
2817,RGI09,GloGEMflow,4.16009837781178,ipsl-cm6a-lr_2061-2080_ssp585,25,27.0,51.0,65.0,-17.5,-48.0,-76.0
2818,RGI09,GloGEMflow,4.439976778002009,ukesm1-0-ll_2061-2080_ssp370,25,13.0,25.0,36.0,-14.5,-39.5,-55.0
2819,RGI09,GloGEMflow,4.5943250252311145,mri-esm2-0_2081-2100_ssp585,25,29.0,58.0,86.0,-22.5,-52.0,-66.5
2820,RGI09,GloGEMflow,4.677751174879019,ipsl-cm6a-lr_2081-2100_ssp370,25,22.0,42.0,53.0,-16.0,-44.5,-72.5
2821,RGI09,GloGEMflow,5.23054329301376,ukesm1-0-ll_2061-2080_ssp585,25,10.0,18.0,24.0,-9.5,-26.5,-38.0
2822,RGI09,GloGEMflow,5.840495049230714,ukesm1-0-ll_2081-2100_ssp370,25,10.0,17.0,22.0,-7.5,-21.5,-32.0
2823,RGI09,GloGEMflow,5.849304978170279,ipsl-cm6a-lr_2081-2100_ssp585,25,17.0,32.0,41.0,-11.5,-31.5,-48.5
2824,RGI09,GloGEMflow,6.884360785697311,ukesm1-0-ll_2081-2100_ssp585,25,10.0,14.0,18.0,-4.5,-17.0,-24.5
2825,RGI09,OGGM_v16,0.0833736138284337,mpi-esm1-2-hr_1851-1870_hist,25,197.0,485.0,2142.0,32.5,78.5,822.0
2826,RGI09,OGGM_v16,0.2314087884401598,gfdl-esm4_1851-1870_hist,25,255.0,1031.0,2083.0,20.0,504.0,1330.0
2827,RGI09,OGGM_v16,0.2374210262441569,ukesm1-0-ll_1951-1970_hist,25,269.0,789.0,2086.0,73.5,239.5,817.5
2828,RGI09,OGGM_v16,0.373094646035073,ukesm1-0-ll_1851-1870_hist,25,210.0,535.0,1504.0,5.0,2.0,322.5
2829,RGI09,OGGM_v16,0.3826520320932922,mri-esm2-0_1951-1970_hist,25,259.0,766.0,1758.0,52.0,358.0,1051.0
2830,RGI09,OGGM_v16,0.3922811293371855,gfdl-esm4_1951-1970_hist,25,239.0,750.0,1823.0,9.0,120.5,516.5
2831,RGI09,OGGM_v16,0.478288564324949,gfdl-esm4_1901-1920_hist,25,233.0,586.0,1246.0,6.0,-2.5,162.0
2832,RGI09,OGGM_v16,0.9014667339962784,gfdl-esm4_1995-2014_hist,25,252.0,691.0,1726.0,7.5,48.5,390.0
2833,RGI09,OGGM_v16,0.9049395549636868,mpi-esm1-2-hr_1995-2014_hist,25,248.0,638.0,1307.0,0.0,82.0,428.0
2834,RGI09,OGGM_v16,0.913313145803356,ipsl-cm6a-lr_1995-2014_hist,25,242.0,632.0,1137.0,-42.5,-139.5,-364.0
2835,RGI09,OGGM_v16,0.9222489478058092,mri-esm2-0_1995-2014_hist,25,231.0,648.0,1905.0,4.0,79.0,581.0
2836,RGI09,OGGM_v16,1.0587674077643272,ukesm1-0-ll_1995-2014_hist,25,235.0,645.0,1454.0,0.0,0.0,262.0
2837,RGI09,OGGM_v16,1.4691135287002737,mpi-esm1-2-hr_2021-2040_ssp126,25,210.0,552.0,1391.0,0.0,-23.5,214.0
2838,RGI09,OGGM_v16,1.4885639337566965,gfdl-esm4_2021-2040_ssp370,25,193.0,425.0,645.0,-10.5,-81.5,-176.0
2839,RGI09,OGGM_v16,1.4937790687750323,mpi-esm1-2-hr_2021-2040_ssp370,25,173.0,410.0,735.0,-0.5,-10.0,41.0
2840,RGI09,OGGM_v16,1.493791625332881,gfdl-esm4_2021-2040_ssp126,25,183.0,411.0,654.0,-6.5,-59.0,-126.0
2841,RGI09,OGGM_v16,1.5283027574212975,mpi-esm1-2-hr_2021-2040_ssp585,25,197.0,467.0,806.0,1.0,-35.5,-23.5
2842,RGI09,OGGM_v16,1.5298023875255358,gfdl-esm4_2021-2040_ssp585,25,200.0,483.0,924.0,1.5,-15.5,57.0
2843,RGI09,OGGM_v16,1.636714986028974,ipsl-cm6a-lr_2021-2040_ssp126,25,149.0,358.0,552.0,-13.5,-67.5,-139.5
2844,RGI09,OGGM_v16,1.656830649489223,mpi-esm1-2-hr_2041-2060_ssp126,25,152.0,346.0,546.0,-2.0,-35.5,-88.5
2845,RGI09,OGGM_v16,1.6599956464695365,mpi-esm1-2-hr_2081-2100_ssp126,25,157.0,373.0,679.0,-1.0,-15.5,6.0
2846,RGI09,OGGM_v16,1.664909941388102,ipsl-cm6a-lr_2021-2040_ssp585,25,158.0,387.0,630.0,-22.0,-92.5,-303.0
2847,RGI09,OGGM_v16,1.6781632715811343,ipsl-cm6a-lr_2021-2040_ssp370,25,144.0,362.0,587.0,-12.0,-43.5,-78.0
2848,RGI09,OGGM_v16,1.6787497715238051,gfdl-esm4_2041-2060_ssp126,25,190.0,425.0,681.0,-3.5,-39.0,-63.5
2849,RGI09,OGGM_v16,1.6844760802167618,gfdl-esm4_2081-2100_ssp126,25,161.0,345.0,532.0,-16.0,-112.0,-244.5
2850,RGI09,OGGM_v16,1.695689895147091,mpi-esm1-2-hr_2061-2080_ssp126,25,178.0,431.0,695.0,1.5,-8.0,-21.5
2851,RGI09,OGGM_v16,1.7054887108734946,mri-esm2-0_2021-2040_ssp370,25,136.0,297.0,521.0,-25.5,-118.0,-204.5
2852,RGI09,OGGM_v16,1.7263241376269964,mri-esm2-0_2021-2040_ssp126,25,123.0,265.0,500.0,-31.0,-143.0,-228.0
2853,RGI09,OGGM_v16,1.7300556075408982,gfdl-esm4_2061-2080_ssp126,25,168.0,380.0,604.0,-12.5,-84.5,-171.5
2854,RGI09,OGGM_v16,1.9117346788457827,mri-esm2-0_2021-2040_ssp585,25,104.0,224.0,403.0,-20.0,-86.0,-129.0
2855,RGI09,OGGM_v16,1.9477879408841847,mri-esm2-0_2081-2100_ssp126,25,104.0,222.0,403.0,-30.5,-125.5,-207.0
2856,RGI09,OGGM_v16,1.996245046811256,mri-esm2-0_2041-2060_ssp126,25,82.0,167.0,280.0,-19.5,-76.5,-116.5
2857,RGI09,OGGM_v16,2.049075466844948,ipsl-cm6a-lr_2041-2060_ssp126,25,91.0,201.0,278.0,-12.0,-49.5,-103.5
2858,RGI09,OGGM_v16,2.0496075314919837,gfdl-esm4_2041-2060_ssp370,25,157.0,357.0,574.0,-11.5,-82.5,-160.5
2859,RGI09,OGGM_v16,2.0912659163195166,mri-esm2-0_2061-2080_ssp126,25,76.0,153.0,249.0,-15.5,-64.0,-97.0
2860,RGI09,OGGM_v16,2.092677030991532,mpi-esm1-2-hr_2041-2060_ssp370,25,136.0,318.0,486.0,-8.0,-56.5,-143.5
2861,RGI09,OGGM_v16,2.1396524250416253,mpi-esm1-2-hr_2041-2060_ssp585,25,157.0,377.0,588.0,-6.0,-45.0,-84.5
2862,RGI09,OGGM_v16,2.1712205231308155,ipsl-cm6a-lr_2081-2100_ssp126,25,74.0,167.0,232.0,-10.5,-39.5,-105.0
