,gcm,period_scenario,temp_ch_ipcc,region
358,ipsl-cm6a-lr,2061-2080_ssp126,3.489941925580642,global_glacier
359,ipsl-cm6a-lr,2081-2100_ssp126,3.4430735050468217,global_glacier
360,ipsl-cm6a-lr,2021-2040_ssp370,2.257040258573831,global_glacier
361,ipsl-cm6a-lr,2041-2060_ssp370,4.0791684706791145,global_glacier
362,ipsl-cm6a-lr,2061-2080_ssp370,5.555074297250577,global_glacier
363,ipsl-cm6a-lr,2081-2100_ssp370,7.535462889447597,global_glacier
364,ipsl-cm6a-lr,2021-2040_ssp585,2.4217398764329983,global_glacier
365,ipsl-cm6a-lr,2041-2060_ssp585,4.55269753274108,global_glacier
366,ipsl-cm6a-lr,2061-2080_ssp585,6.691472705180903,global_glacier
367,ipsl-cm6a-lr,2081-2100_ssp585,9.416357675982683,global_glacier
368,ipsl-cm6a-lr,1851-1870_hist,-0.3870195862599286,RGI01_glacier
369,ipsl-cm6a-lr,1901-1920_hist,-0.027220310304836293,RGI01_glacier
370,ipsl-cm6a-lr,1951-1970_hist,0.912197057620701,RGI01_glacier
371,ipsl-cm6a-lr,1995-2014_hist,1.0398976896246972,RGI01_glacier
372,ipsl-cm6a-lr,2021-2040_ssp126,2.654257551118845,RGI01_glacier
373,ipsl-cm6a-lr,2041-2060_ssp126,3.1589418401106846,RGI01_glacier
374,ipsl-cm6a-lr,2061-2080_ssp126,3.7779954992713436,RGI01_glacier
375,ipsl-cm6a-lr,2081-2100_ssp126,3.027449601967523,RGI01_glacier
376,ipsl-cm6a-lr,2021-2040_ssp370,2.1465381451866015,RGI01_glacier
377,ipsl-cm6a-lr,2041-2060_ssp370,3.830126438703623,RGI01_glacier
378,ipsl-cm6a-lr,2061-2080_ssp370,5.3358406387593895,RGI01_glacier
379,ipsl-cm6a-lr,2081-2100_ssp370,6.9432711070826585,RGI01_glacier
380,ipsl-cm6a-lr,2021-2040_ssp585,2.6643585529149383,RGI01_glacier
381,ipsl-cm6a-lr,2041-2060_ssp585,4.319448840151971,RGI01_glacier
382,ipsl-cm6a-lr,2061-2080_ssp585,6.724436917773749,RGI01_glacier
383,ipsl-cm6a-lr,2081-2100_ssp585,8.70843241617097,RGI01_glacier
384,ipsl-cm6a-lr,1851-1870_hist,-0.7944773148605611,RGI02_glacier
385,ipsl-cm6a-lr,1901-1920_hist,-0.5526483270849758,RGI02_glacier
386,ipsl-cm6a-lr,1951-1970_hist,0.027977349331930634,RGI02_glacier
387,ipsl-cm6a-lr,1995-2014_hist,0.9642684897284535,RGI02_glacier
388,ipsl-cm6a-lr,2021-2040_ssp126,2.263561649865309,RGI02_glacier
389,ipsl-cm6a-lr,2041-2060_ssp126,2.5439182122467425,RGI02_glacier
390,ipsl-cm6a-lr,2061-2080_ssp126,2.9257995795072613,RGI02_glacier
391,ipsl-cm6a-lr,2081-2100_ssp126,2.5732937995490968,RGI02_glacier
392,ipsl-cm6a-lr,2021-2040_ssp370,1.809451409826016,RGI02_glacier
393,ipsl-cm6a-lr,2041-2060_ssp370,3.0571337431922014,RGI02_glacier
394,ipsl-cm6a-lr,2061-2080_ssp370,4.5356636860684345,RGI02_glacier
395,ipsl-cm6a-lr,2081-2100_ssp370,6.187463155135051,RGI02_glacier
396,ipsl-cm6a-lr,2021-2040_ssp585,1.9406082256337633,RGI02_glacier
397,ipsl-cm6a-lr,2041-2060_ssp585,3.598722621041179,RGI02_glacier
398,ipsl-cm6a-lr,2061-2080_ssp585,5.83114210499353,RGI02_glacier
399,ipsl-cm6a-lr,2081-2100_ssp585,7.831331798830927,RGI02_glacier
400,ipsl-cm6a-lr,1851-1870_hist,-0.8481524390144322,RGI03_glacier
401,ipsl-cm6a-lr,1901-1920_hist,-1.0052685200654365,RGI03_glacier
402,ipsl-cm6a-lr,1951-1970_hist,0.3314578509313493,RGI03_glacier
403,ipsl-cm6a-lr,1995-2014_hist,1.3421888957934365,RGI03_glacier
404,ipsl-cm6a-lr,2021-2040_ssp126,2.950628181319845,RGI03_glacier
405,ipsl-cm6a-lr,2041-2060_ssp126,4.071071796668496,RGI03_glacier
406,ipsl-cm6a-lr,2061-2080_ssp126,4.4800833740386015,RGI03_glacier
407,ipsl-cm6a-lr,2081-2100_ssp126,4.421077427489605,RGI03_glacier
408,ipsl-cm6a-lr,2021-2040_ssp370,2.6772775462036713,RGI03_glacier
409,ipsl-cm6a-lr,2041-2060_ssp370,5.062597207605654,RGI03_glacier
410,ipsl-cm6a-lr,2061-2080_ssp370,7.452816761433869,RGI03_glacier
411,ipsl-cm6a-lr,2081-2100_ssp370,10.474701197029525,RGI03_glacier
412,ipsl-cm6a-lr,2021-2040_ssp585,3.1701188529281823,RGI03_glacier
413,ipsl-cm6a-lr,2041-2060_ssp585,5.738931823626201,RGI03_glacier
414,ipsl-cm6a-lr,2061-2080_ssp585,8.810098280817744,RGI03_glacier
415,ipsl-cm6a-lr,2081-2100_ssp585,13.363044213443704,RGI03_glacier
416,ipsl-cm6a-lr,1851-1870_hist,-0.6108025435206286,RGI04_glacier
417,ipsl-cm6a-lr,1901-1920_hist,-0.9725994107880296,RGI04_glacier
418,ipsl-cm6a-lr,1951-1970_hist,0.556417151056174,RGI04_glacier
419,ipsl-cm6a-lr,1995-2014_hist,1.3439515565398872,RGI04_glacier
420,ipsl-cm6a-lr,2021-2040_ssp126,2.8790547214788984,RGI04_glacier
421,ipsl-cm6a-lr,2041-2060_ssp126,3.665478299092378,RGI04_glacier
422,ipsl-cm6a-lr,2061-2080_ssp126,4.189253027122843,RGI04_glacier
423,ipsl-cm6a-lr,2081-2100_ssp126,4.692117060667009,RGI04_glacier
424,ipsl-cm6a-lr,2021-2040_ssp370,2.14916872141283,RGI04_glacier
425,ipsl-cm6a-lr,2041-2060_ssp370,4.383696338507706,RGI04_glacier
426,ipsl-cm6a-lr,2061-2080_ssp370,6.959706757124614,RGI04_glacier
427,ipsl-cm6a-lr,2081-2100_ssp370,10.198000784526506,RGI04_glacier
428,ipsl-cm6a-lr,2021-2040_ssp585,3.0985196532275023,RGI04_glacier
429,ipsl-cm6a-lr,2041-2060_ssp585,5.507301020224848,RGI04_glacier
430,ipsl-cm6a-lr,2061-2080_ssp585,8.345217634296123,RGI04_glacier
431,ipsl-cm6a-lr,2081-2100_ssp585,12.49589607452256,RGI04_glacier
432,ipsl-cm6a-lr,1851-1870_hist,-1.110311817367474,RGI05_glacier
433,ipsl-cm6a-lr,1901-1920_hist,-1.241192951354932,RGI05_glacier
434,ipsl-cm6a-lr,1951-1970_hist,-0.10696751833146534,RGI05_glacier
435,ipsl-cm6a-lr,1995-2014_hist,0.998267430979475,RGI05_glacier
436,ipsl-cm6a-lr,2021-2040_ssp126,2.1204716740773724,RGI05_glacier
437,ipsl-cm6a-lr,2041-2060_ssp126,3.0612128667919536,RGI05_glacier
438,ipsl-cm6a-lr,2061-2080_ssp126,3.4255450018526425,RGI05_glacier
439,ipsl-cm6a-lr,2081-2100_ssp126,3.464624097615069,RGI05_glacier
440,ipsl-cm6a-lr,2021-2040_ssp370,2.011008171856617,RGI05_glacier
441,ipsl-cm6a-lr,2041-2060_ssp370,4.205674247248346,RGI05_glacier
442,ipsl-cm6a-lr,2061-2080_ssp370,5.53519750326765,RGI05_glacier
443,ipsl-cm6a-lr,2081-2100_ssp370,7.960809021156418,RGI05_glacier
444,ipsl-cm6a-lr,2021-2040_ssp585,2.362442878007809,RGI05_glacier
445,ipsl-cm6a-lr,2041-2060_ssp585,4.729520564749087,RGI05_glacier
446,ipsl-cm6a-lr,2061-2080_ssp585,6.892778134202635,RGI05_glacier
447,ipsl-cm6a-lr,2081-2100_ssp585,10.110266138380137,RGI05_glacier
448,ipsl-cm6a-lr,1851-1870_hist,-0.6059563540769182,RGI06_glacier
449,ipsl-cm6a-lr,1901-1920_hist,-1.5400734466532193,RGI06_glacier
450,ipsl-cm6a-lr,1951-1970_hist,0.14200163948133815,RGI06_glacier
451,ipsl-cm6a-lr,1995-2014_hist,0.725101814411928,RGI06_glacier
452,ipsl-cm6a-lr,2021-2040_ssp126,1.3233108384531356,RGI06_glacier
453,ipsl-cm6a-lr,2041-2060_ssp126,1.649542519849907,RGI06_glacier
454,ipsl-cm6a-lr,2061-2080_ssp126,1.9264793790609467,RGI06_glacier
455,ipsl-cm6a-lr,2081-2100_ssp126,1.9524868041554293,RGI06_glacier
456,ipsl-cm6a-lr,2021-2040_ssp370,1.3637881535487444,RGI06_glacier
457,ipsl-cm6a-lr,2041-2060_ssp370,2.442249487984764,RGI06_glacier
458,ipsl-cm6a-lr,2061-2080_ssp370,2.911460870852897,RGI06_glacier
459,ipsl-cm6a-lr,2081-2100_ssp370,4.120671855437594,RGI06_glacier
460,ipsl-cm6a-lr,2021-2040_ssp585,1.3721996565571026,RGI06_glacier
461,ipsl-cm6a-lr,2041-2060_ssp585,2.7541054876309965,RGI06_glacier
462,ipsl-cm6a-lr,2061-2080_ssp585,4.003956462328974,RGI06_glacier
463,ipsl-cm6a-lr,2081-2100_ssp585,5.251644933323666,RGI06_glacier
464,ipsl-cm6a-lr,1851-1870_hist,-2.9077200775618652,RGI07_glacier
465,ipsl-cm6a-lr,1901-1920_hist,-2.941042690013782,RGI07_glacier
466,ipsl-cm6a-lr,1951-1970_hist,-1.636460509351776,RGI07_glacier
467,ipsl-cm6a-lr,1995-2014_hist,0.9077931853429075,RGI07_glacier
468,ipsl-cm6a-lr,2021-2040_ssp126,2.8792518522199164,RGI07_glacier
469,ipsl-cm6a-lr,2041-2060_ssp126,4.920360136076976,RGI07_glacier
470,ipsl-cm6a-lr,2061-2080_ssp126,5.461739680608467,RGI07_glacier
471,ipsl-cm6a-lr,2081-2100_ssp126,5.485940128398029,RGI07_glacier
472,ipsl-cm6a-lr,2021-2040_ssp370,3.458261418228775,RGI07_glacier
473,ipsl-cm6a-lr,2041-2060_ssp370,6.001375858004703,RGI07_glacier
474,ipsl-cm6a-lr,2061-2080_ssp370,7.326015444424405,RGI07_glacier
475,ipsl-cm6a-lr,2081-2100_ssp370,9.717422166217467,RGI07_glacier
476,ipsl-cm6a-lr,2021-2040_ssp585,2.3871057465118404,RGI07_glacier
477,ipsl-cm6a-lr,2041-2060_ssp585,6.3943808603018955,RGI07_glacier
478,ipsl-cm6a-lr,2061-2080_ssp585,8.832504032907291,RGI07_glacier
479,ipsl-cm6a-lr,2081-2100_ssp585,11.556478147083947,RGI07_glacier
480,ipsl-cm6a-lr,1851-1870_hist,-0.5371007473723728,RGI08_glacier
481,ipsl-cm6a-lr,1901-1920_hist,-0.8684297732823274,RGI08_glacier
482,ipsl-cm6a-lr,1951-1970_hist,-0.2323124701793069,RGI08_glacier
483,ipsl-cm6a-lr,1995-2014_hist,0.8746253647641504,RGI08_glacier
484,ipsl-cm6a-lr,2021-2040_ssp126,1.356161753401269,RGI08_glacier
485,ipsl-cm6a-lr,2041-2060_ssp126,2.373805243548466,RGI08_glacier
486,ipsl-cm6a-lr,2061-2080_ssp126,2.43701209177903,RGI08_glacier
487,ipsl-cm6a-lr,2081-2100_ssp126,2.457396327607733,RGI08_glacier
488,ipsl-cm6a-lr,2021-2040_ssp370,1.676372300184729,RGI08_glacier
489,ipsl-cm6a-lr,2041-2060_ssp370,3.014880636204125,RGI08_glacier
490,ipsl-cm6a-lr,2061-2080_ssp370,3.8191974243816698,RGI08_glacier
491,ipsl-cm6a-lr,2081-2100_ssp370,5.708018864044151,RGI08_glacier
492,ipsl-cm6a-lr,2021-2040_ssp585,1.7636640190507387,RGI08_glacier
493,ipsl-cm6a-lr,2041-2060_ssp585,3.325839766386658,RGI08_glacier
494,ipsl-cm6a-lr,2061-2080_ssp585,5.19024091232672,RGI08_glacier
495,ipsl-cm6a-lr,2081-2100_ssp585,7.465127390640818,RGI08_glacier
496,ipsl-cm6a-lr,1851-1870_hist,-3.1223221539737813,RGI09_glacier
497,ipsl-cm6a-lr,1901-1920_hist,-3.463024726318904,RGI09_glacier
498,ipsl-cm6a-lr,1951-1970_hist,-2.201062700802511,RGI09_glacier
499,ipsl-cm6a-lr,1995-2014_hist,0.999399026763037,RGI09_glacier
500,ipsl-cm6a-lr,2021-2040_ssp126,2.8472895102468336,RGI09_glacier
501,ipsl-cm6a-lr,2041-2060_ssp126,5.82491712789265,RGI09_glacier
502,ipsl-cm6a-lr,2061-2080_ssp126,5.975879899005873,RGI09_glacier
503,ipsl-cm6a-lr,2081-2100_ssp126,6.683351870672736,RGI09_glacier
504,ipsl-cm6a-lr,2021-2040_ssp370,3.4130020277247035,RGI09_glacier
505,ipsl-cm6a-lr,2041-2060_ssp370,6.597533062046958,RGI09_glacier
506,ipsl-cm6a-lr,2061-2080_ssp370,9.01363025315873,RGI09_glacier
507,ipsl-cm6a-lr,2081-2100_ssp370,10.791103462404022,RGI09_glacier
508,ipsl-cm6a-lr,2021-2040_ssp585,2.375022495839206,RGI09_glacier
509,ipsl-cm6a-lr,2041-2060_ssp585,7.320692849256941,RGI09_glacier
510,ipsl-cm6a-lr,2061-2080_ssp585,9.919379097002821,RGI09_glacier
511,ipsl-cm6a-lr,2081-2100_ssp585,13.237259393359373,RGI09_glacier
512,ipsl-cm6a-lr,1851-1870_hist,-0.7072318149205983,RGI10_glacier
513,ipsl-cm6a-lr,1901-1920_hist,-1.3025631312606119,RGI10_glacier
514,ipsl-cm6a-lr,1951-1970_hist,-0.14535608438348602,RGI10_glacier
515,ipsl-cm6a-lr,1995-2014_hist,1.1769671319211228,RGI10_glacier
516,ipsl-cm6a-lr,2021-2040_ssp126,2.103357006020127,RGI10_glacier
517,ipsl-cm6a-lr,2041-2060_ssp126,3.016245141852408,RGI10_glacier
518,ipsl-cm6a-lr,2061-2080_ssp126,3.3938334854385714,RGI10_glacier
519,ipsl-cm6a-lr,2081-2100_ssp126,3.2978508123016153,RGI10_glacier
520,ipsl-cm6a-lr,2021-2040_ssp370,2.402188640974799,RGI10_glacier
521,ipsl-cm6a-lr,2041-2060_ssp370,3.9421467788164137,RGI10_glacier
522,ipsl-cm6a-lr,2061-2080_ssp370,5.574285687542117,RGI10_glacier
523,ipsl-cm6a-lr,2081-2100_ssp370,7.140446899019716,RGI10_glacier
524,ipsl-cm6a-lr,2021-2040_ssp585,2.3294504638193554,RGI10_glacier
525,ipsl-cm6a-lr,2041-2060_ssp585,4.3313687523564415,RGI10_glacier
526,ipsl-cm6a-lr,2061-2080_ssp585,6.48997881766133,RGI10_glacier
527,ipsl-cm6a-lr,2081-2100_ssp585,9.43936916816586,RGI10_glacier
528,ipsl-cm6a-lr,1851-1870_hist,-0.5554865891346883,RGI11_glacier
529,ipsl-cm6a-lr,1901-1920_hist,-0.9858775562141806,RGI11_glacier
530,ipsl-cm6a-lr,1951-1970_hist,-0.04579787625048981,RGI11_glacier
531,ipsl-cm6a-lr,1995-2014_hist,0.9685265636446698,RGI11_glacier
532,ipsl-cm6a-lr,2021-2040_ssp126,1.703988398160805,RGI11_glacier
533,ipsl-cm6a-lr,2041-2060_ssp126,2.4330203006551128,RGI11_glacier
534,ipsl-cm6a-lr,2061-2080_ssp126,2.83467505953331,RGI11_glacier
535,ipsl-cm6a-lr,2081-2100_ssp126,2.760990546552003,RGI11_glacier
536,ipsl-cm6a-lr,2021-2040_ssp370,2.270475167480495,RGI11_glacier
537,ipsl-cm6a-lr,2041-2060_ssp370,2.9549689002978394,RGI11_glacier
538,ipsl-cm6a-lr,2061-2080_ssp370,4.252062614968358,RGI11_glacier
539,ipsl-cm6a-lr,2081-2100_ssp370,5.8198823645698265,RGI11_glacier
540,ipsl-cm6a-lr,2021-2040_ssp585,1.8018305618654944,RGI11_glacier
541,ipsl-cm6a-lr,2041-2060_ssp585,3.591249372298383,RGI11_glacier
542,ipsl-cm6a-lr,2061-2080_ssp585,5.517910507001735,RGI11_glacier
543,ipsl-cm6a-lr,2081-2100_ssp585,7.684231515099134,RGI11_glacier
544,ipsl-cm6a-lr,1851-1870_hist,-0.47049119350965674,RGI12_glacier
545,ipsl-cm6a-lr,1901-1920_hist,-0.5224410782129871,RGI12_glacier
546,ipsl-cm6a-lr,1951-1970_hist,-0.013163879772620346,RGI12_glacier
547,ipsl-cm6a-lr,1995-2014_hist,1.268835993571846,RGI12_glacier
548,ipsl-cm6a-lr,2021-2040_ssp126,1.9759684204885184,RGI12_glacier
549,ipsl-cm6a-lr,2041-2060_ssp126,2.492434983813208,RGI12_glacier
550,ipsl-cm6a-lr,2061-2080_ssp126,2.7428926989543747,RGI12_glacier
551,ipsl-cm6a-lr,2081-2100_ssp126,2.711700455376063,RGI12_glacier
552,ipsl-cm6a-lr,2021-2040_ssp370,1.8893466146775546,RGI12_glacier
553,ipsl-cm6a-lr,2041-2060_ssp370,3.012609241769322,RGI12_glacier
554,ipsl-cm6a-lr,2061-2080_ssp370,4.491688357258902,RGI12_glacier
555,ipsl-cm6a-lr,2081-2100_ssp370,6.063794557319516,RGI12_glacier
556,ipsl-cm6a-lr,2021-2040_ssp585,1.9247256426452901,RGI12_glacier
557,ipsl-cm6a-lr,2041-2060_ssp585,3.7464838709207635,RGI12_glacier
558,ipsl-cm6a-lr,2061-2080_ssp585,5.306348970067571,RGI12_glacier
559,ipsl-cm6a-lr,2081-2100_ssp585,7.79605716972789,RGI12_glacier
560,ipsl-cm6a-lr,1851-1870_hist,-0.5296583206872421,RGI13_glacier
561,ipsl-cm6a-lr,1901-1920_hist,-0.6287028397981582,RGI13_glacier
562,ipsl-cm6a-lr,1951-1970_hist,0.01875602850522773,RGI13_glacier
563,ipsl-cm6a-lr,1995-2014_hist,1.0813969414350386,RGI13_glacier
564,ipsl-cm6a-lr,2021-2040_ssp126,2.102506681245867,RGI13_glacier
565,ipsl-cm6a-lr,2041-2060_ssp126,2.639654966877179,RGI13_glacier
566,ipsl-cm6a-lr,2061-2080_ssp126,2.8853328543838406,RGI13_glacier
567,ipsl-cm6a-lr,2081-2100_ssp126,2.698264658565954,RGI13_glacier
568,ipsl-cm6a-lr,2021-2040_ssp370,2.1973500175574534,RGI13_glacier
569,ipsl-cm6a-lr,2041-2060_ssp370,3.536264535005386,RGI13_glacier
570,ipsl-cm6a-lr,2061-2080_ssp370,4.797371556324819,RGI13_glacier
571,ipsl-cm6a-lr,2081-2100_ssp370,6.578889076033967,RGI13_glacier
572,ipsl-cm6a-lr,2021-2040_ssp585,2.061208759331472,RGI13_glacier
573,ipsl-cm6a-lr,2041-2060_ssp585,3.8275941034316494,RGI13_glacier
574,ipsl-cm6a-lr,2061-2080_ssp585,5.839381269358366,RGI13_glacier
575,ipsl-cm6a-lr,2081-2100_ssp585,8.626217049971615,RGI13_glacier
576,ipsl-cm6a-lr,1851-1870_hist,-0.7563023548682883,RGI14_glacier
577,ipsl-cm6a-lr,1901-1920_hist,-0.7663363530086635,RGI14_glacier
578,ipsl-cm6a-lr,1951-1970_hist,-0.05528272632232978,RGI14_glacier
579,ipsl-cm6a-lr,1995-2014_hist,1.0627530398979155,RGI14_glacier
580,ipsl-cm6a-lr,2021-2040_ssp126,2.1215197527651948,RGI14_glacier
581,ipsl-cm6a-lr,2041-2060_ssp126,2.6281186160029186,RGI14_glacier
582,ipsl-cm6a-lr,2061-2080_ssp126,2.7575688396727878,RGI14_glacier
583,ipsl-cm6a-lr,2081-2100_ssp126,2.5529150701912067,RGI14_glacier
584,ipsl-cm6a-lr,2021-2040_ssp370,2.174115653368826,RGI14_glacier
585,ipsl-cm6a-lr,2041-2060_ssp370,3.5041962409469014,RGI14_glacier
586,ipsl-cm6a-lr,2061-2080_ssp370,4.751432294931433,RGI14_glacier
587,ipsl-cm6a-lr,2081-2100_ssp370,6.396928865697399,RGI14_glacier
588,ipsl-cm6a-lr,2021-2040_ssp585,2.072856165224351,RGI14_glacier
589,ipsl-cm6a-lr,2041-2060_ssp585,3.69611715163171,RGI14_glacier
590,ipsl-cm6a-lr,2061-2080_ssp585,5.589658708938389,RGI14_glacier
591,ipsl-cm6a-lr,2081-2100_ssp585,8.516605226139825,RGI14_glacier
592,ipsl-cm6a-lr,1851-1870_hist,-0.2848822078282929,RGI15_glacier
593,ipsl-cm6a-lr,1901-1920_hist,-0.2543419621794931,RGI15_glacier
594,ipsl-cm6a-lr,1951-1970_hist,0.2488987200039411,RGI15_glacier
595,ipsl-cm6a-lr,1995-2014_hist,1.0708936064998136,RGI15_glacier
596,ipsl-cm6a-lr,2021-2040_ssp126,2.1526169806608744,RGI15_glacier
597,ipsl-cm6a-lr,2041-2060_ssp126,2.573889881218016,RGI15_glacier
598,ipsl-cm6a-lr,2061-2080_ssp126,2.791160155138075,RGI15_glacier
599,ipsl-cm6a-lr,2081-2100_ssp126,2.5658240934086782,RGI15_glacier
600,ipsl-cm6a-lr,2021-2040_ssp370,1.9930331096151626,RGI15_glacier
601,ipsl-cm6a-lr,2041-2060_ssp370,3.1713609428956793,RGI15_glacier
602,ipsl-cm6a-lr,2061-2080_ssp370,4.423551498450843,RGI15_glacier
603,ipsl-cm6a-lr,2081-2100_ssp370,6.574702620849877,RGI15_glacier
604,ipsl-cm6a-lr,2021-2040_ssp585,1.9891031668239967,RGI15_glacier
605,ipsl-cm6a-lr,2041-2060_ssp585,3.51155725932009,RGI15_glacier
606,ipsl-cm6a-lr,2061-2080_ssp585,5.572995386489586,RGI15_glacier
607,ipsl-cm6a-lr,2081-2100_ssp585,8.560690018115512,RGI15_glacier
608,ipsl-cm6a-lr,1851-1870_hist,-0.4452392003596439,RGI16_glacier
609,ipsl-cm6a-lr,1901-1920_hist,-0.3326936431609604,RGI16_glacier
610,ipsl-cm6a-lr,1951-1970_hist,0.1270296675681064,RGI16_glacier
611,ipsl-cm6a-lr,1995-2014_hist,0.9827288537169268,RGI16_glacier
612,ipsl-cm6a-lr,2021-2040_ssp126,1.8354968377042398,RGI16_glacier
613,ipsl-cm6a-lr,2041-2060_ssp126,2.2565366473847264,RGI16_glacier
614,ipsl-cm6a-lr,2061-2080_ssp126,2.356074871344625,RGI16_glacier
615,ipsl-cm6a-lr,2081-2100_ssp126,2.2860288439068897,RGI16_glacier
616,ipsl-cm6a-lr,2021-2040_ssp370,1.8817926528035174,RGI16_glacier
617,ipsl-cm6a-lr,2041-2060_ssp370,2.986413815861465,RGI16_glacier
618,ipsl-cm6a-lr,2061-2080_ssp370,4.117300649588271,RGI16_glacier
619,ipsl-cm6a-lr,2081-2100_ssp370,5.635139889928132,RGI16_glacier
620,ipsl-cm6a-lr,2021-2040_ssp585,1.8932875968277156,RGI16_glacier
621,ipsl-cm6a-lr,2041-2060_ssp585,3.248977416513887,RGI16_glacier
622,ipsl-cm6a-lr,2061-2080_ssp585,4.905221936192559,RGI16_glacier
623,ipsl-cm6a-lr,2081-2100_ssp585,7.046900767963887,RGI16_glacier
624,ipsl-cm6a-lr,1851-1870_hist,-0.00948418588857658,RGI17_glacier
625,ipsl-cm6a-lr,1901-1920_hist,0.25598825244298595,RGI17_glacier
626,ipsl-cm6a-lr,1951-1970_hist,0.6381275945199283,RGI17_glacier
627,ipsl-cm6a-lr,1995-2014_hist,0.8091037702453572,RGI17_glacier
628,ipsl-cm6a-lr,2021-2040_ssp126,1.5986220213123254,RGI17_glacier
629,ipsl-cm6a-lr,2041-2060_ssp126,1.4691187779157384,RGI17_glacier
630,ipsl-cm6a-lr,2061-2080_ssp126,1.6525530808025475,RGI17_glacier
631,ipsl-cm6a-lr,2081-2100_ssp126,1.7218731305278818,RGI17_glacier
632,ipsl-cm6a-lr,2021-2040_ssp370,1.480406747594801,RGI17_glacier
633,ipsl-cm6a-lr,2041-2060_ssp370,2.2027281880358935,RGI17_glacier
634,ipsl-cm6a-lr,2061-2080_ssp370,2.8008228598694864,RGI17_glacier
635,ipsl-cm6a-lr,2081-2100_ssp370,3.5703851628179897,RGI17_glacier
636,ipsl-cm6a-lr,2021-2040_ssp585,1.4266635151009202,RGI17_glacier
637,ipsl-cm6a-lr,2041-2060_ssp585,2.231538702400939,RGI17_glacier
638,ipsl-cm6a-lr,2061-2080_ssp585,3.1179757860448762,RGI17_glacier
639,ipsl-cm6a-lr,2081-2100_ssp585,4.266563284153442,RGI17_glacier
640,ipsl-cm6a-lr,1851-1870_hist,-0.006094499803746434,RGI18_glacier
641,ipsl-cm6a-lr,1901-1920_hist,-0.0769774188331307,RGI18_glacier
642,ipsl-cm6a-lr,1951-1970_hist,0.6100214916993134,RGI18_glacier
643,ipsl-cm6a-lr,1995-2014_hist,0.927698599476471,RGI18_glacier
644,ipsl-cm6a-lr,2021-2040_ssp126,1.3854182687099406,RGI18_glacier
645,ipsl-cm6a-lr,2041-2060_ssp126,1.7067654920372965,RGI18_glacier
646,ipsl-cm6a-lr,2061-2080_ssp126,1.8838648568975649,RGI18_glacier
647,ipsl-cm6a-lr,2081-2100_ssp126,1.4670655135731887,RGI18_glacier
648,ipsl-cm6a-lr,2021-2040_ssp370,1.3137983464887806,RGI18_glacier
649,ipsl-cm6a-lr,2041-2060_ssp370,2.261911061765957,RGI18_glacier
650,ipsl-cm6a-lr,2061-2080_ssp370,3.0599377156004794,RGI18_glacier
651,ipsl-cm6a-lr,2081-2100_ssp370,4.185745212558759,RGI18_glacier
652,ipsl-cm6a-lr,2021-2040_ssp585,1.4911176027806694,RGI18_glacier
653,ipsl-cm6a-lr,2041-2060_ssp585,2.5283371529514045,RGI18_glacier
654,ipsl-cm6a-lr,2061-2080_ssp585,3.544418293401056,RGI18_glacier
655,ipsl-cm6a-lr,2081-2100_ssp585,4.846549361139534,RGI18_glacier
656,ipsl-cm6a-lr,1851-1870_hist,-0.36461006238499705,RGI19_glacier
657,ipsl-cm6a-lr,1901-1920_hist,-0.3938853970308229,RGI19_glacier
658,ipsl-cm6a-lr,1951-1970_hist,0.5017114879637039,RGI19_glacier
659,ipsl-cm6a-lr,1995-2014_hist,0.9878069019586353,RGI19_glacier
660,ipsl-cm6a-lr,2021-2040_ssp126,2.016440081187883,RGI19_glacier
661,ipsl-cm6a-lr,2041-2060_ssp126,2.2740642465658785,RGI19_glacier
662,ipsl-cm6a-lr,2061-2080_ssp126,2.031970389451431,RGI19_glacier
663,ipsl-cm6a-lr,2081-2100_ssp126,2.0313357784674584,RGI19_glacier
664,ipsl-cm6a-lr,2021-2040_ssp370,1.8275619356660369,RGI19_glacier
665,ipsl-cm6a-lr,2041-2060_ssp370,2.9999970980852315,RGI19_glacier
666,ipsl-cm6a-lr,2061-2080_ssp370,3.6334145697613986,RGI19_glacier
667,ipsl-cm6a-lr,2081-2100_ssp370,4.873518661282391,RGI19_glacier
668,ipsl-cm6a-lr,2021-2040_ssp585,2.204823819472724,RGI19_glacier
669,ipsl-cm6a-lr,2041-2060_ssp585,3.255683016592045,RGI19_glacier
670,ipsl-cm6a-lr,2061-2080_ssp585,4.487006072384341,RGI19_glacier
671,ipsl-cm6a-lr,2081-2100_ssp585,5.74642673214384,RGI19_glacier
672,mpi-esm1-2-hr,1851-1870_hist,0.08337361382843378,global
673,mpi-esm1-2-hr,1901-1920_hist,0.10165625141468349,global
674,mpi-esm1-2-hr,1951-1970_hist,0.3530089022449858,global
675,mpi-esm1-2-hr,1995-2014_hist,0.9049395549636867,global
676,mpi-esm1-2-hr,2021-2040_ssp126,1.4691135287002735,global
677,mpi-esm1-2-hr,2041-2060_ssp126,1.656830649489223,global
678,mpi-esm1-2-hr,2061-2080_ssp126,1.695689895147091,global
679,mpi-esm1-2-hr,2081-2100_ssp126,1.6599956464695365,global
680,mpi-esm1-2-hr,2021-2040_ssp370,1.4937790687750323,global
681,mpi-esm1-2-hr,2041-2060_ssp370,2.0926770309915317,global
682,mpi-esm1-2-hr,2061-2080_ssp370,2.718961154542893,global
683,mpi-esm1-2-hr,2081-2100_ssp370,3.4545105505178424,global
