model,scenario,year,dTg,R
CMCC-CM2-SR5,ssp585,1994,0.8235902332836266,1.1271698845234985
CMCC-CM2-SR5,ssp585,1995,0.8473589793348746,1.096255007241258
CMCC-CM2-SR5,ssp585,1996,0.8646524316345392,1.0878251097338716
CMCC-CM2-SR5,ssp585,1997,0.8845101494002127,1.0514746812795728
CMCC-CM2-SR5,ssp585,1998,0.9114672656651976,1.0014648546745308
CMCC-CM2-SR5,ssp585,1999,0.9357887014629436,1.0169781704156882
CMCC-CM2-SR5,ssp585,2000,0.958565702041174,1.0315570158823477
CMCC-CM2-SR5,ssp585,2001,0.988596511863265,1.0177104589965578
CMCC-CM2-SR5,ssp585,2002,1.0224546951213276,1.0025741492637754
CMCC-CM2-SR5,ssp585,2003,1.0432130030975428,1.007466494808191
CMCC-CM2-SR5,ssp585,2004,1.0570357094142555,1.0081974355082057
CMCC-CM2-SR5,ssp585,2005,1.0748210501763595,1.0392510291126964
CMCC-CM2-SR5,ssp585,2006,1.0922464479812164,1.0505981318875512
CMCC-CM2-SR5,ssp585,2007,1.1093976994755963,1.045838648357494
CMCC-CM2-SR5,ssp585,2008,1.1424380683539956,1.037636665341773
CMCC-CM2-SR5,ssp585,2009,1.175862799829804,1.0440800635695828
CMCC-CM2-SR5,ssp585,2010,1.2093069532803176,1.0100062947443582
CMCC-CM2-SR5,ssp585,2011,1.2414483533488085,1.0082245343253837
CMCC-CM2-SR5,ssp585,2012,1.2784391034922769,1.026794407827154
CMCC-CM2-SR5,ssp585,2013,1.3062345127754347,1.025690025135293
CMCC-CM2-SR5,ssp585,2014,1.3390341692373189,1.0197243880143183
CMCC-CM2-SR5,ssp585,2015,1.3750877292053265,1.0111747527823916
CMCC-CM2-SR5,ssp585,2016,1.4122196423272972,1.0002201639332282
CMCC-CM2-SR5,ssp585,2017,1.4401703191085309,1.0361975828105234
CMCC-CM2-SR5,ssp585,2018,1.4556242907205104,1.0716368987723408
CMCC-CM2-SR5,ssp585,2019,1.473269643488923,1.0644784319987513
CMCC-CM2-SR5,ssp585,2020,1.498254571715021,1.062020718607374
CMCC-CM2-SR5,ssp585,2021,1.526520633877999,1.0592554036792312
CMCC-CM2-SR5,ssp585,2022,1.5598757814415667,1.04853563062149
CMCC-CM2-SR5,ssp585,2023,1.5923511175915395,1.0386099444553454
CMCC-CM2-SR5,ssp585,2024,1.6224921420845153,1.0434548928597926
CMCC-CM2-SR5,ssp585,2025,1.6535657146144218,1.0407129457209499
CMCC-CM2-SR5,ssp585,2026,1.6929699120669548,1.0541831240539308
CMCC-CM2-SR5,ssp585,2027,1.733860913018871,1.069155731220045
CMCC-CM2-SR5,ssp585,2028,1.7752983879226312,1.0826518002461496
CMCC-CM2-SR5,ssp585,2029,1.8190856072373738,1.0809465083268741
CMCC-CM2-SR5,ssp585,2030,1.85202980809316,1.0821934865812097
CMCC-CM2-SR5,ssp585,2031,1.881614078431712,1.0896890187336212
CMCC-CM2-SR5,ssp585,2032,1.912488183498484,1.1016308943684845
CMCC-CM2-SR5,ssp585,2033,1.9600794403884947,1.0985536863714545
CMCC-CM2-SR5,ssp585,2034,2.0220320288763824,1.0921695250032581
CMCC-CM2-SR5,ssp585,2035,2.0777751898640284,1.0832162823141709
CMCC-CM2-SR5,ssp585,2036,2.125017450922049,1.090970990992635
CMCC-CM2-SR5,ssp585,2037,2.1646958381000463,1.0947506692682676
CMCC-CM2-SR5,ssp585,2038,2.2094818189958327,1.1078849677943048
CMCC-CM2-SR5,ssp585,2039,2.2588805672780645,1.106713682177518
CMCC-CM2-SR5,ssp585,2040,2.3155861425947952,1.1076758757541507
CMCC-CM2-SR5,ssp585,2041,2.3747655194434856,1.0995863295869899
CMCC-CM2-SR5,ssp585,2042,2.432059640441368,1.0893210805274807
CMCC-CM2-SR5,ssp585,2043,2.489761801084279,1.0898419177017102
CMCC-CM2-SR5,ssp585,2044,2.5406282230821677,1.0884126907968628
CMCC-CM2-SR5,ssp585,2045,2.58835062012865,1.0920953011048549
CMCC-CM2-SR5,ssp585,2046,2.6380139950892914,1.0931394784780253
CMCC-CM2-SR5,ssp585,2047,2.695350043771659,1.0916935727077552
CMCC-CM2-SR5,ssp585,2048,2.758148454822113,1.0853590291475261
CMCC-CM2-SR5,ssp585,2049,2.8227525606242767,1.0825143168755456
CMCC-CM2-SR5,ssp585,2050,2.883661573683556,1.0761854104711837
CMCC-CM2-SR5,ssp585,2051,2.9412577016165034,1.069866792166959
CMCC-CM2-SR5,ssp585,2052,2.996680693684105,1.0755601710808242
CMCC-CM2-SR5,ssp585,2053,3.0574596965295995,1.0827976363566507
CMCC-CM2-SR5,ssp585,2054,3.1185271961662884,1.081485943399863
CMCC-CM2-SR5,ssp585,2055,3.1765300214500276,1.0883247167292114
CMCC-CM2-SR5,ssp585,2056,3.2207816798189697,1.0840720578166902
CMCC-CM2-SR5,ssp585,2057,3.2695847385307446,1.0863589487464183
CMCC-CM2-SR5,ssp585,2058,3.32274552918012,1.085036804119108
CMCC-CM2-SR5,ssp585,2059,3.3736315404433657,1.0873278696178816
CMCC-CM2-SR5,ssp585,2060,3.433671682662881,1.0857134634377146
CMCC-CM2-SR5,ssp585,2061,3.4940770123373945,1.0878663251490797
CMCC-CM2-SR5,ssp585,2062,3.55616186919489,1.0847137263870592
CMCC-CM2-SR5,ssp585,2063,3.61049984420942,1.0909274517281007
CMCC-CM2-SR5,ssp585,2064,3.6599318312725813,1.0943535141892216
CMCC-CM2-SR5,ssp585,2065,3.7225704480740736,1.0919144470556472
CMCC-CM2-SR5,ssp585,2066,3.785260041296889,1.0987689037719581
CMCC-CM2-SR5,ssp585,2067,3.8447977490636487,1.105389858149571
CMCC-CM2-SR5,ssp585,2068,3.902565671367919,1.1068339753248564
CMCC-CM2-SR5,ssp585,2069,3.965949135144052,1.1037375063144035
CMCC-CM2-SR5,ssp585,2070,4.032655967197845,1.1057497004343826
CMCC-CM2-SR5,ssp585,2071,4.089762377865848,1.1107586811799062
CMCC-CM2-SR5,ssp585,2072,4.140199459306812,1.1135628365851418
CMCC-CM2-SR5,ssp585,2073,4.197478477833596,1.1124196648747204
CMCC-CM2-SR5,ssp585,2074,4.266102361649634,1.111161980674263
CMCC-CM2-SR5,ssp585,2075,4.340024050926813,1.1097749677070254
CMCC-CM2-SR5,ssp585,2076,4.402232693929347,1.1115575636860102
CMCC-CM2-SR5,ssp585,2077,4.453033927207709,1.1073192107797296
CMCC-CM2-SR5,ssp585,2078,4.5122571132701825,1.1057866233534546
CMCC-CM2-SR5,ssp585,2079,4.576169273018748,1.1077960000520533
CMCC-CM2-SR5,ssp585,2080,4.641040134747579,1.124535833784272
CMCC-CM2-SR5,ssp585,2081,4.701508645499996,1.1347827787269638
CMCC-CM2-SR5,ssp585,2082,4.760215803986739,1.1318867176870644
CMCC-CM2-SR5,ssp585,2083,4.810707240443632,1.1323835798744837
CMCC-CM2-SR5,ssp585,2084,4.86144264972667,1.1329566461689151
CMCC-CM2-SR5,ssp585,2085,4.922083457242875,1.1239420358024619
CMCC-CM2-SR5,ssp585,2086,4.99542036007479,1.1278591008923977
CMCC-CM2-SR5,ssp585,2087,5.028777684887669,1.1266141863097276
CMCC-CM2-SR5,ssp585,2088,5.054603218024062,1.1289398782610405
CMCC-CM2-SR5,ssp585,2089,5.084179694996738,1.133391230725494
CMCC-CM2-SR5,ssp585,2090,5.120802076496355,1.1344353899168567
CMCC-CM2-SR5,ssp585,2091,5.158061269466603,1.1322901675291313
CMCC-CM2-SR5,ssp585,2092,5.19180628723808,1.1329520786011091
CMCC-CM2-SR5,ssp585,2093,5.224710293599591,1.1310512457423794
CMCC-CM2-SR5,ssp585,2094,5.255214305626439,1.1334522774119673
CMCC-CM2-SR5,ssp585,2095,5.273887609381136,1.1347814124724216
CMCC-CM2-SR5,ssp585,2096,5.307546736330844,1.1256206225295742
CMCC-CM2-SR5,ssp585,2097,5.3516731075924895,1.11805368341555
CMCC-CM2-SR5,ssp585,2098,5.394126972406607,1.1110188980117985
CMCC-CM2-SR5,ssp585,2099,5.429141858468945,1.116460580124001
CMCC-CM2-SR5,ssp585,2100,5.448264164977271,1.1137256011384802
CMCC-ESM2,ssp245,1950,0.26648708333831905,0.964806161782494
CMCC-ESM2,ssp245,1951,0.2594282994968694,0.940096403179073
CMCC-ESM2,ssp245,1952,0.2548400091269097,0.8280944508498426
CMCC-ESM2,ssp245,1953,0.2627827597456019,0.7647231561000852
CMCC-ESM2,ssp245,1954,0.273682123351269,0.8599478426930579
CMCC-ESM2,ssp245,1955,0.26845197819114525,0.9076294489920759
CMCC-ESM2,ssp245,1956,0.25619736781645014,0.9685039996477512
CMCC-ESM2,ssp245,1957,0.24711892672537678,1.0457200488763674
CMCC-ESM2,ssp245,1958,0.25829195467261645,1.0609327840019642
CMCC-ESM2,ssp245,1959,0.2768218714542684,1.0402472824027171
CMCC-ESM2,ssp245,1960,0.2912549703153294,1.0562437464367413
CMCC-ESM2,ssp245,1961,0.3033089192121376,1.0689511472731184
CMCC-ESM2,ssp245,1962,0.31121327124632975,1.0693393255875354
CMCC-ESM2,ssp245,1963,0.31629636248299564,1.1062661760092298
CMCC-ESM2,ssp245,1964,0.32497511721815425,1.1875247080277649
CMCC-ESM2,ssp245,1965,0.3370217318601476,1.2258497999703684
CMCC-ESM2,ssp245,1966,0.3528198148544391,1.2256711438666221
CMCC-ESM2,ssp245,1967,0.36629452509295485,1.2248664443568187
CMCC-ESM2,ssp245,1968,0.38039097240673336,1.2674089154622066
CMCC-ESM2,ssp245,1969,0.3967623777857701,1.3387983297903954
CMCC-ESM2,ssp245,1970,0.4118615298355849,1.3184267729325758
CMCC-ESM2,ssp245,1971,0.4224282832488143,1.3883382453141113
CMCC-ESM2,ssp245,1972,0.4368668407488315,1.4340105654452808
CMCC-ESM2,ssp245,1973,0.4481720094458751,1.379350033808651
CMCC-ESM2,ssp245,1974,0.45918783284646264,1.357002801635029
CMCC-ESM2,ssp245,1975,0.47919592007567074,1.3246755221965494
CMCC-ESM2,ssp245,1976,0.5016977031322369,1.3002099780144096
CMCC-ESM2,ssp245,1977,0.5144074206861755,1.2827294194293637
CMCC-ESM2,ssp245,1978,0.5172956786165496,1.2761068735809125
CMCC-ESM2,ssp245,1979,0.5229106321966109,1.261811190192807
CMCC-ESM2,ssp245,1980,0.5337817895385285,1.259898926943624
CMCC-ESM2,ssp245,1981,0.5459899205977062,1.2665428367331546
CMCC-ESM2,ssp245,1982,0.558091505485811,1.2982233061560418
CMCC-ESM2,ssp245,1983,0.5705736827271191,1.3325394985548071
CMCC-ESM2,ssp245,1984,0.5847664725104721,1.2672068103030714
CMCC-ESM2,ssp245,1985,0.6072795208708215,1.2740814290886615
CMCC-ESM2,ssp245,1986,0.6345944535832492,1.24362985736604
CMCC-ESM2,ssp245,1987,0.6718974190997301,1.1961824359404085
CMCC-ESM2,ssp245,1988,0.6960492204647892,1.1786896067754589
CMCC-ESM2,ssp245,1989,0.7057189039875974,1.1231177378270238
CMCC-ESM2,ssp245,1990,0.7161524918900075,1.1500224026667312
CMCC-ESM2,ssp245,1991,0.732578526040451,1.1592978522557524
CMCC-ESM2,ssp245,1992,0.7546492993848782,1.1739444640846795
CMCC-ESM2,ssp245,1993,0.7803072311984484,1.138442484469666
CMCC-ESM2,ssp245,1994,0.808975895306052,1.098848163951089
CMCC-ESM2,ssp245,1995,0.8244051342004013,1.0909056632701102
CMCC-ESM2,ssp245,1996,0.8407725636599405,1.0999070981104875
CMCC-ESM2,ssp245,1997,0.8653484562717456,1.08802520033563
CMCC-ESM2,ssp245,1998,0.8880046310120936,1.0831145908738946
CMCC-ESM2,ssp245,1999,0.901728240454482,1.1041995008432195
CMCC-ESM2,ssp245,2000,0.9162334014440262,1.093905392139404
CMCC-ESM2,ssp245,2001,0.9287587760581971,1.080014125803341
CMCC-ESM2,ssp245,2002,0.9444132527396448,1.0787300243387514
CMCC-ESM2,ssp245,2003,0.9633779751918969,1.0952974436628475
CMCC-ESM2,ssp245,2004,0.982558944303141,1.1172519034529755
CMCC-ESM2,ssp245,2005,0.9883456220413128,1.1320737520544792
CMCC-ESM2,ssp245,2006,0.9875208092901592,1.158945207694473
CMCC-ESM2,ssp245,2007,0.9983716591919688,1.1591223042525556
CMCC-ESM2,ssp245,2008,1.0251376091249218,1.152929950470433
CMCC-ESM2,ssp245,2009,1.0522992304448961,1.1590432775382893
CMCC-ESM2,ssp245,2010,1.0778248191674322,1.1573055424499092
CMCC-ESM2,ssp245,2011,1.1061569789605832,1.1626914026992656
CMCC-ESM2,ssp245,2012,1.134765375681091,1.1617041627689746
CMCC-ESM2,ssp245,2013,1.1559089076747493,1.1714117196599678
CMCC-ESM2,ssp245,2014,1.1648114272847654,1.1966182623620345
CMCC-ESM2,ssp245,2015,1.1803888834983658,1.2012762312007879
CMCC-ESM2,ssp245,2016,1.1952850018872463,1.2096286173000517
CMCC-ESM2,ssp245,2017,1.2134645112490148,1.2461506830757447
CMCC-ESM2,ssp245,2018,1.2350652303813356,1.2595275772199592
CMCC-ESM2,ssp245,2019,1.2536489407814486,1.2848978847462336
CMCC-ESM2,ssp245,2020,1.272188614047453,1.287086080972549
CMCC-ESM2,ssp245,2021,1.2921253021566106,1.273061293224616
CMCC-ESM2,ssp245,2022,1.3133334981435534,1.2453992835531837
CMCC-ESM2,ssp245,2023,1.3355801037036505,1.254096519136091
CMCC-ESM2,ssp245,2024,1.3496051137847227,1.2502712911866407
CMCC-ESM2,ssp245,2025,1.3737061131199482,1.2514951059391233
CMCC-ESM2,ssp245,2026,1.4028902838518755,1.2457320085377108
CMCC-ESM2,ssp245,2027,1.4351974025140786,1.2628599792979875
CMCC-ESM2,ssp245,2028,1.4641288078805492,1.2509758930847479
CMCC-ESM2,ssp245,2029,1.4902407046031974,1.2309179467880156
CMCC-ESM2,ssp245,2030,1.5226255829728814,1.221018380450927
CMCC-ESM2,ssp245,2031,1.5616727839754712,1.2033327590616154
CMCC-ESM2,ssp245,2032,1.5995638649271635,1.1981212237650873
CMCC-ESM2,ssp245,2033,1.6396456330879612,1.1862697398607733
CMCC-ESM2,ssp245,2034,1.6825827761654562,1.1748667131710595
CMCC-ESM2,ssp245,2035,1.7306446870577985,1.1675779467861669
CMCC-ESM2,ssp245,2036,1.7756956939926567,1.1453407484150435
CMCC-ESM2,ssp245,2037,1.8194758612310957,1.1380296434768262
CMCC-ESM2,ssp245,2038,1.8600878610451503,1.1368942804742255
CMCC-ESM2,ssp245,2039,1.9096308989162953,1.1260902460109057
CMCC-ESM2,ssp245,2040,1.9642494971471725,1.116474545005034
CMCC-ESM2,ssp245,2041,2.006071176113062,1.1163955582524896
CMCC-ESM2,ssp245,2042,2.042400196797642,1.1105110792923678
CMCC-ESM2,ssp245,2043,2.085080697226359,1.105524113465121
CMCC-ESM2,ssp245,2044,2.145655273884637,1.0899736689119246
CMCC-ESM2,ssp245,2045,2.2004670626815237,1.07528494625591
CMCC-ESM2,ssp245,2046,2.2479247136767944,1.0746141887834313
CMCC-ESM2,ssp245,2047,2.2804457482783316,1.0627594313082607
CMCC-ESM2,ssp245,2048,2.3173536868306805,1.0571257668478062
CMCC-ESM2,ssp245,2049,2.368968292660236,1.0523999524526193
CMCC-ESM2,ssp245,2050,2.4178000920276816,1.0377929401542898
CMCC-ESM2,ssp245,2051,2.4567030486220234,1.0421241823206961
CMCC-ESM2,ssp245,2052,2.493789287444825,1.0370129820957872
CMCC-ESM2,ssp245,2053,2.5367159706312084,1.0323796587710063
CMCC-ESM2,ssp245,2054,2.587399790893003,1.029331354811012
CMCC-ESM2,ssp245,2055,2.62926854679914,1.0334775012276942
CMCC-ESM2,ssp245,2056,2.6626418198703012,1.0327530545241161
CMCC-ESM2,ssp245,2057,2.6923917673614937,1.0194260914344901
CMCC-ESM2,ssp245,2058,2.73099562379971,1.0272779699995194
CMCC-ESM2,ssp245,2059,2.7772378373764015,1.0330679861986352
CMCC-ESM2,ssp245,2060,2.816109561030741,1.0334174434451429
CMCC-ESM2,ssp245,2061,2.8487727137190575,1.0369510923617526
CMCC-ESM2,ssp245,2062,2.8829225075703544,1.0344378090376043
CMCC-ESM2,ssp245,2063,2.9155118983461326,1.0449378230883928
CMCC-ESM2,ssp245,2064,2.9397795386216408,1.0394290275613784
CMCC-ESM2,ssp245,2065,2.9701584438487867,1.042458074102298
CMCC-ESM2,ssp245,2066,3.0137263421749916,1.0338696027664565
CMCC-ESM2,ssp245,2067,3.0520698914555853,1.0348162607784537
CMCC-ESM2,ssp245,2068,3.0780011387989363,1.0327080963465387
CMCC-ESM2,ssp245,2069,3.095076970771364,1.0345028435883246
CMCC-ESM2,ssp245,2070,3.1155463043530744,1.035144759609662
CMCC-ESM2,ssp245,2071,3.1462274958248124,1.0287060653966966
CMCC-ESM2,ssp245,2072,3.1767152077411085,1.025024845307454
CMCC-ESM2,ssp245,2073,3.2066123796065824,1.02656615606579
CMCC-ESM2,ssp245,2074,3.229102231318336,1.028067408862831
CMCC-ESM2,ssp245,2075,3.2474332419812453,1.0366070050737946
CMCC-ESM2,ssp245,2076,3.271605919638036,1.0323447951643603
CMCC-ESM2,ssp245,2077,3.295836817515997,1.0278277935849176
CMCC-ESM2,ssp245,2078,3.319011453602817,1.0211163540456054
CMCC-ESM2,ssp245,2079,3.3458201029557983,1.0132061517318138
CMCC-ESM2,ssp245,2080,3.3752951381156873,1.007130127519773
CMCC-ESM2,ssp245,2081,3.4077347755063347,1.004435460911836
CMCC-ESM2,ssp245,2082,3.431781113786868,1.0131186762175648
CMCC-ESM2,ssp245,2083,3.448052277114895,1.0141019054831646
CMCC-ESM2,ssp245,2084,3.462252021880141,1.0172107533681514
CMCC-ESM2,ssp245,2085,3.4836933892189523,1.0098609370992606
CMCC-ESM2,ssp245,2086,3.502730292352076,1.0106743270050227
CMCC-ESM2,ssp245,2087,3.515216789678328,1.0117370133927137
CMCC-ESM2,ssp245,2088,3.5194396729596895,1.0091727046581431
CMCC-ESM2,ssp245,2089,3.5246081898669144,1.0018748718854045
CMCC-ESM2,ssp245,2090,3.5345453243073144,1.0045109153970613
CMCC-ESM2,ssp245,2091,3.5502000214542955,1.004307941227649
CMCC-ESM2,ssp245,2092,3.5614671265138185,1.0028923267293333
CMCC-ESM2,ssp245,2093,3.5671251863696907,0.9951344167697509
CMCC-ESM2,ssp245,2094,3.58028807047187,0.9986488638751925
CMCC-ESM2,ssp245,2095,3.59217449647369,0.9902054320995414
CMCC-ESM2,ssp245,2096,3.5975537354637455,0.9974351150675587
CMCC-ESM2,ssp245,2097,3.6018212053837866,0.994638979081908
CMCC-ESM2,ssp245,2098,3.6166522958228153,0.9958902871951245
CMCC-ESM2,ssp245,2099,3.6362886051887244,0.9918273428088037
CMCC-ESM2,ssp245,2100,3.649338041362565,0.9861324359676078
CMCC-ESM2,ssp585,1950,0.26648708333831905,0.964806161782494
CMCC-ESM2,ssp585,1951,0.2594282994968694,0.940096403179073
CMCC-ESM2,ssp585,1952,0.2548400091269097,0.8280944508498426
CMCC-ESM2,ssp585,1953,0.2627827597456019,0.7647231561000852
CMCC-ESM2,ssp585,1954,0.273682123351269,0.8599478426930579
CMCC-ESM2,ssp585,1955,0.26845197819114525,0.9076294489920759
CMCC-ESM2,ssp585,1956,0.25619736781645014,0.9685039996477512
CMCC-ESM2,ssp585,1957,0.24711892672537678,1.0457200488763674
CMCC-ESM2,ssp585,1958,0.25829195467261645,1.0609327840019642
CMCC-ESM2,ssp585,1959,0.2768218714542684,1.0402472824027171
CMCC-ESM2,ssp585,1960,0.2912549703153294,1.0562437464367413
CMCC-ESM2,ssp585,1961,0.3033089192121376,1.0689511472731184
CMCC-ESM2,ssp585,1962,0.31121327124632975,1.0693393255875354
CMCC-ESM2,ssp585,1963,0.31629636248299564,1.1062661760092298
CMCC-ESM2,ssp585,1964,0.32497511721815425,1.1875247080277649
CMCC-ESM2,ssp585,1965,0.3370217318601476,1.2258497999703684
CMCC-ESM2,ssp585,1966,0.3528198148544391,1.2256711438666221
CMCC-ESM2,ssp585,1967,0.36629452509295485,1.2248664443568187
CMCC-ESM2,ssp585,1968,0.38039097240673336,1.2674089154622066
CMCC-ESM2,ssp585,1969,0.3967623777857701,1.3387983297903954
CMCC-ESM2,ssp585,1970,0.4118615298355849,1.3184267729325758
CMCC-ESM2,ssp585,1971,0.4224282832488143,1.3883382453141113
CMCC-ESM2,ssp585,1972,0.4368668407488315,1.4340105654452808
CMCC-ESM2,ssp585,1973,0.4481720094458751,1.379350033808651
CMCC-ESM2,ssp585,1974,0.45918783284646264,1.357002801635029
CMCC-ESM2,ssp585,1975,0.47919592007567074,1.3246755221965494
CMCC-ESM2,ssp585,1976,0.5016977031322369,1.3002099780144096
CMCC-ESM2,ssp585,1977,0.5144074206861755,1.2827294194293637
CMCC-ESM2,ssp585,1978,0.5172956786165496,1.2761068735809125
CMCC-ESM2,ssp585,1979,0.5229106321966109,1.261811190192807
CMCC-ESM2,ssp585,1980,0.5337817895385285,1.259898926943624
CMCC-ESM2,ssp585,1981,0.5459899205977062,1.2665428367331546
CMCC-ESM2,ssp585,1982,0.558091505485811,1.2982233061560418
CMCC-ESM2,ssp585,1983,0.5705736827271191,1.3325394985548071
CMCC-ESM2,ssp585,1984,0.5847664725104721,1.2672068103030714
CMCC-ESM2,ssp585,1985,0.6072795208708215,1.2740814290886615
CMCC-ESM2,ssp585,1986,0.6345944535832492,1.24362985736604
CMCC-ESM2,ssp585,1987,0.6718974190997301,1.1961824359404085
CMCC-ESM2,ssp585,1988,0.6960492204647892,1.1786896067754589
CMCC-ESM2,ssp585,1989,0.7057189039875974,1.1231177378270238
CMCC-ESM2,ssp585,1990,0.7161524918900075,1.1500224026667312
CMCC-ESM2,ssp585,1991,0.732578526040451,1.1592978522557524
CMCC-ESM2,ssp585,1992,0.7546492993848782,1.1739444640846795
CMCC-ESM2,ssp585,1993,0.7803072311984484,1.138442484469666
CMCC-ESM2,ssp585,1994,0.808975895306052,1.098848163951089
CMCC-ESM2,ssp585,1995,0.8244051342004013,1.0909056632701102
CMCC-ESM2,ssp585,1996,0.8407725636599405,1.0999070981104875
CMCC-ESM2,ssp585,1997,0.8653484562717456,1.08802520033563
CMCC-ESM2,ssp585,1998,0.8880046310120936,1.0831145908738946
CMCC-ESM2,ssp585,1999,0.901728240454482,1.1041995008432195
CMCC-ESM2,ssp585,2000,0.9162334014440262,1.093905392139404
CMCC-ESM2,ssp585,2001,0.9266308766112559,1.0472329850308038
CMCC-ESM2,ssp585,2002,0.9407484849175299,1.028014555914894
CMCC-ESM2,ssp585,2003,0.9569734044026897,1.0721169040578702
CMCC-ESM2,ssp585,2004,0.9812190315314581,1.0755873781731613
CMCC-ESM2,ssp585,2005,1.0019268541300639,1.0933531467459643
CMCC-ESM2,ssp585,2006,1.0044684056906552,1.1062508590400884
CMCC-ESM2,ssp585,2007,1.010443074706052,1.1274376294102184
CMCC-ESM2,ssp585,2008,1.0299546309581595,1.1386264622165732
CMCC-ESM2,ssp585,2009,1.0551783545030162,1.1319704751386455
CMCC-ESM2,ssp585,2010,1.0840826232601102,1.1297991080187206
CMCC-ESM2,ssp585,2011,1.1100802444482119,1.1404982722482022
CMCC-ESM2,ssp585,2012,1.1328898100144993,1.1534135152725065
CMCC-ESM2,ssp585,2013,1.1551995652160372,1.1536370063841535
CMCC-ESM2,ssp585,2014,1.1793100638837055,1.1429052200245327
CMCC-ESM2,ssp585,2015,1.201704325976069,1.1399573110361327
CMCC-ESM2,ssp585,2016,1.2221053231287706,1.1426306339698766
CMCC-ESM2,ssp585,2017,1.2363428320538712,1.1475134767979482
CMCC-ESM2,ssp585,2018,1.257484282443221,1.1566850906840587
CMCC-ESM2,ssp585,2019,1.2791457058635691,1.1787601535471528
CMCC-ESM2,ssp585,2020,1.3000354106255732,1.175572086085168
CMCC-ESM2,ssp585,2021,1.3280587887006068,1.1682843747071803
CMCC-ESM2,ssp585,2022,1.3535849339526294,1.1651582904888749
CMCC-ESM2,ssp585,2023,1.3757005687785484,1.173325189042059
CMCC-ESM2,ssp585,2024,1.3946746967937012,1.1883955897834664
CMCC-ESM2,ssp585,2025,1.426001244848419,1.1942346848931222
CMCC-ESM2,ssp585,2026,1.4612293447084028,1.198213084655415
CMCC-ESM2,ssp585,2027,1.4824270358608165,1.20061307915343
CMCC-ESM2,ssp585,2028,1.4970584161315363,1.2047685086414057
CMCC-ESM2,ssp585,2029,1.5252199986850978,1.1999736168435597
CMCC-ESM2,ssp585,2030,1.5676312295486752,1.1897170925732428
CMCC-ESM2,ssp585,2031,1.6201252908003956,1.1982628576773968
CMCC-ESM2,ssp585,2032,1.663569700960621,1.2135274629906199
CMCC-ESM2,ssp585,2033,1.7028750389027816,1.1996719249385612
CMCC-ESM2,ssp585,2034,1.7371968816545935,1.2006251846555436
CMCC-ESM2,ssp585,2035,1.7797420567041493,1.185814133620233
CMCC-ESM2,ssp585,2036,1.8464348725649302,1.1881547204402672
CMCC-ESM2,ssp585,2037,1.915197077403792,1.17780501841064
CMCC-ESM2,ssp585,2038,1.9688159933318956,1.1793610258469114
CMCC-ESM2,ssp585,2039,2.0192295883421725,1.1981613345333055
CMCC-ESM2,ssp585,2040,2.0703866718371726,1.1881924876372016
CMCC-ESM2,ssp585,2041,2.125978170334929,1.193080075025043
CMCC-ESM2,ssp585,2042,2.182443327783788,1.179835152213839
CMCC-ESM2,ssp585,2043,2.240432239659879,1.1754710144747222
CMCC-ESM2,ssp585,2044,2.299585349394535,1.1998936364553137
CMCC-ESM2,ssp585,2045,2.3572432287737834,1.206540046482742
CMCC-ESM2,ssp585,2046,2.4145054502766756,1.2019168410687462
CMCC-ESM2,ssp585,2047,2.4737592119077494,1.2038047138570898
CMCC-ESM2,ssp585,2048,2.536225041984636,1.1967303373534761
CMCC-ESM2,ssp585,2049,2.599711678975793,1.188935322173395
