year,model,member,scenario,tas_global_K,gsat_anom_C,gsat_anom_C_11yr,gis_anom_C,gis_anom_C_11yr,amp_11yr,source,basis
2163,CESM2-WACCM,r1i1p1f1,ssp585,297.1494672917721,10.194416318401068,10.25511836736798,14.702509869964473,13.959542843085394,1.3612268862254167,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2164,CESM2-WACCM,r1i1p1f1,ssp585,297.21575570832,10.260704734948945,10.303373348553578,14.674650717072524,14.03289652593345,1.3619710798797207,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2165,CESM2-WACCM,r1i1p1f1,ssp585,297.297661917242,10.342610943870966,10.353527723094167,14.68776057086049,14.212495562435036,1.372720095270833,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2166,CESM2-WACCM,r1i1p1f1,ssp585,297.33007862092376,10.375027647552713,10.410563531513084,13.451137224905466,14.27024279685247,1.370746430167399,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2167,CESM2-WACCM,r1i1p1f1,ssp585,297.3431892477124,10.388138274341372,10.460127479024685,13.910199851848148,14.376784363440459,1.374436821374281,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2168,CESM2-WACCM,r1i1p1f1,ssp585,297.4049966623728,10.449945689001765,10.503630047625991,14.294501946094698,14.503135863386255,1.3807736751604482,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2169,CESM2-WACCM,r1i1p1f1,ssp585,297.55999672379994,10.604945750428897,10.554956113461975,13.844356290862123,14.467442289044659,1.3706776355604768,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2170,CESM2-WACCM,r1i1p1f1,ssp585,297.65727437140094,10.7022233980299,10.612770103606666,15.497132890295319,14.421010918636107,1.3588357024463613,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2171,CESM2-WACCM,r1i1p1f1,ssp585,297.7105803523358,10.755529378964752,10.667253831893374,15.282259252472869,14.369023150107308,1.3470217711653434,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2172,CESM2-WACCM,r1i1p1f1,ssp585,297.7280674040212,10.77301643065016,10.71610292426338,14.682840593961856,14.497842701747972,1.3529025247529103,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2173,CESM2-WACCM,r1i1p1f1,ssp585,297.6484229310664,10.693371957695376,10.765354736800681,14.507145288910834,14.607462022276136,1.356895557964426,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2174,CESM2-WACCM,r1i1p1f1,ssp585,297.7140540159679,10.759003042596873,10.826325849662892,14.30988055220692,14.657815062746653,1.3539048488184073,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2175,CESM2-WACCM,r1i1p1f1,ssp585,297.8517095999116,10.896658626540557,10.864353433369683,14.163905642578442,14.775961167899426,1.3600405453043625,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2176,CESM2-WACCM,r1i1p1f1,ssp585,297.8969829283958,10.941931955024756,10.896804808298514,14.11589511704372,14.686743560895765,1.3478027567962862,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2177,CESM2-WACCM,r1i1p1f1,ssp585,297.8674186369938,10.912367663622774,10.92564974844892,14.868152292952772,14.68001193364587,1.3436282758130649,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2178,CESM2-WACCM,r1i1p1f1,ssp585,297.88495918562273,10.92990821225169,10.955972533909202,15.116012377657938,14.647959916833948,1.3369839940268093,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2179,CESM2-WACCM,r1i1p1f1,ssp585,298.0756789038571,11.12062793048608,11.000264043719085,14.848385391270398,14.672836960170383,1.3338622511109866,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2180,CESM2-WACCM,r1i1p1f1,ssp585,297.97830014457463,11.023249171203588,11.044108515801405,15.143963447542632,14.765680657176432,1.3369735217695817,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2181,CESM2-WACCM,r1i1p1f1,ssp585,298.0142394956181,11.059188522247041,11.079468634270917,14.515739213255046,14.834480346202826,1.3389162274729438,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2182,CESM2-WACCM,r1i1p1f1,ssp585,298.02787469399027,11.072823720619226,11.109574537241667,15.208211352724021,14.907371499199202,1.3418490014380398,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2183,CESM2-WACCM,r1i1p1f1,ssp585,298.0616180440843,11.106567070713254,11.141372666354043,14.330268409030708,14.910522724252791,1.3383021258485723,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2184,CESM2-WACCM,r1i1p1f1,ssp585,298.13562953897514,11.180578565604094,11.182595784181812,14.780792765611608,14.923873050107021,1.3345625057124377,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2185,CESM2-WACCM,r1i1p1f1,ssp585,298.19634320887343,11.241292235502385,11.209521518546017,15.331161219273469,15.055882067086117,1.3431333391149964,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2186,CESM2-WACCM,r1i1p1f1,ssp585,298.24067090307625,11.285619929705206,11.248732506516257,14.920702221868765,15.08757748797443,1.3412691144743976,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2187,CESM2-WACCM,r1i1p1f1,ssp585,298.22814786107404,11.273096887702991,11.289120048794768,14.917697800003879,15.128597003314587,1.3401041833131824,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2188,CESM2-WACCM,r1i1p1f1,ssp585,298.21719805722995,11.262147083858906,11.332024682520993,14.90281576854224,15.167119579198788,1.3384298043926088,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2189,CESM2-WACCM,r1i1p1f1,ssp585,298.3384134817282,11.383362508357152,11.366265148670292,15.262865962054462,15.34892669429537,1.3503931584853972,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2190,CESM2-WACCM,r1i1p1f1,ssp585,298.3718619818634,11.416811008492346,11.394844590281826,16.300484578040454,15.438591932891315,1.354875163989356,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2191,CESM2-WACCM,r1i1p1f1,ssp585,298.40962101224727,11.454570038876227,11.427049979584115,15.492613077314076,15.440706317485667,1.351241689243721,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2192,CESM2-WACCM,r1i1p1f1,ssp585,298.4585024606817,11.503451487310656,11.464259642641753,14.966953881996773,15.43638887054451,1.3464793498856455,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2193,CESM2-WACCM,r1i1p1f1,ssp585,298.49982566497874,11.5447746916077,11.496451500425026,15.631959687450234,15.477048205227327,1.3462456832575806,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2194,CESM2-WACCM,r1i1p1f1,ssp585,298.4382631717266,11.483212198355545,11.537555052640858,16.33014667509312,15.492901495200414,1.3428236246339043,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2195,CESM2-WACCM,r1i1p1f1,ssp585,298.450003396702,11.494952423330972,11.567589333742744,15.767110390167005,15.490947482899186,1.3391681737621837,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2196,CESM2-WACCM,r1i1p1f1,ssp585,298.5506024911986,11.595551517827573,11.59660666727575,15.354419449811331,15.404161506572773,1.3283335331223651,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2197,CESM2-WACCM,r1i1p1f1,ssp585,298.64997719671027,11.694926223339223,11.628829504607484,14.87321030551604,15.393325122650715,1.3237209399752308,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2198,CESM2-WACCM,r1i1p1f1,ssp585,298.58225829669004,11.627207323318999,11.662563713200454,15.364950481514853,15.41307985734871,1.3215859082427284,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2199,CESM2-WACCM,r1i1p1f1,ssp585,298.6693371316041,11.714286158233051,11.688903102741284,15.077201958246206,15.408706284352554,1.318233725518599,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2200,CESM2-WACCM,r1i1p1f1,ssp585,298.6687905738489,11.71373960047788,11.72824742181615,15.24137182674096,15.41843481873578,1.314640991462661,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2201,CESM2-WACCM,r1i1p1f1,ssp585,298.6910526507265,11.736001677355432,11.769185837102606,15.345838838449907,15.402148857727248,1.3086843109547688,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2202,CESM2-WACCM,r1i1p1f1,ssp585,298.76407222289635,11.809021249525301,11.803522150047332,15.373412854171448,15.463711071061708,1.310092942978016,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2203,CESM2-WACCM,r1i1p1f1,ssp585,298.82957875520435,11.874527781833308,11.831557506230638,15.184255963674701,15.538148935129659,1.3132800924093964,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2204,CESM2-WACCM,r1i1p1f1,ssp585,298.7895589499279,11.834507976556836,11.868046411094822,15.583850384492536,15.60774711005182,1.3151066796857944,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2205,CESM2-WACCM,r1i1p1f1,ssp585,298.8710506815501,11.915999708179072,11.897595856020137,16.437160553308587,15.649383664369248,1.315339994209899,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2206,CESM2-WACCM,r1i1p1f1,ssp585,298.90032596485304,11.945274991481995,11.932737677137698,15.587964819073164,15.759884367103684,1.3207266256509211,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2207,CESM2-WACCM,r1i1p1f1,ssp585,298.9283019335906,11.97325096021956,11.973064812410742,16.031603796490373,15.820368047408266,1.3213298595869607,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2208,CESM2-WACCM,r1i1p1f1,ssp585,298.95836611472663,12.003315141355586,12.003644744902834,15.692026810263513,15.988739178292057,1.33199036776571,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2209,CESM2-WACCM,r1i1p1f1,ssp585,298.98363625019607,12.028585276825027,12.024559701839378,16.130530405658618,16.051785231293508,1.334916672985381,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2210,CESM2-WACCM,r1i1p1f1,ssp585,298.99438102578256,12.039330052411515,12.064441144114967,15.535204055737921,16.135741935422736,1.3374628582189858,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2211,CESM2-WACCM,r1i1p1f1,ssp585,299.0553506061421,12.100299632771055,12.088093523648013,16.456879556819757,16.04133076857168,1.3270356270151222,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2212,CESM2-WACCM,r1i1p1f1,ssp585,299.13465113872996,12.17960016535892,12.118909982650605,16.011159321800307,16.08292577714513,1.3270934267330479,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2213,CESM2-WACCM,r1i1p1f1,ssp585,299.10045148030935,12.145400506938302,12.139933615242883,17.225495293893147,16.131426013407786,1.3287902985855862,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2214,CESM2-WACCM,r1i1p1f1,ssp585,299.05964328150634,12.104592308135295,12.157599194157088,15.877762546690661,16.1322457817316,1.3269269305641131,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2215,CESM2-WACCM,r1i1p1f1,ssp585,299.22825481495937,12.273203841588327,12.183290112603943,16.50737412991404,16.14247023531448,1.3249680575704799,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2216,CESM2-WACCM,r1i1p1f1,ssp585,299.1312268564136,12.17617588304256,12.201228185403926,15.398637717946968,16.140521649867658,1.3228604042645664,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2217,CESM2-WACCM,r1i1p1f1,ssp585,299.23930701388156,12.284256040510513,12.218297163319242,16.045509913381153,16.110497236288353,1.3185550343835106,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2218,CESM2-WACCM,r1i1p1f1,ssp585,299.15956189210567,12.204510918734627,12.232553978636737,16.56510639537956,16.098284355331813,1.3160198911401733,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2219,CESM2-WACCM,r1i1p1f1,ssp585,299.1526874827829,12.197636509411836,12.249722531929514,15.701044261825501,16.01537270727668,1.3074069772218766,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2220,CESM2-WACCM,r1i1p1f1,ssp585,299.2662363531115,12.311185379740436,12.279966324598046,16.242999395070257,16.07504316065277,1.3090461924519117,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2221,CESM2-WACCM,r1i1p1f1,ssp585,299.19169982658235,12.236648853211307,12.294616833686462,15.513769615822895,16.119370806554688,1.3110917586621036,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2222,CESM2-WACCM,r1i1p1f1,ssp585,299.2431093632106,12.288058389839534,12.321676092337292,16.126611007447394,16.20727898721233,1.3153469435291723,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2223,CESM2-WACCM,r1i1p1f1,ssp585,299.2914761072224,12.336425133851378,12.340557132733595,15.876817631278385,16.36575491587338,1.3261763419467394,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2224,CESM2-WACCM,r1i1p1f1,ssp585,299.2893055665299,12.334254593158846,12.371038228749848,16.313467165286653,16.395094737164293,1.3252804198003918,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2225,CESM2-WACCM,r1i1p1f1,ssp585,299.3923250008602,12.437274027489138,12.4061884787001,16.534137533827646,16.532953726940086,1.3326376392979304,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2226,CESM2-WACCM,r1i1p1f1,ssp585,299.38941041493194,12.4343594415609,12.43157365087365,16.994978234835145,16.587488651704682,1.334303211929969,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2227,CESM2-WACCM,r1i1p1f1,ssp585,299.4288787015727,12.473827728201684,12.46888925168127,16.365627705181026,16.658376704573136,1.3359952413024254,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2228,CESM2-WACCM,r1i1p1f1,ssp585,299.4469984582409,12.491947484869854,12.51023267790958,17.78874512865272,16.698570325191607,1.334792945512336,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2229,CESM2-WACCM,r1i1p1f1,ssp585,299.49485394828446,12.539802974913414,12.544565760278266,16.887844429579587,16.810417384205582,1.340055742498072,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2230,CESM2-WACCM,r1i1p1f1,ssp585,299.53934023223565,12.584289258864601,12.578844158391695,17.21749314935923,16.87732017836868,1.3417226547885446,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2231,CESM2-WACCM,r1i1p1f1,ssp585,299.54547324702054,12.590422273649494,12.600252830621411,16.84288356748081,16.93504428855861,1.3440241649280795,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2232,CESM2-WACCM,r1i1p1f1,ssp585,299.6021714354662,12.647120462095131,12.622998197386748,16.29353819737591,16.850837958430716,1.3349315031922628,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2233,CESM2-WACCM,r1i1p1f1,ssp585,299.697887051722,12.742836078350933,12.643926083016698,16.568740834250576,16.890493852692966,1.3358583197809304,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2234,CESM2-WACCM,r1i1p1f1,ssp585,299.66914001327797,12.714089039906924,12.663551351287413,17.107135280432118,16.788600429947262,1.325741884265387,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2235,CESM2-WACCM,r1i1p1f1,ssp585,299.6663679457776,12.711316972406564,12.67600176476647,17.04939790108071,16.810207400182165,1.3261442931403584,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2236,CESM2-WACCM,r1i1p1f1,ssp585,299.62782039538706,12.672769422016017,12.686660458829909,17.169102745916888,16.79760027633918,1.3240364027121145,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2237,CESM2-WACCM,r1i1p1f1,ssp585,299.63960944935064,12.6845584759796,12.706376320014074,16.06870860342829,16.79568356244492,1.3218311137212027,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2238,CESM2-WACCM,r1i1p1f1,ssp585,299.6590854435022,12.704034470131148,12.714864353005153,16.80184254206577,16.88516595918025,1.3279863229676885,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2239,CESM2-WACCM,r1i1p1f1,ssp585,299.66287640921877,12.707825435847724,12.717753211781769,16.667917478449993,16.956428210944612,1.3332880366978752,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2240,CESM2-WACCM,r1i1p1f1,ssp585,299.6318084965541,12.676757523183028,12.725598591368128,17.125521102163503,16.972372069181294,1.3337189561121146,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2241,CESM2-WACCM,r1i1p1f1,ssp585,299.6565858669335,12.701534893562439,12.74023023247308,17.078814787086372,16.911144008044964,1.3273813502161682,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2242,CESM2-WACCM,r1i1p1f1,ssp585,299.76234772004636,12.80729674667532,12.751227264307813,16.821799714644015,16.926604660167374,1.327449061122684,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2243,CESM2-WACCM,r1i1p1f1,ssp585,299.69553979836803,12.740488824996987,12.764324331387519,17.27784456146449,16.901934008245536,1.3241542262196848,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2244,CESM2-WACCM,r1i1p1f1,ssp585,299.72966449826475,12.77461352489371,12.782096804780311,17.352625603658595,16.945593355345338,1.325728760637139,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2245,CESM2-WACCM,r1i1p1f1,ssp585,299.7554391887279,12.800388215356861,12.799864964030979,17.28251772103559,16.9693397016884,1.3257436503724143,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2246,CESM2-WACCM,r1i1p1f1,ssp585,299.8273159979321,12.872265024561045,12.818549787834291,16.375889228581087,16.850091873561908,1.3145084391335622,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2247,CESM2-WACCM,r1i1p1f1,ssp585,299.74878774556913,12.793736772198088,12.834163837450625,17.339169919263412,16.87645225479631,1.3149631303248692,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2248,CESM2-WACCM,r1i1p1f1,ssp585,299.7836771872274,12.828626213856353,12.838174155693837,15.797331432288075,16.848663765780916,1.3123878490391403,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2249,CESM2-WACCM,r1i1p1f1,ssp585,299.8545826508229,12.899531677451876,12.849437826016164,17.282095360163595,16.837502251901558,1.310368786548061,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2250,CESM2-WACCM,r1i1p1f1,ssp585,299.8583261609761,12.903275187605061,12.858024913604673,16.92912728822367,16.82821367471408,1.3087712761318944,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2251,CESM2-WACCM,r1i1p1f1,ssp585,299.8373415583905,12.882290585019462,12.867869175139885,15.813794992772074,16.889504575503846,1.3125331277173358,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2252,CESM2-WACCM,r1i1p1f1,ssp585,299.82834041271315,12.873289439342102,12.873916899505797,17.368778980664814,16.91044165886738,1.313542862741062,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2253,CESM2-WACCM,r1i1p1f1,ssp585,299.8064612207217,12.851410247350657,12.887959327345625,16.516126335474695,16.82435458125537,1.3054320047051604,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2254,CESM2-WACCM,r1i1p1f1,ssp585,299.81944017191364,12.864389198542597,12.903897546289954,17.15506790879155,16.93790085587937,1.312618981599807,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2255,CESM2-WACCM,r1i1p1f1,ssp585,299.82412246173834,12.869071488367297,12.912336580898257,17.2504512545963,16.984638881234073,1.3153807426581596,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2256,CESM2-WACCM,r1i1p1f1,ssp585,299.86372606561525,12.90867509224421,12.925988749648303,17.956717629723045,17.04460895444195,1.3186309600420865,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2257,CESM2-WACCM,r1i1p1f1,ssp585,299.8938409659571,12.938789992586067,12.936392579181312,16.606197145579955,17.112464905973244,1.3228158314793672,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2258,CESM2-WACCM,r1i1p1f1,ssp585,299.90325445180724,12.948203478436199,12.948419926849567,16.39221206553131,17.08567801411685,1.3195183744920378,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2259,CESM2-WACCM,r1i1p1f1,ssp585,299.958997595615,13.003946622243973,12.963548774430349,17.046340453152055,17.04686657430537,1.314984567183414,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2260,CESM2-WACCM,r1i1p1f1,ssp585,299.94741203151426,12.992361058143217,12.98045193483537,17.796213639065314,17.038865314715764,1.3126557842711866,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2261,CESM2-WACCM,r1i1p1f1,ssp585,300.0085000172266,13.05344904385555,12.997680256225083,17.58879809351035,17.06024115595848,1.3125604584547064,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2262,CESM2-WACCM,r1i1p1f1,ssp585,299.9517836832536,12.996732709882565,13.015870376211167,16.560210459616286,16.95670447765944,1.3027714618801716,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2263,CESM2-WACCM,r1i1p1f1,ssp585,299.96064123706395,13.005590263692909,13.030106273651437,17.07412317024452,16.97813529029808,1.3029928485410798,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2264,CESM2-WACCM,r1i1p1f1,ssp585,299.9728785441103,13.017827570739257,13.043477696438266,16.089200497548376,17.10709927403721,1.311544334430731,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2265,CESM2-WACCM,r1i1p1f1,ssp585,300.00537493636887,13.050323962997822,13.053266571830425,17.067054053305895,17.089739361712518,1.3092308555617023,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2266,CESM2-WACCM,r1i1p1f1,ssp585,300.0136339970252,13.058583023654137,13.062087712229904,17.485585508266155,17.035921463271304,1.3042265400898159,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2267,CESM2-WACCM,r1i1p1f1,ssp585,300.0638173854622,13.108766412091143,13.069185245726333,16.817814168433614,16.984253231302766,1.2995648092796506,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2268,CESM2-WACCM,r1i1p1f1,ssp585,300.0504358378001,13.095384864429036,13.082455361385525,16.84193608460501,17.048099637337288,1.3031269105382808,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2269,CESM2-WACCM,r1i1p1f1,ssp585,300.05034010246237,13.095289129091327,13.084027780294372,17.810815886661743,17.022494709799602,1.3010133420411172,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2270,CESM2-WACCM,r1i1p1f1,ssp585,300.06667522492876,13.111624251557714,13.090160181580632,16.855381417580446,17.008929611884813,1.2993675689177846,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2271,CESM2-WACCM,r1i1p1f1,ssp585,300.0444445759085,13.089393602537484,13.09747504602883,17.204216756211935,16.95075076394789,1.294199890007607,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2272,CESM2-WACCM,r1i1p1f1,ssp585,300.0865728856873,13.13152191231626,13.110270562107747,17.02044754185644,16.874496616725732,1.2871203944102896,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2273,CESM2-WACCM,r1i1p1f1,ssp585,300.09775495550474,13.142703982133696,13.110520515130453,17.26252092599603,16.934844453376108,1.2916988638118616,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2274,CESM2-WACCM,r1i1p1f1,ssp585,299.97793784506126,13.022886871690218,13.112523361214052,16.792468967329995,17.012355598726234,1.2974127961554387,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2275,CESM2-WACCM,r1i1p1f1,ssp585,300.04033495825917,13.085283984888122,13.112897045002098,15.939984420485672,16.960553046648684,1.2934253192442395,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2276,CESM2-WACCM,r1i1p1f1,ssp585,300.08583844529903,13.130787471927988,13.110364971435295,16.42708672599977,16.91344988702893,1.2900823069288878,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2277,CESM2-WACCM,r1i1p1f1,ssp585,300.1543846738933,13.199333700522232,13.112772875758331,16.646789888822383,16.85127485094468,1.2851038457394273,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2278,CESM2-WACCM,r1i1p1f1,ssp585,300.06656686871196,13.111515895340915,13.11341221230408,17.48164037158776,16.82332098510006,1.282909490888652,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2279,CESM2-WACCM,r1i1p1f1,ssp585,300.07246714471967,13.117416171348623,13.117117636576852,17.694558683456393,16.846752368978635,1.2843334058392342,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2280,CESM2-WACCM,r1i1p1f1,ssp585,300.0544506241309,13.099399650759835,13.13981156844708,17.240987813808687,16.887131256491525,1.2851882364160356,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2281,CESM2-WACCM,r1i1p1f1,ssp585,300.0388224156939,13.08377144232287,13.157550721654946,16.337246661763146,16.95095308826328,1.2883061176701436,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2282,CESM2-WACCM,r1i1p1f1,ssp585,300.0709315234619,13.115880550090878,13.170405107511163,16.52029135928521,17.019627173315442,1.29226299680099,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2283,CESM2-WACCM,r1i1p1f1,ssp585,300.09360558769055,13.138554614319503,13.174603335989524,16.712955017565633,17.0778221814585,1.2962684147617878,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2284,CESM2-WACCM,r1i1p1f1,ssp585,300.1385146225052,13.183463649134183,13.192994409845829,17.52026614866034,17.057307871420388,1.2929064730513835,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2285,CESM2-WACCM,r1i1p1f1,ssp585,300.2275710956338,13.272520122262733,13.214085933619033,17.236636729971764,17.023569633099914,1.2882896114508278,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2286,CESM2-WACCM,r1i1p1f1,ssp585,300.2354656435457,13.28041467017465,13.23180022388148,16.642024569975007,16.996539332104717,1.2845220638555612,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2287,CESM2-WACCM,r1i1p1f1,ssp585,300.2272366897174,13.272185716346371,13.246190576796055,17.182501661573525,17.127008002706514,1.2929761128991049,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2288,CESM2-WACCM,r1i1p1f1,ssp585,300.20056518715523,13.24551421378419,13.25229376489235,17.286934978396033,17.24834482617266,1.3015365590420693,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2289,CESM2-WACCM,r1i1p1f1,ssp585,300.2688686811313,13.313817707760279,13.261405372059208,17.25598296116854,17.312038269227806,1.3054452211907328,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2290,CESM2-WACCM,r1i1p1f1,ssp585,300.3044739062249,13.349422932853884,13.271930961819423,17.32343806193117,17.262810014901806,1.3007007092308804,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2291,CESM2-WACCM,r1i1p1f1,ssp585,300.2493078170178,13.294256843646735,13.27439804721729,16.943654502861506,17.23154746122753,1.298103868810818,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2292,CESM2-WACCM,r1i1p1f1,ssp585,300.19711629775423,13.24206532438319,13.279541524302694,17.77240203838292,17.26538702286809,1.3001493305526368,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2293,CESM2-WACCM,r1i1p1f1,ssp585,300.13806659252117,13.183015619150126,13.283344230723541,17.85499641741282,17.28725228482834,1.3014231946834602,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2294,CESM2-WACCM,r1i1p1f1,ssp585,300.193833266526,13.23878229315494,13.29586423470456,17.41358289117224,17.320745162807743,1.3027167589149664,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2295,CESM2-WACCM,r1i1p1f1,ssp585,300.2542961098676,13.299245136496552,,16.97875535107434,,,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
