group,model,exp,ssp,var,n_years,last_year,long,y2100,y2150,y2200,y2300
IGE,ElmerIce2,ACCESS1.3_rcp85_MARv3.12_p25,SSP5-8.5,slc,86,2100,False,8.401569165648759,,,
IGE,ElmerIce2,ACCESS1.3_rcp85_MARv3.12_p50,SSP5-8.5,slc,86,2100,False,7.4535423093145425,,,
IGE,ElmerIce2,ACCESS1.3_rcp85_MARv3.12_p75,SSP5-8.5,slc,86,2100,False,6.838849925994683,,,
IGE,ElmerIce2,CESM2-Leo_ssp585_RACMO2.3p2_p25,SSP5-8.5,slc,86,2100,False,11.686826617847856,,,
IGE,ElmerIce2,CESM2-Leo_ssp585_RACMO2.3p2_p50,SSP5-8.5,slc,86,2100,False,10.823049480331814,,,
IGE,ElmerIce2,CESM2-Leo_ssp585_RACMO2.3p2_p75,SSP5-8.5,slc,86,2100,False,10.262208415515861,,,
IGE,ElmerIce2,CESM2_ssp126_RACMO2.3p2_p25,SSP1-2.6,slc,86,2100,False,4.56103412387403,,,
IGE,ElmerIce2,CESM2_ssp126_RACMO2.3p2_p75,SSP1-2.6,slc,86,2100,False,4.393882953232353,,,
IGE,ElmerIce2,MPI-ESM1-2-HR_ssp126_MARv3.12_p25,SSP1-2.6,slc,86,2100,False,2.772315053085439,,,
IGE,ElmerIce2,MPI-ESM1-2-HR_ssp126_MARv3.12_p50,SSP1-2.6,slc,86,2100,False,2.483455181769756,,,
IGE,ElmerIce2,MPI-ESM1-2-HR_ssp126_MARv3.12_p75,SSP1-2.6,slc,86,2100,False,2.262703102010999,,,
IGE,ElmerIce2,UKESM1-0-LL-Robin_ssp585_MARv3.12_p25,SSP5-8.5,slc,86,2100,False,21.027036617974826,,,
IGE,ElmerIce2,UKESM1-0-LL-Robin_ssp585_MARv3.12_p50,SSP5-8.5,slc,86,2100,False,19.553931010850167,,,
IGE,ElmerIce2,UKESM1-0-LL-Robin_ssp585_MARv3.12_p75,SSP5-8.5,slc,86,2100,False,18.481438901796565,,,
IGE,ElmerIce3,ACCESS1.3_rcp85_MARv3.12_p25,SSP5-8.5,slc,86,2100,False,9.513144024155018,,,
IGE,ElmerIce3,ACCESS1.3_rcp85_MARv3.12_p50,SSP5-8.5,slc,86,2100,False,8.031389360745411,,,
IGE,ElmerIce3,ACCESS1.3_rcp85_MARv3.12_p75,SSP5-8.5,slc,86,2100,False,7.076970900609769,,,
IGE,ElmerIce3,CESM2-Leo_ssp585_RACMO2.3p2_p25,SSP5-8.5,slc,86,2100,False,12.54259276730183,,,
IGE,ElmerIce3,CESM2-Leo_ssp585_RACMO2.3p2_p50,SSP5-8.5,slc,86,2100,False,11.164096930303469,,,
IGE,ElmerIce3,CESM2-Leo_ssp585_RACMO2.3p2_p75,SSP5-8.5,slc,86,2100,False,10.290523651620198,,,
IGE,ElmerIce3,CESM2_ssp126_RACMO2.3p2_p25,SSP1-2.6,slc,86,2100,False,4.386826985881775,,,
IGE,ElmerIce3,CESM2_ssp126_RACMO2.3p2_p50,SSP1-2.6,slc,86,2100,False,4.242920672436679,,,
IGE,ElmerIce3,CESM2_ssp126_RACMO2.3p2_p75,SSP1-2.6,slc,86,2100,False,4.165958457275298,,,
IGE,ElmerIce3,MPI-ESM1-2-HR_ssp126_MARv3.12_p25,SSP1-2.6,slc,86,2100,False,3.1034883791651424,,,
IGE,ElmerIce3,MPI-ESM1-2-HR_ssp126_MARv3.12_p50,SSP1-2.6,slc,86,2100,False,2.6463556996838555,,,
IGE,ElmerIce3,MPI-ESM1-2-HR_ssp126_MARv3.12_p75,SSP1-2.6,slc,86,2100,False,2.314360259299608,,,
IGE,ElmerIce3,UKESM1-0-LL-Robin_ssp585_MARv3.12_p25,SSP5-8.5,slc,86,2100,False,23.0851665802426,,,
IGE,ElmerIce3,UKESM1-0-LL-Robin_ssp585_MARv3.12_p50,SSP5-8.5,slc,86,2100,False,20.699288848190545,,,
IGE,ElmerIce3,UKESM1-0-LL-Robin_ssp585_MARv3.12_p75,SSP5-8.5,slc,86,2100,False,19.019652128990128,,,
IMAU,IMAUICE1,ACCESS1.3_rcp85_MARv3.12_p25,SSP5-8.5,slc,86,2100,False,5.536699125689193,,,
IMAU,IMAUICE1,ACCESS1.3_rcp85_MARv3.12_p50,SSP5-8.5,slc,86,2100,False,5.221856615619025,,,
IMAU,IMAUICE1,ACCESS1.3_rcp85_MARv3.12_p75,SSP5-8.5,slc,86,2100,False,5.075135198700131,,,
IMAU,IMAUICE1,ACCESS1.3_rcp85_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,5.108710798689042,,,
IMAU,IMAUICE1,ACCESS1.3_rcp85_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,4.788077194637186,,,
IMAU,IMAUICE1,ACCESS1.3_rcp85_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,4.629299012384092,,,
IMAU,IMAUICE1,CESM2-Leo_ssp585_MARv3.12_p25,SSP5-8.5,slc,86,2100,False,14.535356291867796,,,
IMAU,IMAUICE1,CESM2-Leo_ssp585_MARv3.12_p50,SSP5-8.5,slc,86,2100,False,13.71639261666493,,,
IMAU,IMAUICE1,CESM2-Leo_ssp585_MARv3.12_p75,SSP5-8.5,slc,86,2100,False,13.374303000011256,,,
IMAU,IMAUICE1,CESM2-Leo_ssp585_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,15.604032025790548,,,
IMAU,IMAUICE1,CESM2-Leo_ssp585_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,14.68004901785287,,,
IMAU,IMAUICE1,CESM2-Leo_ssp585_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,14.319760463991127,,,
IMAU,IMAUICE1,CNRM-CM6-1_ssp126_MARv3.9_p25,SSP1-2.6,slc,86,2100,False,2.970636421803441,,,
IMAU,IMAUICE1,CNRM-CM6-1_ssp126_MARv3.9_p50,SSP1-2.6,slc,86,2100,False,2.882316151391695,,,
IMAU,IMAUICE1,CNRM-CM6-1_ssp126_MARv3.9_p75,SSP1-2.6,slc,86,2100,False,2.8362185534734685,,,
IMAU,IMAUICE1,CNRM-CM6-1_ssp585_MARv3.12_p25,SSP5-8.5,slc,86,2100,False,10.238783632496062,,,
IMAU,IMAUICE1,CNRM-CM6-1_ssp585_MARv3.12_p50,SSP5-8.5,slc,86,2100,False,9.806362360321241,,,
IMAU,IMAUICE1,CNRM-CM6-1_ssp585_MARv3.12_p75,SSP5-8.5,slc,86,2100,False,9.580165962498732,,,
IMAU,IMAUICE1,CNRM-CM6-1_ssp585_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,9.673487106921463,,,
IMAU,IMAUICE1,CNRM-CM6-1_ssp585_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,9.209115431020898,,,
IMAU,IMAUICE1,CNRM-CM6-1_ssp585_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,8.975409165111259,,,
IMAU,IMAUICE1,CNRM-ESM2-1_ssp585_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,9.26894376109253,,,
IMAU,IMAUICE1,CNRM-ESM2-1_ssp585_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,8.776324052347029,,,
IMAU,IMAUICE1,CNRM-ESM2-1_ssp585_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,8.535696463941811,,,
IMAU,IMAUICE1,CSIRO-Mk3.6.0_rcp85_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,3.2657155581245156,,,
IMAU,IMAUICE1,CSIRO-Mk3.6.0_rcp85_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,2.9662398218482267,,,
IMAU,IMAUICE1,CSIRO-Mk3.6.0_rcp85_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,2.8074586318718175,,,
IMAU,IMAUICE1,HadGEM2-ES_rcp85_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,6.409059985445609,,,
IMAU,IMAUICE1,HadGEM2-ES_rcp85_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,6.060935447335147,,,
IMAU,IMAUICE1,HadGEM2-ES_rcp85_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,5.871118898613492,,,
IMAU,IMAUICE1,IPSL-CM5A-MR_rcp85_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,8.264410344734952,,,
IMAU,IMAUICE1,IPSL-CM5A-MR_rcp85_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,7.90185239496255,,,
IMAU,IMAUICE1,IPSL-CM5A-MR_rcp85_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,7.7649991996348255,,,
IMAU,IMAUICE1,MIROC5_rcp85_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,8.16449496824836,,,
IMAU,IMAUICE1,MIROC5_rcp85_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,7.73455271057113,,,
IMAU,IMAUICE1,MIROC5_rcp85_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,7.5376135974345,,,
IMAU,IMAUICE1,MPI-ESM1-2-HR_ssp126_MARv3.12_p25,SSP1-2.6,slc,86,2100,False,1.7835151764425738,,,
IMAU,IMAUICE1,MPI-ESM1-2-HR_ssp126_MARv3.12_p50,SSP1-2.6,slc,86,2100,False,1.711267709863673,,,
IMAU,IMAUICE1,MPI-ESM1-2-HR_ssp126_MARv3.12_p75,SSP1-2.6,slc,86,2100,False,1.6755761800830271,,,
IMAU,IMAUICE1,MPI-ESM1-2-HR_ssp245_MARv3.12_p25,SSP2-4.5,slc,86,2100,False,2.5479041106382105,,,
IMAU,IMAUICE1,MPI-ESM1-2-HR_ssp245_MARv3.12_p50,SSP2-4.5,slc,86,2100,False,2.428471345294536,,,
IMAU,IMAUICE1,MPI-ESM1-2-HR_ssp245_MARv3.12_p75,SSP2-4.5,slc,86,2100,False,2.3615063798337665,,,
IMAU,IMAUICE1,MPI-ESM1-2-HR_ssp585_MARv3.12_p25,SSP5-8.5,slc,86,2100,False,4.7610826111275095,,,
IMAU,IMAUICE1,MPI-ESM1-2-HR_ssp585_MARv3.12_p50,SSP5-8.5,slc,86,2100,False,4.52002919666743,,,
IMAU,IMAUICE1,MPI-ESM1-2-HR_ssp585_MARv3.12_p75,SSP5-8.5,slc,86,2100,False,4.376294490502719,,,
IMAU,IMAUICE1,NorESM1-M_rcp85_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,4.816233620313337,,,
IMAU,IMAUICE1,NorESM1-M_rcp85_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,4.488389083193223,,,
IMAU,IMAUICE1,NorESM1-M_rcp85_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,4.333452393110271,,,
IMAU,IMAUICE1,UKESM1-0-LL-Robin_ssp585_MARv3.12_p25,SSP5-8.5,slc,86,2100,False,17.275299631424534,,,
IMAU,IMAUICE1,UKESM1-0-LL-Robin_ssp585_MARv3.12_p50,SSP5-8.5,slc,86,2100,False,16.315919243942467,,,
IMAU,IMAUICE1,UKESM1-0-LL-Robin_ssp585_MARv3.12_p75,SSP5-8.5,slc,86,2100,False,15.952758552048074,,,
IMAU,IMAUICE1,UKESM1-0-LL-Robin_ssp585_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,15.269064158173862,,,
IMAU,IMAUICE1,UKESM1-0-LL-Robin_ssp585_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,14.353595851698397,,,
IMAU,IMAUICE1,UKESM1-0-LL-Robin_ssp585_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,14.011720259439997,,,
IMAU,IMAUICE2,ACCESS1.3_rcp85_MARv3.12_p25,SSP5-8.5,slc,86,2100,False,5.360593261790125,,,
IMAU,IMAUICE2,ACCESS1.3_rcp85_MARv3.12_p50,SSP5-8.5,slc,86,2100,False,5.10673969230977,,,
IMAU,IMAUICE2,ACCESS1.3_rcp85_MARv3.12_p75,SSP5-8.5,slc,86,2100,False,5.002779611046204,,,
IMAU,IMAUICE2,ACCESS1.3_rcp85_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,4.958383541223377,,,
IMAU,IMAUICE2,ACCESS1.3_rcp85_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,4.708192542490508,,,
IMAU,IMAUICE2,ACCESS1.3_rcp85_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,4.610328704396949,,,
IMAU,IMAUICE2,CESM2-Leo_ssp585_MARv3.12_p25,SSP5-8.5,slc,86,2100,False,14.447113198599748,,,
IMAU,IMAUICE2,CESM2-Leo_ssp585_MARv3.12_p50,SSP5-8.5,slc,86,2100,False,13.651996321612714,,,
IMAU,IMAUICE2,CESM2-Leo_ssp585_MARv3.12_p75,SSP5-8.5,slc,86,2100,False,13.266600948055274,,,
IMAU,IMAUICE2,CESM2-Leo_ssp585_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,15.4438441314519,,,
IMAU,IMAUICE2,CESM2-Leo_ssp585_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,14.653773991684726,,,
IMAU,IMAUICE2,CESM2-Leo_ssp585_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,14.247389579913872,,,
IMAU,IMAUICE2,CNRM-CM6-1_ssp126_MARv3.9_p25,SSP1-2.6,slc,86,2100,False,2.8391094002956585,,,
IMAU,IMAUICE2,CNRM-CM6-1_ssp126_MARv3.9_p50,SSP1-2.6,slc,86,2100,False,2.7867616224050096,,,
IMAU,IMAUICE2,CNRM-CM6-1_ssp126_MARv3.9_p75,SSP1-2.6,slc,86,2100,False,2.763973622882343,,,
IMAU,IMAUICE2,CNRM-CM6-1_ssp585_MARv3.12_p25,SSP5-8.5,slc,86,2100,False,10.06885128927193,,,
IMAU,IMAUICE2,CNRM-CM6-1_ssp585_MARv3.12_p50,SSP5-8.5,slc,86,2100,False,9.512401543068894,,,
IMAU,IMAUICE2,CNRM-CM6-1_ssp585_MARv3.12_p75,SSP5-8.5,slc,86,2100,False,9.33653997122228,,,
IMAU,IMAUICE2,CNRM-CM6-1_ssp585_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,9.537237438923274,,,
IMAU,IMAUICE2,CNRM-CM6-1_ssp585_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,8.926209650109307,,,
IMAU,IMAUICE2,CNRM-CM6-1_ssp585_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,8.77129730956172,,,
IMAU,IMAUICE2,CNRM-ESM2-1_ssp585_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,9.178663207887539,,,
IMAU,IMAUICE2,CNRM-ESM2-1_ssp585_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,8.542800103895853,,,
IMAU,IMAUICE2,CNRM-ESM2-1_ssp585_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,8.37160258699523,,,
IMAU,IMAUICE2,CSIRO-Mk3.6.0_rcp85_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,3.130447844838713,,,
IMAU,IMAUICE2,CSIRO-Mk3.6.0_rcp85_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,2.9036859895835043,,,
IMAU,IMAUICE2,CSIRO-Mk3.6.0_rcp85_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,2.7942561373204278,,,
IMAU,IMAUICE2,HadGEM2-ES_rcp85_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,6.238749467682503,,,
IMAU,IMAUICE2,HadGEM2-ES_rcp85_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,5.906445991482379,,,
IMAU,IMAUICE2,HadGEM2-ES_rcp85_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,5.7578572753614665,,,
IMAU,IMAUICE2,IPSL-CM5A-MR_rcp85_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,8.137346174042825,,,
IMAU,IMAUICE2,IPSL-CM5A-MR_rcp85_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,7.805117152318974,,,
IMAU,IMAUICE2,IPSL-CM5A-MR_rcp85_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,7.6869520943610326,,,
IMAU,IMAUICE2,MIROC5_rcp85_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,8.120203014333338,,,
IMAU,IMAUICE2,MIROC5_rcp85_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,7.565693163551579,,,
IMAU,IMAUICE2,MIROC5_rcp85_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,7.407615819183366,,,
IMAU,IMAUICE2,MPI-ESM1-2-HR_ssp126_MARv3.12_p25,SSP1-2.6,slc,86,2100,False,1.7227492859392513,,,
IMAU,IMAUICE2,MPI-ESM1-2-HR_ssp126_MARv3.12_p50,SSP1-2.6,slc,86,2100,False,1.6893623362462584,,,
IMAU,IMAUICE2,MPI-ESM1-2-HR_ssp126_MARv3.12_p75,SSP1-2.6,slc,86,2100,False,1.6506739777264912,,,
IMAU,IMAUICE2,MPI-ESM1-2-HR_ssp245_MARv3.12_p25,SSP2-4.5,slc,86,2100,False,2.4594154902199072,,,
IMAU,IMAUICE2,MPI-ESM1-2-HR_ssp245_MARv3.12_p50,SSP2-4.5,slc,86,2100,False,2.3873902386897683,,,
IMAU,IMAUICE2,MPI-ESM1-2-HR_ssp245_MARv3.12_p75,SSP2-4.5,slc,86,2100,False,2.338322126768322,,,
IMAU,IMAUICE2,MPI-ESM1-2-HR_ssp585_MARv3.12_p25,SSP5-8.5,slc,86,2100,False,4.544141750187869,,,
IMAU,IMAUICE2,MPI-ESM1-2-HR_ssp585_MARv3.12_p50,SSP5-8.5,slc,86,2100,False,4.352592547458123,,,
IMAU,IMAUICE2,MPI-ESM1-2-HR_ssp585_MARv3.12_p75,SSP5-8.5,slc,86,2100,False,4.267309155836951,,,
IMAU,IMAUICE2,NorESM1-M_rcp85_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,4.4871071104120475,,,
IMAU,IMAUICE2,NorESM1-M_rcp85_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,4.273439111723487,,,
IMAU,IMAUICE2,NorESM1-M_rcp85_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,4.163734907702299,,,
IMAU,IMAUICE2,UKESM1-0-LL-Robin_ssp585_MARv3.12_p25,SSP5-8.5,slc,86,2100,False,17.344283285532303,,,
IMAU,IMAUICE2,UKESM1-0-LL-Robin_ssp585_MARv3.12_p50,SSP5-8.5,slc,86,2100,False,16.2939865810956,,,
IMAU,IMAUICE2,UKESM1-0-LL-Robin_ssp585_MARv3.12_p75,SSP5-8.5,slc,86,2100,False,15.775767117061967,,,
IMAU,IMAUICE2,UKESM1-0-LL-Robin_ssp585_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,15.489982763207344,,,
IMAU,IMAUICE2,UKESM1-0-LL-Robin_ssp585_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,14.306048289751594,,,
IMAU,IMAUICE2,UKESM1-0-LL-Robin_ssp585_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,13.863661314762954,,,
IMAU,IMAUICE3,ACCESS1.3_rcp85_MARv3.12_p25,SSP5-8.5,slc,86,2100,False,5.524890702316565,,,
IMAU,IMAUICE3,ACCESS1.3_rcp85_MARv3.12_p50,SSP5-8.5,slc,86,2100,False,5.316604366457067,,,
IMAU,IMAUICE3,ACCESS1.3_rcp85_MARv3.12_p75,SSP5-8.5,slc,86,2100,False,5.2618984850858475,,,
IMAU,IMAUICE3,ACCESS1.3_rcp85_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,5.119180104162968,,,
IMAU,IMAUICE3,ACCESS1.3_rcp85_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,4.871556843648506,,,
IMAU,IMAUICE3,ACCESS1.3_rcp85_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,4.817855695513185,,,
IMAU,IMAUICE3,CESM2-Leo_ssp585_MARv3.12_p25,SSP5-8.5,slc,86,2100,False,14.203308771701462,,,
IMAU,IMAUICE3,CESM2-Leo_ssp585_MARv3.12_p50,SSP5-8.5,slc,86,2100,False,13.572829781867046,,,
IMAU,IMAUICE3,CESM2-Leo_ssp585_MARv3.12_p75,SSP5-8.5,slc,86,2100,False,13.458904421458673,,,
IMAU,IMAUICE3,CESM2-Leo_ssp585_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,15.20675861451588,,,
IMAU,IMAUICE3,CESM2-Leo_ssp585_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,14.505396174511542,,,
IMAU,IMAUICE3,CESM2-Leo_ssp585_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,14.382680617848376,,,
IMAU,IMAUICE3,CNRM-CM6-1_ssp126_MARv3.9_p25,SSP1-2.6,slc,86,2100,False,3.1918221208896647,,,
IMAU,IMAUICE3,CNRM-CM6-1_ssp126_MARv3.9_p50,SSP1-2.6,slc,86,2100,False,3.179116908655555,,,
IMAU,IMAUICE3,CNRM-CM6-1_ssp126_MARv3.9_p75,SSP1-2.6,slc,86,2100,False,3.1630714253616965,,,
IMAU,IMAUICE3,CNRM-CM6-1_ssp585_MARv3.12_p25,SSP5-8.5,slc,86,2100,False,9.964186459047752,,,
IMAU,IMAUICE3,CNRM-CM6-1_ssp585_MARv3.12_p50,SSP5-8.5,slc,86,2100,False,9.584993193388502,,,
IMAU,IMAUICE3,CNRM-CM6-1_ssp585_MARv3.12_p75,SSP5-8.5,slc,86,2100,False,9.513775395761748,,,
IMAU,IMAUICE3,CNRM-CM6-1_ssp585_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,9.435342658428958,,,
IMAU,IMAUICE3,CNRM-CM6-1_ssp585_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,9.030895049513443,,,
IMAU,IMAUICE3,CNRM-CM6-1_ssp585_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,8.95171106635857,,,
IMAU,IMAUICE3,CNRM-ESM2-1_ssp585_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,9.105584491174756,,,
IMAU,IMAUICE3,CNRM-ESM2-1_ssp585_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,8.652890992585505,,,
IMAU,IMAUICE3,CNRM-ESM2-1_ssp585_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,8.590604171799132,,,
IMAU,IMAUICE3,CSIRO-Mk3.6.0_rcp85_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,3.5152002646546165,,,
IMAU,IMAUICE3,CSIRO-Mk3.6.0_rcp85_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,3.1092696630528494,,,
IMAU,IMAUICE3,CSIRO-Mk3.6.0_rcp85_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,3.044808367320506,,,
IMAU,IMAUICE3,HadGEM2-ES_rcp85_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,6.170434973399619,,,
IMAU,IMAUICE3,HadGEM2-ES_rcp85_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,5.995749943248718,,,
IMAU,IMAUICE3,HadGEM2-ES_rcp85_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,5.911185097637883,,,
IMAU,IMAUICE3,IPSL-CM5A-MR_rcp85_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,8.090840963421542,,,
IMAU,IMAUICE3,IPSL-CM5A-MR_rcp85_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,7.879053486637133,,,
IMAU,IMAUICE3,IPSL-CM5A-MR_rcp85_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,7.845789298060524,,,
IMAU,IMAUICE3,MIROC5_rcp85_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,7.895889125588873,,,
IMAU,IMAUICE3,MIROC5_rcp85_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,7.627350825787804,,,
IMAU,IMAUICE3,MIROC5_rcp85_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,7.5849683033202275,,,
IMAU,IMAUICE3,MPI-ESM1-2-HR_ssp126_MARv3.12_p25,SSP1-2.6,slc,86,2100,False,1.9298447133570207,,,
IMAU,IMAUICE3,MPI-ESM1-2-HR_ssp126_MARv3.12_p50,SSP1-2.6,slc,86,2100,False,1.910589021198117,,,
IMAU,IMAUICE3,MPI-ESM1-2-HR_ssp126_MARv3.12_p75,SSP1-2.6,slc,86,2100,False,1.9015689289257232,,,
IMAU,IMAUICE3,MPI-ESM1-2-HR_ssp245_MARv3.12_p25,SSP2-4.5,slc,86,2100,False,2.6485582409003783,,,
IMAU,IMAUICE3,MPI-ESM1-2-HR_ssp245_MARv3.12_p50,SSP2-4.5,slc,86,2100,False,2.6161281089482458,,,
IMAU,IMAUICE3,MPI-ESM1-2-HR_ssp245_MARv3.12_p75,SSP2-4.5,slc,86,2100,False,2.6030244593567176,,,
IMAU,IMAUICE3,MPI-ESM1-2-HR_ssp585_MARv3.12_p25,SSP5-8.5,slc,86,2100,False,4.740931659936454,,,
IMAU,IMAUICE3,MPI-ESM1-2-HR_ssp585_MARv3.12_p50,SSP5-8.5,slc,86,2100,False,4.522731326022544,,,
IMAU,IMAUICE3,MPI-ESM1-2-HR_ssp585_MARv3.12_p75,SSP5-8.5,slc,86,2100,False,4.498690995791854,,,
IMAU,IMAUICE3,NorESM1-M_rcp85_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,4.733586054844441,,,
IMAU,IMAUICE3,NorESM1-M_rcp85_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,4.376824544736113,,,
IMAU,IMAUICE3,NorESM1-M_rcp85_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,4.3405646476396775,,,
IMAU,IMAUICE3,UKESM1-0-LL-Robin_ssp585_MARv3.12_p25,SSP5-8.5,slc,86,2100,False,17.119833353002623,,,
IMAU,IMAUICE3,UKESM1-0-LL-Robin_ssp585_MARv3.12_p50,SSP5-8.5,slc,86,2100,False,16.03467455402887,,,
IMAU,IMAUICE3,UKESM1-0-LL-Robin_ssp585_MARv3.12_p75,SSP5-8.5,slc,86,2100,False,15.752873510709353,,,
IMAU,IMAUICE3,UKESM1-0-LL-Robin_ssp585_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,15.034975713481025,,,
IMAU,IMAUICE3,UKESM1-0-LL-Robin_ssp585_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,14.011785834951507,,,
IMAU,IMAUICE3,UKESM1-0-LL-Robin_ssp585_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,13.76744377497019,,,
IMAU,IMAUICE5,ACCESS1.3_rcp85_MARv3.12_p25,SSP5-8.5,slc,86,2100,False,6.803736393418802,,,
IMAU,IMAUICE5,ACCESS1.3_rcp85_MARv3.12_p50,SSP5-8.5,slc,86,2100,False,5.836473714992518,,,
IMAU,IMAUICE5,ACCESS1.3_rcp85_MARv3.12_p75,SSP5-8.5,slc,86,2100,False,5.301749194915484,,,
IMAU,IMAUICE5,ACCESS1.3_rcp85_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,6.497030571357598,,,
IMAU,IMAUICE5,ACCESS1.3_rcp85_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,5.356273509313603,,,
IMAU,IMAUICE5,ACCESS1.3_rcp85_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,4.929984479898852,,,
IMAU,IMAUICE5,CESM2-Leo_ssp585_MARv3.12_p25,SSP5-8.5,slc,86,2100,False,16.27031000532746,,,
IMAU,IMAUICE5,CESM2-Leo_ssp585_MARv3.12_p50,SSP5-8.5,slc,86,2100,False,14.44521972220123,,,
IMAU,IMAUICE5,CESM2-Leo_ssp585_MARv3.12_p75,SSP5-8.5,slc,86,2100,False,13.610095750328188,,,
IMAU,IMAUICE5,CESM2-Leo_ssp585_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,17.559342133715994,,,
