axis,rff_idx,fair_cfg_idx,seed_idx,post_idx
anova,714,518,1,9490
anova,714,518,1,3378
anova,714,518,1,8255
anova,714,518,2,9490
anova,714,518,2,3378
anova,714,518,2,8255
anova,714,553,0,5863
anova,714,553,0,9670
anova,714,553,0,3294
anova,714,553,1,5863
anova,714,553,1,9670
anova,714,553,1,3294
anova,714,553,2,5863
anova,714,553,2,9670
anova,714,553,2,3294
anova,714,564,0,3955
anova,714,564,0,8959
anova,714,564,0,3414
anova,714,564,1,3955
anova,714,564,1,8959
anova,714,564,1,3414
anova,714,564,2,3955
anova,714,564,2,8959
anova,714,564,2,3414
anova,714,306,0,9281
anova,714,306,0,9538
anova,714,306,0,6430
anova,714,306,1,9281
anova,714,306,1,9538
anova,714,306,1,6430
anova,714,306,2,9281
anova,714,306,2,9538
anova,714,306,2,6430
anova,714,211,0,2167
anova,714,211,0,4913
anova,714,211,0,9956
anova,714,211,1,2167
anova,714,211,1,4913
anova,714,211,1,9956
anova,714,211,2,2167
anova,714,211,2,4913
anova,714,211,2,9956
anova,714,693,0,6659
anova,714,693,0,7045
anova,714,693,0,9643
anova,714,693,1,6659
anova,714,693,1,7045
anova,714,693,1,9643
anova,714,693,2,6659
anova,714,693,2,7045
anova,714,693,2,9643
anova,714,791,0,9753
anova,714,791,0,3633
anova,714,791,0,501
anova,714,791,1,9753
anova,714,791,1,3633
anova,714,791,1,501
anova,714,791,2,9753
anova,714,791,2,3633
anova,714,791,2,501
anova,714,237,0,7074
anova,714,237,0,2452
anova,714,237,0,5835
anova,714,237,1,7074
anova,714,237,1,2452
anova,714,237,1,5835
anova,714,237,2,7074
anova,714,237,2,2452
anova,714,237,2,5835
anova,714,370,0,3295
anova,714,370,0,5469
anova,714,370,0,3703
anova,714,370,1,3295
anova,714,370,1,5469
anova,714,370,1,3703
anova,714,370,2,3295
anova,714,370,2,5469
anova,714,370,2,3703
anova,1641,172,0,159
anova,1641,172,0,7973
anova,1641,172,0,4843
anova,1641,172,1,159
anova,1641,172,1,7973
anova,1641,172,1,4843
anova,1641,172,2,159
anova,1641,172,2,7973
anova,1641,172,2,4843
anova,1641,198,0,3195
anova,1641,198,0,5042
anova,1641,198,0,6381
anova,1641,198,1,3195
anova,1641,198,1,5042
anova,1641,198,1,6381
anova,1641,198,2,3195
anova,1641,198,2,5042
anova,1641,198,2,6381
anova,1641,450,0,9183
anova,1641,450,0,7715
anova,1641,450,0,6792
anova,1641,450,1,9183
anova,1641,450,1,7715
anova,1641,450,1,6792
anova,1641,450,2,9183
anova,1641,450,2,7715
anova,1641,450,2,6792
anova,1641,11,0,6921
anova,1641,11,0,7131
anova,1641,11,0,9478
anova,1641,11,1,6921
anova,1641,11,1,7131
anova,1641,11,1,9478
anova,1641,11,2,6921
anova,1641,11,2,7131
anova,1641,11,2,9478
anova,1641,499,0,5403
anova,1641,499,0,9184
anova,1641,499,0,7409
anova,1641,499,1,5403
anova,1641,499,1,9184
anova,1641,499,1,7409
anova,1641,499,2,5403
anova,1641,499,2,9184
anova,1641,499,2,7409
anova,1641,169,0,1225
anova,1641,169,0,3149
anova,1641,169,0,7457
anova,1641,169,1,1225
anova,1641,169,1,3149
anova,1641,169,1,7457
anova,1641,169,2,1225
anova,1641,169,2,3149
anova,1641,169,2,7457
anova,1641,263,0,8415
anova,1641,263,0,406
anova,1641,263,0,8480
anova,1641,263,1,8415
anova,1641,263,1,406
anova,1641,263,1,8480
anova,1641,263,2,8415
anova,1641,263,2,406
anova,1641,263,2,8480
anova,1641,459,0,707
anova,1641,459,0,2333
anova,1641,459,0,7452
anova,1641,459,1,707
anova,1641,459,1,2333
anova,1641,459,1,7452
anova,1641,459,2,707
anova,1641,459,2,2333
anova,1641,459,2,7452
anova,1641,565,0,259
anova,1641,565,0,6282
anova,1641,565,0,3447
anova,1641,565,1,259
anova,1641,565,1,6282
anova,1641,565,1,3447
anova,1641,565,2,259
anova,1641,565,2,6282
anova,1641,565,2,3447
anova,1641,726,0,2421
anova,1641,726,0,125
anova,1641,726,0,9099
anova,1641,726,1,2421
anova,1641,726,1,125
anova,1641,726,1,9099
anova,1641,726,2,2421
anova,1641,726,2,125
anova,1641,726,2,9099
anova,1641,791,0,8989
anova,1641,791,0,6325
anova,1641,791,0,7378
anova,1641,791,1,8989
anova,1641,791,1,6325
anova,1641,791,1,7378
anova,1641,791,2,8989
anova,1641,791,2,6325
anova,1641,791,2,7378
anova,1641,778,0,8473
anova,1641,778,0,2372
anova,1641,778,0,6867
anova,1641,778,1,8473
anova,1641,778,1,2372
anova,1641,778,1,6867
anova,1641,778,2,8473
anova,1641,778,2,2372
anova,1641,778,2,6867
anova,1641,248,0,6579
anova,1641,248,0,2221
anova,1641,248,0,7001
anova,1641,248,1,6579
anova,1641,248,1,2221
anova,1641,248,1,7001
anova,1641,248,2,6579
anova,1641,248,2,2221
anova,1641,248,2,7001
anova,1641,341,0,2290
anova,1641,341,0,8114
anova,1641,341,0,8973
anova,1641,341,1,2290
anova,1641,341,1,8114
anova,1641,341,1,8973
anova,1641,341,2,2290
anova,1641,341,2,8114
anova,1641,341,2,8973
anova,1641,126,0,2833
anova,1641,126,0,6292
anova,1641,126,0,584
anova,1641,126,1,2833
anova,1641,126,1,6292
anova,1641,126,1,584
anova,1641,126,2,2833
anova,1641,126,2,6292
anova,1641,126,2,584
anova,1423,35,0,7221
anova,1423,35,0,2415
anova,1423,35,0,4613
anova,1423,35,1,7221
anova,1423,35,1,2415
anova,1423,35,1,4613
anova,1423,35,2,7221
anova,1423,35,2,2415
anova,1423,35,2,4613
anova,1423,281,0,3036
anova,1423,281,0,7885
anova,1423,281,0,7810
anova,1423,281,1,3036
anova,1423,281,1,7885
anova,1423,281,1,7810
anova,1423,281,2,3036
anova,1423,281,2,7885
anova,1423,281,2,7810
anova,1423,225,0,1952
anova,1423,225,0,1021
anova,1423,225,0,428
anova,1423,225,1,1952
anova,1423,225,1,1021
anova,1423,225,1,428
anova,1423,225,2,1952
anova,1423,225,2,1021
anova,1423,225,2,428
anova,1423,65,0,6782
anova,1423,65,0,6900
anova,1423,65,0,5558
anova,1423,65,1,6782
anova,1423,65,1,6900
anova,1423,65,1,5558
anova,1423,65,2,6782
anova,1423,65,2,6900
anova,1423,65,2,5558
anova,1423,587,0,1453
anova,1423,587,0,2675
anova,1423,587,0,2151
anova,1423,587,1,1453
anova,1423,587,1,2675
anova,1423,587,1,2151
anova,1423,587,2,1453
anova,1423,587,2,2675
anova,1423,587,2,2151
anova,1423,572,0,4833
anova,1423,572,0,6128
anova,1423,572,0,219
anova,1423,572,1,4833
anova,1423,572,1,6128
anova,1423,572,1,219
anova,1423,572,2,4833
anova,1423,572,2,6128
anova,1423,572,2,219
anova,1423,532,0,4617
anova,1423,532,0,4983
anova,1423,532,0,3295
anova,1423,532,1,4617
anova,1423,532,1,4983
anova,1423,532,1,3295
anova,1423,532,2,4617
anova,1423,532,2,4983
anova,1423,532,2,3295
anova,1423,639,0,5912
anova,1423,639,0,2741
anova,1423,639,0,5960
anova,1423,639,1,5912
anova,1423,639,1,2741
anova,1423,639,1,5960
anova,1423,639,2,5912
anova,1423,639,2,2741
anova,1423,639,2,5960
anova,1423,258,0,6307
anova,1423,258,0,1449
anova,1423,258,0,5479
anova,1423,258,1,6307
anova,1423,258,1,1449
anova,1423,258,1,5479
anova,1423,258,2,6307
anova,1423,258,2,1449
anova,1423,258,2,5479
anova,1423,624,0,27
anova,1423,624,0,4587
anova,1423,624,0,5782
anova,1423,624,1,27
anova,1423,624,1,4587
anova,1423,624,1,5782
anova,1423,624,2,27
anova,1423,624,2,4587
anova,1423,624,2,5782
anova,1423,244,0,4409
anova,1423,244,0,1709
anova,1423,244,0,6787
anova,1423,244,1,4409
anova,1423,244,1,1709
anova,1423,244,1,6787
anova,1423,244,2,4409
anova,1423,244,2,1709
anova,1423,244,2,6787
anova,1423,91,0,3028
anova,1423,91,0,4050
anova,1423,91,0,7323
anova,1423,91,1,3028
anova,1423,91,1,4050
anova,1423,91,1,7323
anova,1423,91,2,3028
anova,1423,91,2,4050
anova,1423,91,2,7323
anova,1423,551,0,8906
anova,1423,551,0,187
anova,1423,551,0,1294
anova,1423,551,1,8906
anova,1423,551,1,187
anova,1423,551,1,1294
anova,1423,551,2,8906
anova,1423,551,2,187
anova,1423,551,2,1294
anova,1423,610,0,6387
anova,1423,610,0,9748
anova,1423,610,0,8226
anova,1423,610,1,6387
anova,1423,610,1,9748
anova,1423,610,1,8226
anova,1423,610,2,6387
anova,1423,610,2,9748
anova,1423,610,2,8226
anova,1423,111,0,7155
anova,1423,111,0,5940
anova,1423,111,0,5632
anova,1423,111,1,7155
anova,1423,111,1,5940
anova,1423,111,1,5632
anova,1423,111,2,7155
anova,1423,111,2,5940
anova,1423,111,2,5632
anova,264,4,0,3733
anova,264,4,0,4736
anova,264,4,0,5706
anova,264,4,1,3733
anova,264,4,1,4736
anova,264,4,1,5706
anova,264,4,2,3733
anova,264,4,2,4736
anova,264,4,2,5706
anova,264,36,0,6003
anova,264,36,0,644
anova,264,36,0,5644
anova,264,36,1,6003
anova,264,36,1,644
anova,264,36,1,5644
anova,264,36,2,6003
anova,264,36,2,644
anova,264,36,2,5644
anova,264,791,0,772
anova,264,791,0,475
anova,264,791,0,2301
anova,264,791,1,772
anova,264,791,1,475
anova,264,791,1,2301
anova,264,791,2,772
anova,264,791,2,475
anova,264,791,2,2301
anova,264,799,0,2954
anova,264,799,0,2516
anova,264,799,0,5981
anova,264,799,1,2954
anova,264,799,1,2516
anova,264,799,1,5981
anova,264,799,2,2954
anova,264,799,2,2516
anova,264,799,2,5981
anova,264,592,0,4132
anova,264,592,0,5780
anova,264,592,0,5841
anova,264,592,1,4132
anova,264,592,1,5780
anova,264,592,1,5841
anova,264,592,2,4132
anova,264,592,2,5780
anova,264,592,2,5841
anova,264,74,0,1177
anova,264,74,0,9920
anova,264,74,0,4830
anova,264,74,1,1177
anova,264,74,1,9920
anova,264,74,1,4830
anova,264,74,2,1177
anova,264,74,2,9920
anova,264,74,2,4830
anova,264,76,0,2431
anova,264,76,0,9239
anova,264,76,0,9996
anova,264,76,1,2431
anova,264,76,1,9239
anova,264,76,1,9996
anova,264,76,2,2431
anova,264,76,2,9239
anova,264,76,2,9996
anova,264,109,0,1994
anova,264,109,0,87
anova,264,109,0,5393
anova,264,109,1,1994
anova,264,109,1,87
anova,264,109,1,5393
anova,264,109,2,1994
anova,264,109,2,87
anova,264,109,2,5393
anova,264,180,0,4537
anova,264,180,0,368
anova,264,180,0,8565
anova,264,180,1,4537
anova,264,180,1,368
anova,264,180,1,8565
anova,264,180,2,4537
anova,264,180,2,368
anova,264,180,2,8565
anova,264,672,0,140
anova,264,672,0,3563
anova,264,672,0,4376
anova,264,672,1,140
anova,264,672,1,3563
anova,264,672,1,4376
anova,264,672,2,140
anova,264,672,2,3563
anova,264,672,2,4376
anova,264,715,0,8063
anova,264,715,0,6803
anova,264,715,0,9189
anova,264,715,1,8063
anova,264,715,1,6803
anova,264,715,1,9189
anova,264,715,2,8063
anova,264,715,2,6803
anova,264,715,2,9189
anova,264,760,0,8219
anova,264,760,0,6158
anova,264,760,0,3219
anova,264,760,1,8219
anova,264,760,1,6158
anova,264,760,1,3219
anova,264,760,2,8219
anova,264,760,2,6158
anova,264,760,2,3219
anova,264,648,0,4846
anova,264,648,0,1477
anova,264,648,0,2473
anova,264,648,1,4846
anova,264,648,1,1477
anova,264,648,1,2473
anova,264,648,2,4846
anova,264,648,2,1477
anova,264,648,2,2473
anova,264,151,0,7141
anova,264,151,0,1892
anova,264,151,0,7887
anova,264,151,1,7141
anova,264,151,1,1892
anova,264,151,1,7887
anova,264,151,2,7141
anova,264,151,2,1892
anova,264,151,2,7887
anova,264,116,0,1094
anova,264,116,0,3690
anova,264,116,0,3377
anova,264,116,1,1094
anova,264,116,1,3690
anova,264,116,1,3377
anova,264,116,2,1094
anova,264,116,2,3690
anova,264,116,2,3377
anova,56,319,0,2228
anova,56,319,0,2597
anova,56,319,0,7534
anova,56,319,1,2228
anova,56,319,1,2597
anova,56,319,1,7534
anova,56,319,2,2228
anova,56,319,2,2597
anova,56,319,2,7534
anova,56,249,0,9822
anova,56,249,0,1012
anova,56,249,0,3866
anova,56,249,1,9822
anova,56,249,1,1012
anova,56,249,1,3866
anova,56,249,2,9822
anova,56,249,2,1012
anova,56,249,2,3866
anova,56,114,0,3054
anova,56,114,0,9941
anova,56,114,0,3411
anova,56,114,1,3054
anova,56,114,1,9941
anova,56,114,1,3411
anova,56,114,2,3054
anova,56,114,2,9941
anova,56,114,2,3411
anova,56,26,0,9622
anova,56,26,0,5770
anova,56,26,0,9417
anova,56,26,1,9622
anova,56,26,1,5770
anova,56,26,1,9417
anova,56,26,2,9622
anova,56,26,2,5770
anova,56,26,2,9417
anova,56,417,0,4936
anova,56,417,0,7429
anova,56,417,0,4371
anova,56,417,1,4936
anova,56,417,1,7429
anova,56,417,1,4371
anova,56,417,2,4936
anova,56,417,2,7429
anova,56,417,2,4371
anova,56,486,0,6819
anova,56,486,0,6712
anova,56,486,0,9219
anova,56,486,1,6819
anova,56,486,1,6712
anova,56,486,1,9219
anova,56,486,2,6819
anova,56,486,2,6712
anova,56,486,2,9219
anova,56,543,0,8010
anova,56,543,0,7897
anova,56,543,0,1599
anova,56,543,1,8010
anova,56,543,1,7897
anova,56,543,1,1599
anova,56,543,2,8010
anova,56,543,2,7897
anova,56,543,2,1599
anova,56,386,0,8222
anova,56,386,0,8847
anova,56,386,0,3926
anova,56,386,1,8222
anova,56,386,1,8847
anova,56,386,1,3926
anova,56,386,2,8222
anova,56,386,2,8847
anova,56,386,2,3926
anova,56,524,0,3032
anova,56,524,0,6109
anova,56,524,0,9162
anova,56,524,1,3032
anova,56,524,1,6109
anova,56,524,1,9162
anova,56,524,2,3032
anova,56,524,2,6109
anova,56,524,2,9162
anova,56,438,0,8268
anova,56,438,0,9392
anova,56,438,0,7094
anova,56,438,1,8268
anova,56,438,1,9392
anova,56,438,1,7094
anova,56,438,2,8268
anova,56,438,2,9392
anova,56,438,2,7094
anova,56,699,0,6040
anova,56,699,0,7271
anova,56,699,0,8561
anova,56,699,1,6040
anova,56,699,1,7271
anova,56,699,1,8561
anova,56,699,2,6040
anova,56,699,2,7271
anova,56,699,2,8561
anova,56,340,0,7391
anova,56,340,0,3722
anova,56,340,0,9511
anova,56,340,1,7391
anova,56,340,1,3722
anova,56,340,1,9511
anova,56,340,2,7391
anova,56,340,2,3722
anova,56,340,2,9511
anova,56,29,0,3294
anova,56,29,0,1253
anova,56,29,0,4981
anova,56,29,1,3294
anova,56,29,1,1253
anova,56,29,1,4981
anova,56,29,2,3294
anova,56,29,2,1253
anova,56,29,2,4981
anova,56,688,0,1880
anova,56,688,0,5011
anova,56,688,0,8279
anova,56,688,1,1880
anova,56,688,1,5011
anova,56,688,1,8279
anova,56,688,2,1880
anova,56,688,2,5011
anova,56,688,2,8279
anova,56,185,0,7397
anova,56,185,0,3025
anova,56,185,0,7335
anova,56,185,1,7397
anova,56,185,1,3025
anova,56,185,1,7335
anova,56,185,2,7397
anova,56,185,2,3025
anova,56,185,2,7335
anova,609,608,0,4024
anova,609,608,0,2405
anova,609,608,0,283
anova,609,608,1,4024
anova,609,608,1,2405
anova,609,608,1,283
anova,609,608,2,4024
anova,609,608,2,2405
anova,609,608,2,283
anova,609,357,0,4217
anova,609,357,0,3721
anova,609,357,0,2061
anova,609,357,1,4217
anova,609,357,1,3721
anova,609,357,1,2061
anova,609,357,2,4217
anova,609,357,2,3721
anova,609,357,2,2061
anova,609,37,0,1270
anova,609,37,0,3063
anova,609,37,0,892
anova,609,37,1,1270
anova,609,37,1,3063
anova,609,37,1,892
anova,609,37,2,1270
anova,609,37,2,3063
anova,609,37,2,892
anova,609,82,0,3179
anova,609,82,0,1762
anova,609,82,0,2246
anova,609,82,1,3179
anova,609,82,1,1762
anova,609,82,1,2246
anova,609,82,2,3179
anova,609,82,2,1762
anova,609,82,2,2246
anova,609,51,0,7783
anova,609,51,0,8749
anova,609,51,0,3294
anova,609,51,1,7783
anova,609,51,1,8749
anova,609,51,1,3294
anova,609,51,2,7783
anova,609,51,2,8749
anova,609,51,2,3294
anova,609,311,0,8913
anova,609,311,0,7927
anova,609,311,0,4565
anova,609,311,1,8913
anova,609,311,1,7927
anova,609,311,1,4565
anova,609,311,2,8913
anova,609,311,2,7927
anova,609,311,2,4565
anova,609,390,0,6215
anova,609,390,0,8786
anova,609,390,0,5723
anova,609,390,1,6215
anova,609,390,1,8786
anova,609,390,1,5723
anova,609,390,2,6215
anova,609,390,2,8786
anova,609,390,2,5723
anova,609,555,0,9298
anova,609,555,0,6592
anova,609,555,0,8416
anova,609,555,1,9298
anova,609,555,1,6592
anova,609,555,1,8416
anova,609,555,2,9298
anova,609,555,2,6592
anova,609,555,2,8416
anova,609,117,0,7485
anova,609,117,0,5255
anova,609,117,0,4347
anova,609,117,1,7485
anova,609,117,1,5255
anova,609,117,1,4347
anova,609,117,2,7485
anova,609,117,2,5255
anova,609,117,2,4347
anova,609,127,0,9084
anova,609,127,0,856
anova,609,127,0,7232
anova,609,127,1,9084
anova,609,127,1,856
anova,609,127,1,7232
anova,609,127,2,9084
anova,609,127,2,856
anova,609,127,2,7232
anova,609,65,0,8725
anova,609,65,0,1297
anova,609,65,0,9403
anova,609,65,1,8725
anova,609,65,1,1297
anova,609,65,1,9403
anova,609,65,2,8725
anova,609,65,2,1297
anova,609,65,2,9403
anova,609,741,0,9459
anova,609,741,0,6069
anova,609,741,0,4799
anova,609,741,1,9459
anova,609,741,1,6069
anova,609,741,1,4799
anova,609,741,2,9459
anova,609,741,2,6069
anova,609,741,2,4799
anova,609,637,0,7131
anova,609,637,0,6788
anova,609,637,0,5358
anova,609,637,1,7131
anova,609,637,1,6788
anova,609,637,1,5358
anova,609,637,2,7131
anova,609,637,2,6788
anova,609,637,2,5358
anova,609,657,0,4254
anova,609,657,0,6126
anova,609,657,0,6291
anova,609,657,1,4254
anova,609,657,1,6126
anova,609,657,1,6291
anova,609,657,2,4254
anova,609,657,2,6126
anova,609,657,2,6291
anova,609,388,0,8921
anova,609,388,0,2575
anova,609,388,0,1990
anova,609,388,1,8921
anova,609,388,1,2575
anova,609,388,1,1990
anova,609,388,2,8921
anova,609,388,2,2575
anova,609,388,2,1990
anova,438,540,0,642
anova,438,540,0,4422
anova,438,540,0,9535
anova,438,540,1,642
anova,438,540,1,4422
anova,438,540,1,9535
anova,438,540,2,642
anova,438,540,2,4422
anova,438,540,2,9535
anova,438,594,0,7761
anova,438,594,0,319
anova,438,594,0,2286
anova,438,594,1,7761
anova,438,594,1,319
anova,438,594,1,2286
anova,438,594,2,7761
anova,438,594,2,319
anova,438,594,2,2286
anova,438,165,0,5738
anova,438,165,0,4429
anova,438,165,0,9248
anova,438,165,1,5738
anova,438,165,1,4429
anova,438,165,1,9248
anova,438,165,2,5738
anova,438,165,2,4429
anova,438,165,2,9248
anova,438,789,0,2096
anova,438,789,0,1593
anova,438,789,0,6974
anova,438,789,1,2096
anova,438,789,1,1593
anova,438,789,1,6974
anova,438,789,2,2096
anova,438,789,2,1593
anova,438,789,2,6974
anova,438,80,0,358
anova,438,80,0,877
anova,438,80,0,6338
anova,438,80,1,358
anova,438,80,1,877
anova,438,80,1,6338
anova,438,80,2,358
anova,438,80,2,877
anova,438,80,2,6338
anova,438,441,0,1301
anova,438,441,0,5636
anova,438,441,0,5601
anova,438,441,1,1301
anova,438,441,1,5636
anova,438,441,1,5601
anova,438,441,2,1301
anova,438,441,2,5636
anova,438,441,2,5601
anova,438,122,0,2927
anova,438,122,0,6452
anova,438,122,0,261
anova,438,122,1,2927
anova,438,122,1,6452
anova,438,122,1,261
anova,438,122,2,2927
anova,438,122,2,6452
anova,438,122,2,261
anova,438,620,0,9909
anova,438,620,0,9740
anova,438,620,0,1303
anova,438,620,1,9909
anova,438,620,1,9740
anova,438,620,1,1303
anova,438,620,2,9909
anova,438,620,2,9740
anova,438,620,2,1303
anova,438,614,0,2486
anova,438,614,0,9328
anova,438,614,0,1540
anova,438,614,1,2486
anova,438,614,1,9328
anova,438,614,1,1540
anova,438,614,2,2486
anova,438,614,2,9328
anova,438,614,2,1540
anova,438,708,0,4042
anova,438,708,0,8532
anova,438,708,0,9681
anova,438,708,1,4042
anova,438,708,1,8532
anova,438,708,1,9681
anova,438,708,2,4042
anova,438,708,2,8532
anova,438,708,2,9681
anova,438,75,0,8222
anova,438,75,0,281
anova,438,75,0,9898
anova,438,75,1,8222
anova,438,75,1,281
anova,438,75,1,9898
anova,438,75,2,8222
anova,438,75,2,281
anova,438,75,2,9898
anova,438,821,0,1285
anova,438,821,0,2774
anova,438,821,0,2772
anova,438,821,1,1285
anova,438,821,1,2774
anova,438,821,1,2772
anova,438,821,2,1285
anova,438,821,2,2774
anova,438,821,2,2772
anova,438,541,0,8705
anova,438,541,0,5333
anova,438,541,0,7671
anova,438,541,1,8705
anova,438,541,1,5333
anova,438,541,1,7671
anova,438,541,2,8705
anova,438,541,2,5333
anova,438,541,2,7671
anova,438,392,0,5878
anova,438,392,0,1506
anova,438,392,0,1903
anova,438,392,1,5878
anova,438,392,1,1506
anova,438,392,1,1903
anova,438,392,2,5878
anova,438,392,2,1506
anova,438,392,2,1903
anova,438,771,0,5921
anova,438,771,0,5634
anova,438,771,0,9886
anova,438,771,1,5921
anova,438,771,1,5634
anova,438,771,1,9886
anova,438,771,2,5921
anova,438,771,2,5634
anova,438,771,2,9886
anova,858,619,0,342
anova,858,619,0,1843
anova,858,619,0,9783
anova,858,619,1,342
anova,858,619,1,1843
anova,858,619,1,9783
anova,858,619,2,342
anova,858,619,2,1843
anova,858,619,2,9783
anova,858,58,0,2179
anova,858,58,0,6047
anova,858,58,0,1383
anova,858,58,1,2179
anova,858,58,1,6047
anova,858,58,1,1383
anova,858,58,2,2179
anova,858,58,2,6047
anova,858,58,2,1383
anova,858,806,0,6152
anova,858,806,0,6641
anova,858,806,0,1426
anova,858,806,1,6152
anova,858,806,1,6641
anova,858,806,1,1426
anova,858,806,2,6152
anova,858,806,2,6641
anova,858,806,2,1426
anova,858,576,0,8517
anova,858,576,0,1734
anova,858,576,0,9145
anova,858,576,1,8517
anova,858,576,1,1734
anova,858,576,1,9145
anova,858,576,2,8517
anova,858,576,2,1734
anova,858,576,2,9145
anova,858,276,0,6451
anova,858,276,0,835
anova,858,276,0,8311
anova,858,276,1,6451
anova,858,276,1,835
anova,858,276,1,8311
anova,858,276,2,6451
anova,858,276,2,835
anova,858,276,2,8311
anova,858,771,0,2268
anova,858,771,0,5481
anova,858,771,0,4183
anova,858,771,1,2268
anova,858,771,1,5481
anova,858,771,1,4183
anova,858,771,2,2268
anova,858,771,2,5481
anova,858,771,2,4183
anova,858,6,0,9965
anova,858,6,0,449
anova,858,6,0,655
anova,858,6,1,9965
anova,858,6,1,449
anova,858,6,1,655
anova,858,6,2,9965
anova,858,6,2,449
anova,858,6,2,655
anova,858,534,0,4809
anova,858,534,0,5039
anova,858,534,0,297
anova,858,534,1,4809
anova,858,534,1,5039
anova,858,534,1,297
anova,858,534,2,4809
anova,858,534,2,5039
anova,858,534,2,297
anova,858,37,0,1752
anova,858,37,0,5395
anova,858,37,0,1738
anova,858,37,1,1752
anova,858,37,1,5395
anova,858,37,1,1738
anova,858,37,2,1752
anova,858,37,2,5395
anova,858,37,2,1738
anova,858,366,0,838
anova,858,366,0,2868
anova,858,366,0,8917
anova,858,366,1,838
anova,858,366,1,2868
anova,858,366,1,8917
anova,858,366,2,838
anova,858,366,2,2868
anova,858,366,2,8917
anova,858,152,0,5335
anova,858,152,0,7941
anova,858,152,0,7883
anova,858,152,1,5335
anova,858,152,1,7941
anova,858,152,1,7883
anova,858,152,2,5335
anova,858,152,2,7941
anova,858,152,2,7883
anova,858,428,0,5190
anova,858,428,0,4013
anova,858,428,0,6036
anova,858,428,1,5190
anova,858,428,1,4013
anova,858,428,1,6036
anova,858,428,2,5190
anova,858,428,2,4013
anova,858,428,2,6036
anova,858,679,0,8431
anova,858,679,0,7316
anova,858,679,0,10000
anova,858,679,1,8431
anova,858,679,1,7316
anova,858,679,1,10000
anova,858,679,2,8431
anova,858,679,2,7316
anova,858,679,2,10000
anova,858,469,0,2968
anova,858,469,0,5031
anova,858,469,0,8465
anova,858,469,1,2968
anova,858,469,1,5031
anova,858,469,1,8465
anova,858,469,2,2968
anova,858,469,2,5031
anova,858,469,2,8465
anova,858,83,0,8898
anova,858,83,0,1859
anova,858,83,0,943
anova,858,83,1,8898
anova,858,83,1,1859
