quantity,basin,python,julia,absdiff,tol,window,ssp,tap_onset_K,in_lit_bracket,first_fire_year,k_c,cm2100_med,cm2100_q05,cm2100_q95,m2300_med,m2300_q05,m2300_q95,lit_lo,lit_hi,in_band,ratio_med,ratio_q05,ratio_q95,g4_cm_med,tap_V_m,tap_tau,within_inventory,m2300_SSP1-2.6_med,tap2100_SSP1-2.6_m,m2300_SSP2-4.5_med,tap2100_SSP2-4.5_m,m2300_SSP5-8.5_med,tap2100_SSP5-8.5_m,g4_rel_to_base,headroom_bind_frac,bands_ok,ratio_ok,g4_ok,all_pass
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,8.290283722519952,7.610970312629314,9.098273339092625,7.151862480422736,1.5,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,2.014663646805791,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,6.984052004195158,6.499048747262694,7.572675213611646,7.151862480422736,1.5,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.6972703390073203,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,5.471194331868766,5.195652026447005,5.793756782803145,7.151862480422736,1.5,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.3295181991629073,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,4.307104299808385,4.163589656854836,4.448077360976859,7.151862480422736,1.5,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.045440681383319,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,9.21813739899371,8.397829783844616,10.182180499331867,7.151862480422736,1.75,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,2.2400475337022216,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,7.693432642488462,7.1040774107814215,8.401002378093631,7.151862480422736,1.75,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.869755341270673,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,5.930364937823457,5.594166280808298,6.335874411531509,7.151862480422736,1.75,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.440711178118858,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,4.568788061145682,4.4013931415890974,4.745328970211097,7.151862480422736,1.75,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.1092874073760048,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,10.143369204769293,9.184082473630372,11.272831757673389,7.151862480422736,2.0,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,2.4654314205986534,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,8.404206295388333,7.706163735525455,9.228549619442427,7.151862480422736,2.0,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,2.0422403435340257,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,6.385874736609793,5.984044568422716,6.865769906067934,7.151862480422736,2.0,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.5519041570748084,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,4.8299765693533985,4.63526638382025,5.043743620143081,7.151862480422736,2.0,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.1731341333686909,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,11.068795473796307,9.968435582765478,12.366154897753828,7.151862480422736,2.25,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,2.6908153074950842,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,9.113650593425438,8.309450053922655,10.059541718444548,7.151862480422736,2.25,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,2.214725345797379,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,6.843174676942683,6.377127081993051,7.406080759263307,7.151862480422736,2.25,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.6630971360307591,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,5.090861396439129,4.864172105718245,5.349951013477566,7.151862480422736,2.25,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.2369808593613767,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,11.99282034968245,10.747832878307243,13.449114952385255,7.151862480422736,2.5,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,2.916199194391516,0.0,1.0,0.032,False,True,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,9.82166218946777,8.900580151333124,10.892784925500651,7.151862480422736,2.5,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,2.387210348060732,0.0,1.0,0.032,False,True,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,7.300746939214847,6.766115590704041,7.943305552540801,7.151862480422736,2.5,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.7742901149867099,0.0,1.0,0.032,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,5.352636184614646,5.091994432875184,5.656636889264549,7.151862480422736,2.5,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.3008275853540627,0.0,1.0,0.032,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,3.3567298913897075,3.207072876461072,3.4909224087655155,7.151862480422736,0.25,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.8147297908625849,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,3.1725968731816625,3.0118897088482375,3.3250067888522286,7.151862480422736,0.25,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.7703171000516171,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,2.999419676268888,2.8247038089765,3.1656522575814514,7.151862480422736,0.25,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.7284355561827693,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,2.878061247966963,2.6903614590942495,3.058306326138292,7.151862480422736,0.25,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.6991914852482515,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,3.984869358366346,3.8544337137600615,4.100857478709773,7.151862480422736,0.5,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.9670992562979661,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,3.6193602944318455,3.4782407487403706,3.7359749232312005,7.151862480422736,0.5,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.8782738746760307,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,3.272941949384732,3.1197562572098065,3.4160077481468156,7.151862480422736,0.5,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.794510786938335,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,3.030991981622183,2.858044424011073,3.1931881571468663,7.151862480422736,0.5,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.7360226450692993,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,4.611057828918902,4.438597901431709,4.793225572186938,7.151862480422736,0.75,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.1194687217333474,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,4.0644957847275505,3.9295531633219767,4.184220345821818,7.151862480422736,0.75,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.9862306493004442,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,3.546007586647813,3.4043834374450337,3.667195104746303,7.151862480422736,0.75,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.8605860176939006,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,3.183033341446936,3.0243642395599117,3.3333981775835126,7.151862480422736,0.75,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.772853804890347,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,5.233208315912028,4.9907072040909695,5.517939386815686,7.151862480422736,1.0,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.2718381871687288,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,4.507576537297603,4.348493903428227,4.6755744624942235,7.151862480422736,1.0,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.0941874239248577,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,3.819355259681248,3.6855664732692124,3.928804954936239,7.151862480422736,1.0,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.9266612484494663,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,3.335753970992129,3.1862039411365295,3.472171502345976,7.151862480422736,1.0,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.8096849647113948,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,5.861908987164947,5.533268579566356,6.255365942550249,7.151862480422736,1.25,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.42420765260411,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,4.949051984382692,4.738558613420566,5.179882708410249,7.151862480422736,1.25,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.2021441985492713,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,4.090572967463894,3.9552749909442317,4.213153909004533,7.151862480422736,1.25,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.9927364792050319,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,3.4880746209577067,3.343097943612537,3.6125030430371865,7.151862480422736,1.25,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.8465161245324426,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,6.487294915283863,6.069767468750753,6.983952347536661,7.151862480422736,1.5,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.5765771180394912,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,5.390717646424122,5.127066510776094,5.6979373973442655,7.151862480422736,1.5,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.3101009731736848,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,4.3620685705467634,4.217020593557838,4.509245192300099,7.151862480422736,1.5,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.0588117099605976,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,3.6403740726698173,3.500132254017952,3.756680864770626,7.151862480422736,1.5,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.8833472843534905,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,7.113924990943195,6.612305843601102,7.725679745904725,7.151862480422736,1.75,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.7289465834748725,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,5.835950612174687,5.512121206692568,6.225297997580603,7.151862480422736,1.75,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.4180577477980982,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,4.632881269920066,4.4597998130578524,4.819641376318021,7.151862480422736,1.75,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.1248869407161632,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,3.7930259571009755,3.657335070572938,3.9029655765435955,7.151862480422736,1.75,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.9201784441745384,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,7.741493411562534,7.144322068843445,8.456110834291973,7.151862480422736,2.0,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.8813160489102538,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,6.2801168391565625,5.89230882003923,6.7426674268107485,7.151862480422736,2.0,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.526014522422512,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,4.903533081879275,4.699634335044351,5.127977826678677,7.151862480422736,2.0,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.190962171471729,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,3.942999905904136,3.8124920022666258,4.0581319825127595,7.151862480422736,2.0,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.9570096039955862,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,8.368737627173848,7.676852851412695,9.18813537633439,7.151862480422736,2.25,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,2.0336855143456347,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,6.72336155379155,6.27365509414277,7.267568524626854,7.151862480422736,2.25,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.6339712970469253,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,5.172382525369292,4.939005122036083,5.445624114429021,7.151862480422736,2.25,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.2570374022272945,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,4.09501772259749,3.9600843270769777,4.217166327742908,7.151862480422736,2.25,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.993840763816634,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,8.995535622980348,8.204026294516968,9.920996770075499,7.151862480422736,2.5,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,2.1860549797810167,0.0,1.0,0.032,False,True,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,7.167100033260583,6.649119790962589,7.788089506479388,7.151862480422736,2.5,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.741928071671339,0.0,1.0,0.032,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,5.445229605689637,5.172551716882825,5.761866854009193,7.151862480422736,2.5,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.3231126329828602,0.0,1.0,0.032,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.5,,,,,,,,,,4.247186605523115,4.104940462453597,4.381191921846884,7.151862480422736,2.5,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.0306719236376818,0.0,1.0,0.032,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.5,,,,,,,,,,2.9056679991174272,2.7218524833751467,3.0824018530337174,7.151862480422736,0.25,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.7058998201732221,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.5,,,,,,,,,,2.8411341794102145,2.6478446053010303,3.0257528178130624,7.151862480422736,0.25,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.6902050912196283,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.5,,,,,,,,,,2.791733632601266,2.5907410073079813,2.981727734608285,7.151862480422736,0.25,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.678314831440822,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.5,,,,,,,,,,2.7616035620477954,2.5565875083655865,2.954733779878883,7.151862480422736,0.25,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.67092966473619,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.5,,,,,,,,,,3.0870613374648563,2.917169539552409,3.244008194270078,7.151862480422736,0.5,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.7494393149192404,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.5,,,,,,,,,,2.9564053063813978,2.777374813210218,3.1285635263329463,7.151862480422736,0.5,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.7180498570120528,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.5,,,,,,,,,,2.857521820757455,2.667310116875978,3.0397915738145747,7.151862480422736,0.5,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.6942693374544406,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.5,,,,,,,,,,2.7966908754444932,2.596493286692931,2.986070068198603,7.151862480422736,0.5,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.6794990040451763,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.5,,,,,,,,,,3.2664672720069765,3.113243257362257,3.4104206588678463,7.151862480422736,0.75,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.7929788096652588,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.5,,,,,,,,,,3.072485275014638,2.9031989447506357,3.230800242738279,7.151862480422736,0.75,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.7458946228044774,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.5,,,,,,,,,,2.9240433679210174,2.7416971565007846,3.0987625249871438,7.151862480422736,0.75,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.710223843468059,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.5,,,,,,,,,,2.8318904941475096,2.6372874303581555,3.018264270104979,7.151862480422736,0.75,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.6880683433541626,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.5,,,,,,,,,,3.4465390873222663,3.3013757376990687,3.5736041076232925,7.151862480422736,1.0,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.8365183044112772,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.5,,,,,,,,,,3.1867312892714956,3.0281187576667246,3.3363276777060076,7.151862480422736,1.0,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.773739388596902,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.5,,,,,,,,,,2.989970098922609,2.8142270178354694,3.1574764119882808,7.151862480422736,1.0,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.7261783494816776,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.5,,,,,,,,,,2.867548091501698,2.6778525691563004,3.0487008885964757,7.151862480422736,1.0,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.6966376826631488,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.5,,,,,,,,,,3.626832882752543,3.48544567180961,3.7432076114856816,7.151862480422736,1.25,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.8800577991572955,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.5,,,,,,,,,,3.301937947988275,3.1488928705710277,3.4427408041547527,7.151862480422736,1.25,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.8015841543893267,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.5,,,,,,,,,,3.0570414987992054,2.8854127645283,3.216306325204962,7.151862480422736,1.25,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.742132855495296,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.5,,,,,,,,,,2.90278830340345,2.7184010560375174,3.0799313442563756,7.151862480422736,1.25,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.7052070219721351,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.5,,,,,,,,,,3.8070554538220867,3.672246036751757,3.9163836924517024,7.151862480422736,1.5,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.9235972939033139,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.5,,,,,,,,,,3.417251454191375,3.2710541837005342,3.5461792026580836,7.151862480422736,1.5,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.8294289201817513,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.5,,,,,,,,,,3.122148190619194,2.9561273752959187,3.2776731840619666,7.151862480422736,1.5,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.7580873615089145,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.5,,,,,,,,,,2.9386486534463243,2.7581211487549058,3.1123755515653184,7.151862480422736,1.5,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.7137763612811214,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.5,,,,,,,,,,3.985012394882868,3.8545760041295805,4.101033704452537,7.151862480422736,1.75,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.9671367886493323,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.5,,,,,,,,,,3.532517164758733,3.389620155428737,3.6544816908986815,7.151862480422736,1.75,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.8572736859741759,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.5,,,,,,,,,,3.187959589365139,3.0294011464401454,3.337328274310405,7.151862480422736,1.75,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.7740418675225329,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.5,,,,,,,,,,2.973991575456398,2.7969462164553214,3.1435558814538016,7.151862480422736,1.75,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.7223457005901077,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.5,,,,,,,,,,4.165083590282848,4.02837458971222,4.292031820498104,7.151862480422736,2.0,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.0106762833953506,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.5,,,,,,,,,,3.6478101454984837,3.5073175518961435,3.763066429604276,7.151862480422736,2.0,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.8851184517666004,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.5,,,,,,,,,,3.2542653510582706,3.100233202315105,3.3976675775940253,7.151862480422736,2.0,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.7899963735361515,0.0,1.0,0.0,False,False,True,False
