rff_idx,fair_cfg_idx,seed_idx,axis
982,258,0,anova108k_fair
982,258,1,anova108k_fair
982,258,2,anova108k_fair
982,280,0,anova108k_fair
982,280,1,anova108k_fair
982,280,2,anova108k_fair
982,302,0,anova108k_fair
982,302,1,anova108k_fair
982,302,2,anova108k_fair
982,323,0,anova108k_fair
982,323,1,anova108k_fair
982,323,2,anova108k_fair
982,345,0,anova108k_fair
982,345,1,anova108k_fair
982,345,2,anova108k_fair
982,366,0,anova108k_fair
982,366,1,anova108k_fair
982,366,2,anova108k_fair
982,388,0,anova108k_fair
982,388,1,anova108k_fair
982,388,2,anova108k_fair
982,409,0,anova108k_fair
982,409,1,anova108k_fair
982,409,2,anova108k_fair
982,431,0,anova108k_fair
982,431,1,anova108k_fair
982,431,2,anova108k_fair
982,452,0,anova108k_fair
982,452,1,anova108k_fair
982,452,2,anova108k_fair
982,474,0,anova108k_fair
982,474,1,anova108k_fair
982,474,2,anova108k_fair
982,495,0,anova108k_fair
982,495,1,anova108k_fair
982,495,2,anova108k_fair
982,517,0,anova108k_fair
982,517,1,anova108k_fair
982,517,2,anova108k_fair
982,538,0,anova108k_fair
982,538,1,anova108k_fair
982,538,2,anova108k_fair
982,560,0,anova108k_fair
982,560,1,anova108k_fair
982,560,2,anova108k_fair
982,582,0,anova108k_fair
982,582,1,anova108k_fair
982,582,2,anova108k_fair
982,603,0,anova108k_fair
982,603,1,anova108k_fair
982,603,2,anova108k_fair
982,625,0,anova108k_fair
982,625,1,anova108k_fair
982,625,2,anova108k_fair
982,646,0,anova108k_fair
982,646,1,anova108k_fair
982,646,2,anova108k_fair
982,668,0,anova108k_fair
982,668,1,anova108k_fair
982,668,2,anova108k_fair
982,689,0,anova108k_fair
982,689,1,anova108k_fair
982,689,2,anova108k_fair
982,711,0,anova108k_fair
982,711,1,anova108k_fair
982,711,2,anova108k_fair
982,732,0,anova108k_fair
982,732,1,anova108k_fair
982,732,2,anova108k_fair
982,754,0,anova108k_fair
982,754,1,anova108k_fair
982,754,2,anova108k_fair
982,775,0,anova108k_fair
982,775,1,anova108k_fair
982,775,2,anova108k_fair
982,797,0,anova108k_fair
982,797,1,anova108k_fair
982,797,2,anova108k_fair
982,818,0,anova108k_fair
982,818,1,anova108k_fair
982,818,2,anova108k_fair
982,840,0,anova108k_fair
982,840,1,anova108k_fair
982,840,2,anova108k_fair
1012,0,0,anova108k_fair
1012,0,1,anova108k_fair
1012,0,2,anova108k_fair
1012,22,0,anova108k_fair
1012,22,1,anova108k_fair
1012,22,2,anova108k_fair
1012,43,0,anova108k_fair
1012,43,1,anova108k_fair
1012,43,2,anova108k_fair
1012,65,0,anova108k_fair
1012,65,1,anova108k_fair
1012,65,2,anova108k_fair
1012,86,0,anova108k_fair
1012,86,1,anova108k_fair
1012,86,2,anova108k_fair
1012,108,0,anova108k_fair
1012,108,1,anova108k_fair
1012,108,2,anova108k_fair
1012,129,0,anova108k_fair
1012,129,1,anova108k_fair
1012,129,2,anova108k_fair
1012,151,0,anova108k_fair
1012,151,1,anova108k_fair
1012,151,2,anova108k_fair
1012,172,0,anova108k_fair
1012,172,1,anova108k_fair
1012,172,2,anova108k_fair
1012,194,0,anova108k_fair
1012,194,1,anova108k_fair
1012,194,2,anova108k_fair
1012,215,0,anova108k_fair
1012,215,1,anova108k_fair
1012,215,2,anova108k_fair
1012,237,0,anova108k_fair
1012,237,1,anova108k_fair
1012,237,2,anova108k_fair
1012,258,0,anova108k_fair
1012,258,1,anova108k_fair
1012,258,2,anova108k_fair
1012,280,0,anova108k_fair
1012,280,1,anova108k_fair
1012,280,2,anova108k_fair
1012,302,0,anova108k_fair
1012,302,1,anova108k_fair
1012,302,2,anova108k_fair
1012,323,0,anova108k_fair
1012,323,1,anova108k_fair
1012,323,2,anova108k_fair
1012,345,0,anova108k_fair
1012,345,1,anova108k_fair
1012,345,2,anova108k_fair
1012,366,0,anova108k_fair
1012,366,1,anova108k_fair
1012,366,2,anova108k_fair
1012,388,0,anova108k_fair
1012,388,1,anova108k_fair
1012,388,2,anova108k_fair
1012,409,0,anova108k_fair
1012,409,1,anova108k_fair
1012,409,2,anova108k_fair
1012,431,0,anova108k_fair
1012,431,1,anova108k_fair
1012,431,2,anova108k_fair
1012,452,0,anova108k_fair
1012,452,1,anova108k_fair
1012,452,2,anova108k_fair
1012,474,0,anova108k_fair
1012,474,1,anova108k_fair
1012,474,2,anova108k_fair
1012,495,0,anova108k_fair
1012,495,1,anova108k_fair
1012,495,2,anova108k_fair
1012,517,0,anova108k_fair
1012,517,1,anova108k_fair
1012,517,2,anova108k_fair
1012,538,0,anova108k_fair
1012,538,1,anova108k_fair
1012,538,2,anova108k_fair
1012,560,0,anova108k_fair
1012,560,1,anova108k_fair
1012,560,2,anova108k_fair
1012,582,0,anova108k_fair
1012,582,1,anova108k_fair
1012,582,2,anova108k_fair
1012,603,0,anova108k_fair
1012,603,1,anova108k_fair
1012,603,2,anova108k_fair
1012,625,0,anova108k_fair
1012,625,1,anova108k_fair
1012,625,2,anova108k_fair
1012,646,0,anova108k_fair
1012,646,1,anova108k_fair
1012,646,2,anova108k_fair
1012,668,0,anova108k_fair
1012,668,1,anova108k_fair
1012,668,2,anova108k_fair
1012,689,0,anova108k_fair
1012,689,1,anova108k_fair
1012,689,2,anova108k_fair
1012,711,0,anova108k_fair
1012,711,1,anova108k_fair
1012,711,2,anova108k_fair
1012,732,0,anova108k_fair
1012,732,1,anova108k_fair
1012,732,2,anova108k_fair
1012,754,0,anova108k_fair
1012,754,1,anova108k_fair
1012,754,2,anova108k_fair
1012,775,0,anova108k_fair
1012,775,1,anova108k_fair
1012,775,2,anova108k_fair
1012,797,0,anova108k_fair
1012,797,1,anova108k_fair
1012,797,2,anova108k_fair
1012,818,0,anova108k_fair
1012,818,1,anova108k_fair
1012,818,2,anova108k_fair
1012,840,0,anova108k_fair
1012,840,1,anova108k_fair
1012,840,2,anova108k_fair
1038,0,0,anova108k_fair
1038,0,1,anova108k_fair
1038,0,2,anova108k_fair
1038,22,0,anova108k_fair
1038,22,1,anova108k_fair
1038,22,2,anova108k_fair
1038,43,0,anova108k_fair
1038,43,1,anova108k_fair
1038,43,2,anova108k_fair
1038,65,0,anova108k_fair
1038,65,1,anova108k_fair
1038,65,2,anova108k_fair
1038,86,0,anova108k_fair
1038,86,1,anova108k_fair
1038,86,2,anova108k_fair
1038,108,0,anova108k_fair
1038,108,1,anova108k_fair
1038,108,2,anova108k_fair
1038,129,0,anova108k_fair
1038,129,1,anova108k_fair
1038,129,2,anova108k_fair
1038,151,0,anova108k_fair
1038,151,1,anova108k_fair
1038,151,2,anova108k_fair
1038,172,0,anova108k_fair
1038,172,1,anova108k_fair
1038,172,2,anova108k_fair
1038,194,0,anova108k_fair
1038,194,1,anova108k_fair
1038,194,2,anova108k_fair
1038,215,0,anova108k_fair
1038,215,1,anova108k_fair
1038,215,2,anova108k_fair
1038,237,0,anova108k_fair
1038,237,1,anova108k_fair
1038,237,2,anova108k_fair
1038,258,0,anova108k_fair
1038,258,1,anova108k_fair
1038,258,2,anova108k_fair
1038,280,0,anova108k_fair
1038,280,1,anova108k_fair
1038,280,2,anova108k_fair
1038,302,0,anova108k_fair
1038,302,1,anova108k_fair
1038,302,2,anova108k_fair
1038,323,0,anova108k_fair
1038,323,1,anova108k_fair
1038,323,2,anova108k_fair
1038,345,0,anova108k_fair
1038,345,1,anova108k_fair
1038,345,2,anova108k_fair
1038,366,0,anova108k_fair
1038,366,1,anova108k_fair
1038,366,2,anova108k_fair
1038,388,0,anova108k_fair
1038,388,1,anova108k_fair
1038,388,2,anova108k_fair
1038,409,0,anova108k_fair
1038,409,1,anova108k_fair
1038,409,2,anova108k_fair
1038,431,0,anova108k_fair
1038,431,1,anova108k_fair
1038,431,2,anova108k_fair
1038,452,0,anova108k_fair
1038,452,1,anova108k_fair
1038,452,2,anova108k_fair
1038,474,0,anova108k_fair
1038,474,1,anova108k_fair
1038,474,2,anova108k_fair
1038,495,0,anova108k_fair
1038,495,1,anova108k_fair
1038,495,2,anova108k_fair
1038,517,0,anova108k_fair
1038,517,1,anova108k_fair
1038,517,2,anova108k_fair
1038,538,0,anova108k_fair
1038,538,1,anova108k_fair
1038,538,2,anova108k_fair
1038,560,0,anova108k_fair
1038,560,1,anova108k_fair
1038,560,2,anova108k_fair
1038,582,0,anova108k_fair
1038,582,1,anova108k_fair
1038,582,2,anova108k_fair
1038,603,0,anova108k_fair
1038,603,1,anova108k_fair
1038,603,2,anova108k_fair
1038,625,0,anova108k_fair
1038,625,1,anova108k_fair
1038,625,2,anova108k_fair
1038,646,0,anova108k_fair
1038,646,1,anova108k_fair
1038,646,2,anova108k_fair
1038,668,0,anova108k_fair
1038,668,1,anova108k_fair
1038,668,2,anova108k_fair
1038,689,0,anova108k_fair
1038,689,1,anova108k_fair
1038,689,2,anova108k_fair
1038,711,0,anova108k_fair
1038,711,1,anova108k_fair
1038,711,2,anova108k_fair
1038,732,0,anova108k_fair
1038,732,1,anova108k_fair
1038,732,2,anova108k_fair
1038,754,0,anova108k_fair
1038,754,1,anova108k_fair
1038,754,2,anova108k_fair
1038,775,0,anova108k_fair
1038,775,1,anova108k_fair
1038,775,2,anova108k_fair
1038,797,0,anova108k_fair
1038,797,1,anova108k_fair
1038,797,2,anova108k_fair
1038,818,0,anova108k_fair
1038,818,1,anova108k_fair
1038,818,2,anova108k_fair
1038,840,0,anova108k_fair
1038,840,1,anova108k_fair
1038,840,2,anova108k_fair
1063,0,0,anova108k_fair
1063,0,1,anova108k_fair
1063,0,2,anova108k_fair
1063,22,0,anova108k_fair
1063,22,1,anova108k_fair
1063,22,2,anova108k_fair
1063,43,0,anova108k_fair
1063,43,1,anova108k_fair
1063,43,2,anova108k_fair
1063,65,0,anova108k_fair
1063,65,1,anova108k_fair
1063,65,2,anova108k_fair
1063,86,0,anova108k_fair
1063,86,1,anova108k_fair
1063,86,2,anova108k_fair
1063,108,0,anova108k_fair
1063,108,1,anova108k_fair
1063,108,2,anova108k_fair
1063,129,0,anova108k_fair
1063,129,1,anova108k_fair
1063,129,2,anova108k_fair
1063,151,0,anova108k_fair
1063,151,1,anova108k_fair
1063,151,2,anova108k_fair
1063,172,0,anova108k_fair
1063,172,1,anova108k_fair
1063,172,2,anova108k_fair
1063,194,0,anova108k_fair
1063,194,1,anova108k_fair
1063,194,2,anova108k_fair
1063,215,0,anova108k_fair
1063,215,1,anova108k_fair
1063,215,2,anova108k_fair
1063,237,0,anova108k_fair
1063,237,1,anova108k_fair
1063,237,2,anova108k_fair
1063,258,0,anova108k_fair
1063,258,1,anova108k_fair
1063,258,2,anova108k_fair
1063,280,0,anova108k_fair
1063,280,1,anova108k_fair
1063,280,2,anova108k_fair
1063,302,0,anova108k_fair
1063,302,1,anova108k_fair
1063,302,2,anova108k_fair
1063,323,0,anova108k_fair
1063,323,1,anova108k_fair
1063,323,2,anova108k_fair
1063,345,0,anova108k_fair
1063,345,1,anova108k_fair
1063,345,2,anova108k_fair
1063,366,0,anova108k_fair
1063,366,1,anova108k_fair
1063,366,2,anova108k_fair
1063,388,0,anova108k_fair
1063,388,1,anova108k_fair
1063,388,2,anova108k_fair
1063,409,0,anova108k_fair
1063,409,1,anova108k_fair
1063,409,2,anova108k_fair
1063,431,0,anova108k_fair
1063,431,1,anova108k_fair
1063,431,2,anova108k_fair
1063,452,0,anova108k_fair
1063,452,1,anova108k_fair
1063,452,2,anova108k_fair
1063,474,0,anova108k_fair
1063,474,1,anova108k_fair
1063,474,2,anova108k_fair
1063,495,0,anova108k_fair
1063,495,1,anova108k_fair
1063,495,2,anova108k_fair
1063,517,0,anova108k_fair
1063,517,1,anova108k_fair
1063,517,2,anova108k_fair
1063,538,0,anova108k_fair
1063,538,1,anova108k_fair
1063,538,2,anova108k_fair
1063,560,0,anova108k_fair
1063,560,1,anova108k_fair
1063,560,2,anova108k_fair
1063,582,0,anova108k_fair
1063,582,1,anova108k_fair
1063,582,2,anova108k_fair
1063,603,0,anova108k_fair
1063,603,1,anova108k_fair
1063,603,2,anova108k_fair
1063,625,0,anova108k_fair
1063,625,1,anova108k_fair
1063,625,2,anova108k_fair
1063,646,0,anova108k_fair
1063,646,1,anova108k_fair
1063,646,2,anova108k_fair
1063,668,0,anova108k_fair
1063,668,1,anova108k_fair
1063,668,2,anova108k_fair
1063,689,0,anova108k_fair
1063,689,1,anova108k_fair
1063,689,2,anova108k_fair
1063,711,0,anova108k_fair
1063,711,1,anova108k_fair
1063,711,2,anova108k_fair
1063,732,0,anova108k_fair
1063,732,1,anova108k_fair
1063,732,2,anova108k_fair
1063,754,0,anova108k_fair
1063,754,1,anova108k_fair
1063,754,2,anova108k_fair
1063,775,0,anova108k_fair
1063,775,1,anova108k_fair
1063,775,2,anova108k_fair
1063,797,0,anova108k_fair
1063,797,1,anova108k_fair
1063,797,2,anova108k_fair
1063,818,0,anova108k_fair
1063,818,1,anova108k_fair
1063,818,2,anova108k_fair
1063,840,0,anova108k_fair
1063,840,1,anova108k_fair
1063,840,2,anova108k_fair
1131,0,0,anova108k_fair
1131,0,1,anova108k_fair
1131,0,2,anova108k_fair
1131,22,0,anova108k_fair
1131,22,1,anova108k_fair
1131,22,2,anova108k_fair
1131,43,0,anova108k_fair
1131,43,1,anova108k_fair
1131,43,2,anova108k_fair
1131,65,0,anova108k_fair
1131,65,1,anova108k_fair
1131,65,2,anova108k_fair
1131,86,0,anova108k_fair
1131,86,1,anova108k_fair
1131,86,2,anova108k_fair
1131,108,0,anova108k_fair
1131,108,1,anova108k_fair
1131,108,2,anova108k_fair
1131,129,0,anova108k_fair
1131,129,1,anova108k_fair
1131,129,2,anova108k_fair
1131,151,0,anova108k_fair
1131,151,1,anova108k_fair
1131,151,2,anova108k_fair
1131,172,0,anova108k_fair
1131,172,1,anova108k_fair
1131,172,2,anova108k_fair
1131,194,0,anova108k_fair
1131,194,1,anova108k_fair
1131,194,2,anova108k_fair
1131,215,0,anova108k_fair
1131,215,1,anova108k_fair
1131,215,2,anova108k_fair
1131,237,0,anova108k_fair
1131,237,1,anova108k_fair
1131,237,2,anova108k_fair
1131,258,0,anova108k_fair
1131,258,1,anova108k_fair
1131,258,2,anova108k_fair
1131,280,0,anova108k_fair
1131,280,1,anova108k_fair
1131,280,2,anova108k_fair
1131,302,0,anova108k_fair
1131,302,1,anova108k_fair
1131,302,2,anova108k_fair
1131,323,0,anova108k_fair
1131,323,1,anova108k_fair
1131,323,2,anova108k_fair
1131,345,0,anova108k_fair
1131,345,1,anova108k_fair
1131,345,2,anova108k_fair
1131,366,0,anova108k_fair
1131,366,1,anova108k_fair
1131,366,2,anova108k_fair
1131,388,0,anova108k_fair
1131,388,1,anova108k_fair
1131,388,2,anova108k_fair
1131,409,0,anova108k_fair
1131,409,1,anova108k_fair
1131,409,2,anova108k_fair
1131,431,0,anova108k_fair
1131,431,1,anova108k_fair
1131,431,2,anova108k_fair
1131,452,0,anova108k_fair
1131,452,1,anova108k_fair
1131,452,2,anova108k_fair
1131,474,0,anova108k_fair
1131,474,1,anova108k_fair
1131,474,2,anova108k_fair
1131,495,0,anova108k_fair
1131,495,1,anova108k_fair
1131,495,2,anova108k_fair
1131,517,0,anova108k_fair
1131,517,1,anova108k_fair
1131,517,2,anova108k_fair
1131,538,0,anova108k_fair
1131,538,1,anova108k_fair
1131,538,2,anova108k_fair
1131,560,0,anova108k_fair
1131,560,1,anova108k_fair
1131,560,2,anova108k_fair
1131,582,0,anova108k_fair
1131,582,1,anova108k_fair
1131,582,2,anova108k_fair
1131,603,0,anova108k_fair
1131,603,1,anova108k_fair
1131,603,2,anova108k_fair
1131,625,0,anova108k_fair
1131,625,1,anova108k_fair
1131,625,2,anova108k_fair
1131,646,0,anova108k_fair
1131,646,1,anova108k_fair
1131,646,2,anova108k_fair
1131,668,0,anova108k_fair
1131,668,1,anova108k_fair
1131,668,2,anova108k_fair
1131,689,0,anova108k_fair
1131,689,1,anova108k_fair
1131,689,2,anova108k_fair
1131,711,0,anova108k_fair
1131,711,1,anova108k_fair
1131,711,2,anova108k_fair
1131,732,0,anova108k_fair
1131,732,1,anova108k_fair
1131,732,2,anova108k_fair
1131,754,0,anova108k_fair
1131,754,1,anova108k_fair
1131,754,2,anova108k_fair
1131,775,0,anova108k_fair
1131,775,1,anova108k_fair
1131,775,2,anova108k_fair
1131,797,0,anova108k_fair
1131,797,1,anova108k_fair
1131,797,2,anova108k_fair
1131,818,0,anova108k_fair
1131,818,1,anova108k_fair
1131,818,2,anova108k_fair
1131,840,0,anova108k_fair
1131,840,1,anova108k_fair
1131,840,2,anova108k_fair
1145,0,0,anova108k_fair
1145,0,1,anova108k_fair
1145,0,2,anova108k_fair
1145,22,0,anova108k_fair
1145,22,1,anova108k_fair
1145,22,2,anova108k_fair
1145,43,0,anova108k_fair
1145,43,1,anova108k_fair
1145,43,2,anova108k_fair
1145,65,0,anova108k_fair
1145,65,1,anova108k_fair
1145,65,2,anova108k_fair
1145,86,0,anova108k_fair
1145,86,1,anova108k_fair
1145,86,2,anova108k_fair
1145,108,0,anova108k_fair
1145,108,1,anova108k_fair
1145,108,2,anova108k_fair
1145,129,0,anova108k_fair
1145,129,1,anova108k_fair
1145,129,2,anova108k_fair
1145,151,0,anova108k_fair
1145,151,1,anova108k_fair
1145,151,2,anova108k_fair
1145,172,0,anova108k_fair
1145,172,1,anova108k_fair
1145,172,2,anova108k_fair
1145,194,0,anova108k_fair
1145,194,1,anova108k_fair
1145,194,2,anova108k_fair
1145,215,0,anova108k_fair
1145,215,1,anova108k_fair
1145,215,2,anova108k_fair
1145,237,0,anova108k_fair
1145,237,1,anova108k_fair
1145,237,2,anova108k_fair
1145,258,0,anova108k_fair
1145,258,1,anova108k_fair
1145,258,2,anova108k_fair
1145,280,0,anova108k_fair
1145,280,1,anova108k_fair
1145,280,2,anova108k_fair
1145,302,0,anova108k_fair
1145,302,1,anova108k_fair
1145,302,2,anova108k_fair
1145,323,0,anova108k_fair
1145,323,1,anova108k_fair
1145,323,2,anova108k_fair
1145,345,0,anova108k_fair
1145,345,1,anova108k_fair
1145,345,2,anova108k_fair
1145,366,0,anova108k_fair
1145,366,1,anova108k_fair
1145,366,2,anova108k_fair
1145,388,0,anova108k_fair
1145,388,1,anova108k_fair
1145,388,2,anova108k_fair
1145,409,0,anova108k_fair
1145,409,1,anova108k_fair
1145,409,2,anova108k_fair
1145,431,0,anova108k_fair
1145,431,1,anova108k_fair
1145,431,2,anova108k_fair
1145,452,0,anova108k_fair
1145,452,1,anova108k_fair
1145,452,2,anova108k_fair
1145,474,0,anova108k_fair
1145,474,1,anova108k_fair
1145,474,2,anova108k_fair
1145,495,0,anova108k_fair
1145,495,1,anova108k_fair
1145,495,2,anova108k_fair
1145,517,0,anova108k_fair
1145,517,1,anova108k_fair
1145,517,2,anova108k_fair
1145,538,0,anova108k_fair
1145,538,1,anova108k_fair
1145,538,2,anova108k_fair
1145,560,0,anova108k_fair
1145,560,1,anova108k_fair
1145,560,2,anova108k_fair
1145,582,0,anova108k_fair
1145,582,1,anova108k_fair
1145,582,2,anova108k_fair
1145,603,0,anova108k_fair
1145,603,1,anova108k_fair
1145,603,2,anova108k_fair
1145,625,0,anova108k_fair
1145,625,1,anova108k_fair
1145,625,2,anova108k_fair
1145,646,0,anova108k_fair
1145,646,1,anova108k_fair
1145,646,2,anova108k_fair
1145,668,0,anova108k_fair
1145,668,1,anova108k_fair
1145,668,2,anova108k_fair
1145,689,0,anova108k_fair
1145,689,1,anova108k_fair
1145,689,2,anova108k_fair
1145,711,0,anova108k_fair
1145,711,1,anova108k_fair
1145,711,2,anova108k_fair
1145,732,0,anova108k_fair
1145,732,1,anova108k_fair
1145,732,2,anova108k_fair
1145,754,0,anova108k_fair
1145,754,1,anova108k_fair
1145,754,2,anova108k_fair
1145,775,0,anova108k_fair
1145,775,1,anova108k_fair
1145,775,2,anova108k_fair
1145,797,0,anova108k_fair
1145,797,1,anova108k_fair
1145,797,2,anova108k_fair
1145,818,0,anova108k_fair
1145,818,1,anova108k_fair
1145,818,2,anova108k_fair
1145,840,0,anova108k_fair
1145,840,1,anova108k_fair
1145,840,2,anova108k_fair
1176,0,0,anova108k_fair
1176,0,1,anova108k_fair
1176,0,2,anova108k_fair
1176,22,0,anova108k_fair
1176,22,1,anova108k_fair
1176,22,2,anova108k_fair
1176,43,0,anova108k_fair
1176,43,1,anova108k_fair
1176,43,2,anova108k_fair
1176,65,0,anova108k_fair
1176,65,1,anova108k_fair
1176,65,2,anova108k_fair
1176,86,0,anova108k_fair
1176,86,1,anova108k_fair
1176,86,2,anova108k_fair
1176,108,0,anova108k_fair
1176,108,1,anova108k_fair
1176,108,2,anova108k_fair
1176,129,0,anova108k_fair
1176,129,1,anova108k_fair
1176,129,2,anova108k_fair
1176,151,0,anova108k_fair
1176,151,1,anova108k_fair
1176,151,2,anova108k_fair
1176,172,0,anova108k_fair
1176,172,1,anova108k_fair
1176,172,2,anova108k_fair
1176,194,0,anova108k_fair
1176,194,1,anova108k_fair
1176,194,2,anova108k_fair
1176,215,0,anova108k_fair
1176,215,1,anova108k_fair
1176,215,2,anova108k_fair
1176,237,0,anova108k_fair
1176,237,1,anova108k_fair
1176,237,2,anova108k_fair
1176,258,0,anova108k_fair
1176,258,1,anova108k_fair
1176,258,2,anova108k_fair
1176,280,0,anova108k_fair
1176,280,1,anova108k_fair
1176,280,2,anova108k_fair
1176,302,0,anova108k_fair
1176,302,1,anova108k_fair
1176,302,2,anova108k_fair
1176,323,0,anova108k_fair
1176,323,1,anova108k_fair
1176,323,2,anova108k_fair
1176,345,0,anova108k_fair
1176,345,1,anova108k_fair
1176,345,2,anova108k_fair
1176,366,0,anova108k_fair
1176,366,1,anova108k_fair
1176,366,2,anova108k_fair
1176,388,0,anova108k_fair
1176,388,1,anova108k_fair
1176,388,2,anova108k_fair
1176,409,0,anova108k_fair
1176,409,1,anova108k_fair
1176,409,2,anova108k_fair
1176,431,0,anova108k_fair
1176,431,1,anova108k_fair
1176,431,2,anova108k_fair
1176,452,0,anova108k_fair
1176,452,1,anova108k_fair
1176,452,2,anova108k_fair
1176,474,0,anova108k_fair
1176,474,1,anova108k_fair
1176,474,2,anova108k_fair
1176,495,0,anova108k_fair
1176,495,1,anova108k_fair
1176,495,2,anova108k_fair
1176,517,0,anova108k_fair
1176,517,1,anova108k_fair
1176,517,2,anova108k_fair
1176,538,0,anova108k_fair
1176,538,1,anova108k_fair
1176,538,2,anova108k_fair
1176,560,0,anova108k_fair
1176,560,1,anova108k_fair
1176,560,2,anova108k_fair
1176,582,0,anova108k_fair
1176,582,1,anova108k_fair
1176,582,2,anova108k_fair
1176,603,0,anova108k_fair
1176,603,1,anova108k_fair
1176,603,2,anova108k_fair
1176,625,0,anova108k_fair
1176,625,1,anova108k_fair
1176,625,2,anova108k_fair
1176,646,0,anova108k_fair
1176,646,1,anova108k_fair
1176,646,2,anova108k_fair
1176,668,0,anova108k_fair
1176,668,1,anova108k_fair
1176,668,2,anova108k_fair
1176,689,0,anova108k_fair
1176,689,1,anova108k_fair
1176,689,2,anova108k_fair
1176,711,0,anova108k_fair
1176,711,1,anova108k_fair
1176,711,2,anova108k_fair
1176,732,0,anova108k_fair
1176,732,1,anova108k_fair
1176,732,2,anova108k_fair
1176,754,0,anova108k_fair
